"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"36","P61626ups|LYSC_HUMAN_UPS","UPS1-UPS2",3.90911224856519,0.203115805234785,19.2457314882344,6,1.27342843603273e-06,0.000235265903557047,NA,0.340277777777778,0
"37","P61769ups|B2MG_HUMAN_UPS","UPS1-UPS2",6.72041068350921,0.29868867104,22.4997173816788,6,5.04437234205568e-07,0.000111833734823374,NA,0.291666666666667,0
"38","P62937ups|PPIA_HUMAN_UPS","UPS1-UPS2",0.829878039348411,0.243009509554662,3.41500232179901,6,0.0142308509495814,0.584255491763371,NA,0.0855263157894737,0
"39","P62988ups|UBIQ_HUMAN_UPS","UPS1-UPS2",-2.16379337674622,0.166928450581728,-12.9624001732815,6,1.2976999576253e-05,0.00179812550378455,NA,0.05,0
"40","P63165ups|SUMO1_HUMAN_UPS","UPS1-UPS2",0.897866624241487,0.0889377701910892,10.0954478880273,6,5.48643898772294e-05,0.00457494513604111,NA,0.15,0
"41","P63279ups|UBC9_HUMAN_UPS","UPS1-UPS2",3.70432517623707,0.151848204629364,24.3949224508693,6,3.11938786801136e-07,8.64460362922648e-05,NA,0.301136363636364,0
"42","P68871ups|HBB_HUMAN_UPS;CON__Q3SX09;CON__P02070","UPS1-UPS2",-1.48284978612863,0.104320920230721,-14.2143089118567,6,7.57836841680515e-06,0.00120008877000407,NA,0.0543478260869565,0
"43","P69905ups|HBA_HUMAN_UPS","UPS1-UPS2",-1.82005067717319,0.210352743750121,-8.65237431528458,6,0.00013137584109213,0.00970867465670837,NA,0.0583333333333333,0
"44","P99999ups|CYC_HUMAN_UPS","UPS1-UPS2",6.49402271715247,1.05251403286266,6.17001057885169,4,0.00350379451489591,0.199177242039083,NA,0.520833333333333,0
"45","Q06830ups|PRDX1_HUMAN_UPS","UPS1-UPS2",0.548327344442256,0.0972607100700795,5.63770657285114,6,0.00133388835841131,0.0824378208948329,NA,0.109375,0
"46","Q15843ups|NEDD8_HUMAN_UPS","UPS1-UPS2",4.85418357170891,0.240751690780319,20.1626146673182,6,9.66756145359682e-07,0.000194845306751129,NA,0.28125,0
"47","sp|A5A614|YCIZ_ECOLI","UPS1-UPS2",-0.295238398607581,0.406142177900567,-0.726933607668451,5,0.499861390920425,0.882491279514223,NA,0.125,0
"48","sp|P00350|6PGD_ECOLI","UPS1-UPS2",-0.180084040350068,0.183266104809925,-0.982636917704139,6,0.363733939968877,0.864215265469332,NA,0.0558035714285714,0
"49","sp|P00363|FRDA_ECOLI","UPS1-UPS2",-0.0125828093954615,0.0998457808300994,-0.126022444722755,6,0.903830996047118,0.973187624204206,NA,0.155487804878049,0
"50","sp|P00370|DHE4_ECOLI","UPS1-UPS2",-0.173647160114696,0.162751417434748,-1.06694714461898,6,0.327033271166911,0.864215265469332,NA,0.196428571428571,0
"51","sp|P00393|NDH_ECOLI","UPS1-UPS2",-0.104169474328443,0.0914239932273351,-1.13941068040438,6,0.297968094287201,0.864215265469332,NA,0.116071428571429,0
"52","sp|P00448|SODM_ECOLI","UPS1-UPS2",-0.0446781152135827,0.103391395571011,-0.432126048466936,6,0.680747838401088,0.914677550142552,NA,0.128571428571429,0.00714285714285714
"53","sp|P00452|RIR1_ECOLI","UPS1-UPS2",-0.123169749867043,0.105678809082137,-1.16551038885488,6,0.288045740361208,0.864215265469332,NA,0.122395833333333,0
"54","sp|P00490|PHSM_ECOLI","UPS1-UPS2",-0.0159372796242297,0.0591053932839187,-0.269641715226789,6,0.796469549213969,0.95189918631125,NA,0.122881355932203,0
"55","sp|P00509|AAT_ECOLI","UPS1-UPS2",-0.141199123608392,0.111052340981113,-1.27146462974973,6,0.250625238572681,0.864215265469332,NA,0.0494791666666666,0
"56","sp|P00547|KHSE_ECOLI","UPS1-UPS2",0.0874008365883377,0.134959789457736,0.647606497753971,6,0.541211057284103,0.889314323831968,NA,0.416666666666667,0
"57","sp|P00550|PTM3C_ECOLI","UPS1-UPS2",-0.212860023646385,0.202249016330997,-1.05246506266326,6,0.333114231686448,0.864215265469332,NA,0.120689655172414,0
"58","sp|P00561|AK1H_ECOLI","UPS1-UPS2",-0.113497379096566,0.157104042699851,-0.722434490838683,6,0.49720711851443,0.882491279514223,NA,0.199074074074074,0
"59","sp|P00562|AK2H_ECOLI","UPS1-UPS2",-0.0464080111807932,0.139631889121194,-0.332359688555909,6,0.750921942527785,0.940303511332528,NA,0.235294117647059,0
"60","sp|P00579|RPOD_ECOLI","UPS1-UPS2",0.0817977199352941,0.102444377418089,0.798459827633747,6,0.455037769230194,0.880999043372586,NA,0.1015625,0
"61","sp|P00582|DPO1_ECOLI","UPS1-UPS2",-0.0927812211793089,0.100205997422072,-0.925904871626696,6,0.390217846077773,0.864215265469332,NA,0.104779411764706,0
"62","sp|P00634|PPB_ECOLI","UPS1-UPS2",-0.101710935681282,0.158478161166633,-0.641797803132873,6,0.544728225448666,0.889314323831968,NA,0.263888888888889,0
"63","sp|P00722|BGAL_ECOLI","UPS1-UPS2",0.0856897127038878,0.0492046457061756,1.74149638665385,6,0.132236503330758,0.864215265469332,NA,0.235,0
"64","sp|P00803|LEP_ECOLI","UPS1-UPS2",0.185673929461396,0.171233141655879,1.08433407029661,6,0.319853326162284,0.864215265469332,NA,0.144230769230769,0
"65","sp|P00805|ASPG2_ECOLI","UPS1-UPS2",-0.0885010350159814,0.116207521618598,-0.761577510502705,6,0.475171530899374,0.880999043372586,NA,0.133928571428571,0
"66","sp|P00811|AMPC_ECOLI","UPS1-UPS2",-0.0437726194387754,0.191948664080945,-0.228043365909108,6,0.827185356288631,0.956027954523067,NA,0.171875,0
"67","sp|P00861|DCDA_ECOLI","UPS1-UPS2",-0.234159095668018,0.344960143543479,-0.678800435501627,6,0.522570651896179,0.888450257096495,NA,0.291666666666667,0
"68","sp|P00864|CAPP_ECOLI","UPS1-UPS2",-0.00131987176217841,0.0704272384491257,-0.0187409273917767,6,0.98565544543292,0.99508111226083,NA,0.145833333333333,0
"69","sp|P00887|AROH_ECOLI","UPS1-UPS2",0.00885587767668445,0.133012953229822,0.0665790621262511,6,0.949079905448897,0.986455766704268,NA,0.1875,0
"70","sp|P00888|AROF_ECOLI","UPS1-UPS2",-0.463445433197299,0.296526150717783,-1.56291589148365,6,0.169101537347079,0.864215265469332,NA,0,0
"71","sp|P00893|ILVI_ECOLI","UPS1-UPS2",-0.432656436595255,0.437003781959382,-0.990051927366314,6,0.360379458858066,0.864215265469332,NA,0.4375,0
"72","sp|P00894|ILVH_ECOLI","UPS1-UPS2",0.38613794981191,0.31068698047444,1.24285204749247,6,0.260287798344292,0.864215265469332,NA,0.291666666666667,0
"73","sp|P00895|TRPE_ECOLI","UPS1-UPS2",0.00486837042819549,0.137097889148045,0.0355101778623183,6,0.972824845159252,0.992480374530422,NA,0.140625,0
"74","sp|P00903|PABA_ECOLI","UPS1-UPS2",-0.303495131963343,0.35521800325869,-0.854391188450886,4,0.441039314600921,0.876815241525484,NA,0.25,0
"75","sp|P00904|TRPGD_ECOLI","UPS1-UPS2",0.0267724121128892,0.113899599888905,0.235052731870898,6,0.821984424614244,0.956027954523067,NA,0.298076923076923,0
"76","sp|P00909|TRPC_ECOLI","UPS1-UPS2",0.0492848957675846,0.122104592938192,0.403628517008628,6,0.70047722902456,0.923667687193039,NA,0.235294117647059,0
"77","sp|P00926|SDHD_ECOLI","UPS1-UPS2",-0.213482942426757,0.125675990961568,-1.69867721585773,6,0.14029561477405,0.864215265469332,NA,0.138888888888889,0
"78","sp|P00934|THRC_ECOLI","UPS1-UPS2",-0.0805342574537689,0.151834966399379,-0.530406528638045,6,0.614877644401382,0.900321017094217,NA,0.106617647058823,0
"79","sp|P00935|METB_ECOLI","UPS1-UPS2",0.0718326308549304,0.108487237330418,0.662129782475251,6,0.532480315380667,0.889030662311423,NA,0.208333333333333,0
"80","sp|P00936|CYAA_ECOLI","UPS1-UPS2",0.254787121713625,0.164096909920574,1.55266252019582,4,0.195459358394307,0.864215265469332,NA,0.5,0
"81","sp|P00944|XYLA_ECOLI","UPS1-UPS2",-0.187143922949648,0.223866806003239,-0.835961017583553,6,0.435197344467519,0.875768742507642,NA,0.232142857142857,0
"82","sp|P00946|MANA_ECOLI","UPS1-UPS2",-0.211173833923533,0.187598008289107,-1.12567204657148,6,0.303306203693402,0.864215265469332,NA,0.105769230769231,0
"83","sp|P00954|SYW_ECOLI","UPS1-UPS2",-0.272280137147854,0.300198630531279,-0.906999930899034,6,0.399366564021001,0.864215265469332,NA,0.085,0
"84","sp|P00956|SYI_ECOLI","UPS1-UPS2",-0.0656664521068387,0.0679428874797793,-0.966494868596538,6,0.371121761047332,0.864215265469332,NA,0.103333333333333,0
"85","sp|P00957|SYA_ECOLI","UPS1-UPS2",-0.018018492089735,0.0915132321174064,-0.196894937189174,6,0.850410004423399,0.960179406378911,NA,0.137658227848101,0
"86","sp|P00959|SYM_ECOLI","UPS1-UPS2",-0.193032685270127,0.185514009855617,-1.04052888199852,6,0.338195294864841,0.864215265469332,NA,0.179824561403509,0
"87","sp|P00960|SYGA_ECOLI","UPS1-UPS2",-0.263276069772427,0.165435674613752,-1.59141050071035,6,0.162622382025078,0.864215265469332,NA,0.0760869565217391,0
"88","sp|P00961|SYGB_ECOLI","UPS1-UPS2",-0.210571787827501,0.126410520934385,-1.66577739155747,6,0.146809416836446,0.864215265469332,NA,0.0872093023255814,0.00145348837209302
"89","sp|P00962|SYQ_ECOLI","UPS1-UPS2",-0.106819780899696,0.103373683152628,-1.0333363158008,6,0.341287351442188,0.864215265469332,NA,0.104651162790698,0
"90","sp|P00963|ASNA_ECOLI","UPS1-UPS2",-0.0863625966598688,0.183316102284776,-0.471112987803477,6,0.65420112225459,0.910490263123422,NA,0.145833333333333,0
"91","sp|P00968|CARB_ECOLI","UPS1-UPS2",-0.0700828177180179,0.0717366302211586,-0.976946052553039,6,0.366325152348373,0.864215265469332,NA,0.133474576271186,0
"92","sp|P02358|RS6_ECOLI","UPS1-UPS2",0.029442799148309,0.07882539417774,0.373519212373613,6,0.721604028873118,0.930655108790984,NA,0.146739130434783,0
"93","sp|P02359|RS7_ECOLI","UPS1-UPS2",-0.0484082789531405,0.0671746058179729,-0.720633613903375,6,0.498237338398315,0.882491279514223,NA,0.0416666666666666,0
"94","sp|P02413|RL15_ECOLI","UPS1-UPS2",-0.156869480371898,0.135723579279243,-1.15580123369094,6,0.291703601038207,0.864215265469332,NA,0.0833333333333334,0
"95","sp|P02916|MALF_ECOLI","UPS1-UPS2",-0.0773858946117857,0.128940720365508,-0.600166451625367,6,0.570352369987704,0.889314323831968,NA,0.2375,0
"96","sp|P02918|PBPA_ECOLI","UPS1-UPS2",-0.0780020668027058,0.111548195354488,-0.699267850589815,6,0.510569291410226,0.882491279514223,NA,0.2734375,0
"97","sp|P02919|PBPB_ECOLI","UPS1-UPS2",0.0653714584785684,0.0536232167447226,1.21908871654929,6,0.268558843227465,0.864215265469332,NA,0.229166666666667,0
"98","sp|P02924|ARAF_ECOLI","UPS1-UPS2",-0.127383576860571,0.10671446671118,-1.19368611198078,6,0.277651676789737,0.864215265469332,NA,0.0986842105263158,0
"99","sp|P02925|RBSB_ECOLI","UPS1-UPS2",-0.06487326525702,0.0565871680402082,-1.1464306750768,6,0.295271238030444,0.864215265469332,NA,0.0493421052631579,0
"100","sp|P02929|TONB_ECOLI","UPS1-UPS2",-0.0125196851968413,0.0839122339708114,-0.149199760325726,6,0.886284599997292,0.968404612219811,NA,0.125,0
"101","sp|P02930|TOLC_ECOLI","UPS1-UPS2",-0.10838943982368,0.129097248652894,-0.839595273754507,6,0.433308552861771,0.875768742507642,NA,0.105392156862745,0
"102","sp|P02931|OMPF_ECOLI","UPS1-UPS2",0.010805449673859,0.109077015212863,0.0990625720072395,6,0.924315389384823,0.978849097987575,NA,0.0806451612903226,0
"103","sp|P02943|LAMB_ECOLI","UPS1-UPS2",-0.34102482578788,0.266798955230021,-1.27820900008347,6,0.248394154097771,0.864215265469332,NA,0.0984848484848485,0
"104","sp|P03004|DNAA_ECOLI","UPS1-UPS2",0.142386942884229,0.208224859934114,0.68381336853478,6,0.51961434224822,0.887507701667414,NA,0.260416666666667,0
"105","sp|P03018|UVRD_ECOLI","UPS1-UPS2",0.0164306875594722,0.175468232571237,0.0936391010424159,6,0.928444459989921,0.980607755709936,NA,0.232142857142857,0
"106","sp|P03023|LACI_ECOLI","UPS1-UPS2",-0.0157376223966803,0.0599060952321434,-0.26270486059382,6,0.801565719201941,0.952319718050157,NA,0.232142857142857,0
"107","sp|P03024|GALR_ECOLI","UPS1-UPS2",0.413021598015012,0.307732682466149,1.34214408006678,6,0.228104349472146,0.864215265469332,NA,0.40625,0
"108","sp|P03813|YGEA_ECOLI","UPS1-UPS2",-0.0743009409536801,0.107598380939212,-0.690539581591443,6,0.51566485346884,0.885537552393817,NA,0.305555555555556,0
"109","sp|P03817|MIOC_ECOLI","UPS1-UPS2",-0.160944723439558,0.284596971213523,-0.565518047340029,6,0.592224150911856,0.889314323831968,NA,0.175,0
"110","sp|P03819|KEFC_ECOLI","UPS1-UPS2",0.0714849926239653,0.302995416060483,0.235927637300281,6,0.821335936188898,0.956027954523067,NA,0.285714285714286,0
"111","sp|P03841|MALM_ECOLI","UPS1-UPS2",-0.164176547077329,0.221517752624836,-0.741143972128407,6,0.48658929451179,0.880999043372586,NA,0.105263157894737,0
"112","sp|P03960|KDPB_ECOLI","UPS1-UPS2",0.26630709868399,0.575735601971415,0.462551035183703,6,0.659985623264502,0.910490263123422,NA,0,0
"113","sp|P04036|DAPB_ECOLI","UPS1-UPS2",-0.0415859602704383,0.134327433131041,-0.309586502928778,6,0.767345301145225,0.940303511332528,NA,0.10625,0
"114","sp|P04079|GUAA_ECOLI","UPS1-UPS2",-0.26890086537853,0.20819527260737,-1.29158007293299,6,0.24402276459951,0.864215265469332,NA,0.116666666666667,0
"115","sp|P04128|FIMA1_ECOLI","UPS1-UPS2",-0.285026333563574,0.291399896462514,-0.978127779123078,6,0.365785883107699,0.864215265469332,NA,0.05,0
"116","sp|P04335|FRSA_ECOLI","UPS1-UPS2",0.0105640452882667,0.0498039495484597,0.212112601190149,6,0.839041305322221,0.95831179777709,NA,0.16304347826087,0
"117","sp|P04391|OTC1_ECOLI;sp|P06960|OTC2_ECOLI","UPS1-UPS2",-0.255998194430186,0.379137290205574,-0.675212386234495,1,0.621914344045729,0.901946377601549,NA,0.625,0
"118","sp|P04425|GSHB_ECOLI","UPS1-UPS2",-0.196723211615112,0.202487713987251,-0.971531594393414,6,0.368804007512689,0.864215265469332,NA,0.113095238095238,0
"119","sp|P04693|TYRB_ECOLI","UPS1-UPS2",-0.0942332995545706,0.10496384674976,-0.897769112628162,6,0.403892635993067,0.864215265469332,NA,0.15,0
"120","sp|P04805|SYE_ECOLI","UPS1-UPS2",-0.0713876748764025,0.0623734053057105,-1.14452104268655,6,0.296002805356658,0.864215265469332,NA,0.0994318181818182,0
"121","sp|P04816|LIVK_ECOLI","UPS1-UPS2",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"122","sp|P04825|AMPN_ECOLI","UPS1-UPS2",-0.122457797577464,0.144218662815374,-0.849112002475241,6,0.428390994439072,0.872768595308779,NA,0.073943661971831,0
"123","sp|P04846|NLPA_ECOLI","UPS1-UPS2",-0.043862806960765,0.201894328070082,-0.217256261629793,6,0.835208067006767,0.956031532544852,NA,0.125,0
"124","sp|P04949|FLIC_ECOLI","UPS1-UPS2",-0.288155339338638,0.297080238732315,-0.969957949974184,4,0.386993260314382,0.864215265469332,NA,0.25,0
"125","sp|P04951|KDSB_ECOLI","UPS1-UPS2",-0.00430964737538539,0.0910159355172886,-0.0473504705620124,6,0.963770639641963,0.992480374530422,NA,0.198529411764706,0
"126","sp|P04968|ILVA_ECOLI","UPS1-UPS2",-1.8190877268351,0.311536452984887,-5.83908467020821,6,0.00111187650067723,0.0725008882941596,NA,0.1875,0
"127","sp|P04982|RBSD_ECOLI","UPS1-UPS2",-0.08701488677791,0.172913839904235,-0.503226848852017,6,0.632740755243685,0.906523769169638,NA,0.0416666666666666,0
"128","sp|P04983|RBSA_ECOLI","UPS1-UPS2",0.00661468938722604,0.105339160950836,0.0627942099359729,6,0.951970016829927,0.988070003423196,NA,0.09375,0
"129","sp|P04994|EX7L_ECOLI","UPS1-UPS2",0.0805491005465904,0.125634711040156,0.641137308946767,6,0.545129064336919,0.889314323831968,NA,0.197916666666667,0
"130","sp|P04995|EX1_ECOLI","UPS1-UPS2",0.0392810768837132,0.0889257743102821,0.441728814715211,6,0.674160493760488,0.913020045612097,NA,0.225,0
"131","sp|P05020|PYRC_ECOLI","UPS1-UPS2",-0.211499792041509,0.07244119540868,-2.91960659743844,6,0.0266449476412065,0.864215265469332,NA,0.145833333333333,0
"132","sp|P05041|PABB_ECOLI","UPS1-UPS2",-0.132456153695975,0.113912416942972,-1.16278942410893,6,0.289066886780819,0.864215265469332,NA,0.160714285714286,0
"133","sp|P05042|FUMC_ECOLI","UPS1-UPS2",-0.244282717180289,0.125863586701818,-1.94085297886048,6,0.100323187575342,0.864215265469332,NA,0.116666666666667,0
"134","sp|P05055|PNP_ECOLI","UPS1-UPS2",-0.256752021555353,0.147814050990262,-1.73699333612247,6,0.133062354485981,0.864215265469332,NA,0.112980769230769,0
"135","sp|P05100|3MG1_ECOLI","UPS1-UPS2",0.00496788287447427,0.193195831579851,0.0257142342764314,5,0.980479990633053,0.994646608031657,NA,0.333333333333333,0
"136","sp|P05194|AROD_ECOLI","UPS1-UPS2",-0.13155841923263,0.171504115126282,-0.767086079163528,6,0.472125513300755,0.880999043372586,NA,0.1875,0
"137","sp|P05458|PTRA_ECOLI","UPS1-UPS2",-0.105744692431836,0.0777385544667524,-1.36026059600917,6,0.222631732078161,0.864215265469332,NA,0.222222222222222,0
"138","sp|P05459|PDXB_ECOLI","UPS1-UPS2",-0.0233109539037883,0.118166230446067,-0.197272552537146,6,0.850127407894414,0.960179406378911,NA,0.151315789473684,0
"139","sp|P05523|FPG_ECOLI","UPS1-UPS2",-0.0708386828733222,0.227341661251758,-0.311595694705844,6,0.765890838439187,0.940303511332528,NA,0.28125,0
"140","sp|P05637|APAH_ECOLI","UPS1-UPS2",0.331164212210925,0.191148698453239,1.73249525050749,6,0.133892316602532,0.864215265469332,NA,0.196428571428571,0
"141","sp|P05704|MCP3_ECOLI","UPS1-UPS2",-0.16353662747336,0.146874236639547,-1.11344665487321,6,0.308123693491286,0.864215265469332,NA,0.2,0
"142","sp|P05707|SRLD_ECOLI","UPS1-UPS2",-0.307246690338043,0.289396027836523,-1.06168247240631,6,0.32923327607785,0.864215265469332,NA,0.166666666666667,0
"143","sp|P05791|ILVD_ECOLI","UPS1-UPS2",-0.163195124703335,0.176718708939902,-0.923473952940849,6,0.391385161334406,0.864215265469332,NA,0.284090909090909,0
"144","sp|P05793|ILVC_ECOLI","UPS1-UPS2",-0.0523159518139577,0.0647935885905593,-0.807424823226729,6,0.450236706943887,0.880999043372586,NA,0.147727272727273,0
"145","sp|P05804|BGLR_ECOLI","UPS1-UPS2",-0.0954196185234159,0.102304061241932,-0.932706066260308,6,0.386966175483586,0.864215265469332,NA,0.205882352941177,0
"146","sp|P05825|FEPA_ECOLI","UPS1-UPS2",-0.232990771748765,0.227152073044745,-1.02570391995881,6,0.344593473170909,0.864215265469332,NA,0.46875,0
"147","sp|P05827|ILVY_ECOLI","UPS1-UPS2",-0.598638649158926,0.534079669893729,-1.12087893043756,4,0.325084720976052,0.864215265469332,NA,0.5625,0
"148","sp|P05852|TSAD_ECOLI","UPS1-UPS2",0.0600929473618117,0.18831172226074,0.319114214666923,6,0.760457467865409,0.940303511332528,NA,0.181818181818182,0
"149","sp|P06129|BTUB_ECOLI","UPS1-UPS2",-0.121116630528202,0.210586278091458,-0.575140183044598,6,0.586101387313468,0.889314323831968,NA,0.133333333333333,0
"150","sp|P06134|ADA_ECOLI","UPS1-UPS2",0.00631712457242294,0.276091141525001,0.0228805768179669,4,0.982841438763381,0.994646608031657,NA,0.5,0
"151","sp|P06149|DLD_ECOLI","UPS1-UPS2",-0.171652202335068,0.0442303099352613,-3.88087269988183,6,0.00816244759983809,0.386931488590985,NA,0.127232142857143,0
"152","sp|P06282|CDH_ECOLI","UPS1-UPS2",-0.267852038105648,0.218316622972528,-1.22689712976805,6,0.265816173121234,0.864215265469332,NA,0.2,0
"153","sp|P06610|BTUE_ECOLI","UPS1-UPS2",-0.440002213091985,0.321144289955638,-1.37010753998698,6,0.219707184724295,0.864215265469332,NA,0.145833333333333,0
"154","sp|P06612|TOP1_ECOLI","UPS1-UPS2",-0.0716194091437262,0.0537266897606703,-1.33303223151771,6,0.23090235950651,0.864215265469332,NA,0.181372549019608,0.00245098039215686
"155","sp|P06616|ERA_ECOLI","UPS1-UPS2",0.00375325037034794,0.222765024783613,0.016848472393697,6,0.987103786731104,0.99550733162191,NA,0.125,0
"156","sp|P06709|BIRA_ECOLI","UPS1-UPS2",-0.154746427059127,0.200233060309166,-0.772831553491686,6,0.468963033915601,0.880999043372586,NA,0.3125,0
"157","sp|P06710|DPO3X_ECOLI","UPS1-UPS2",-0.0285885255486246,0.0935430199862846,-0.305619014147889,6,0.770220430380678,0.941333348486198,NA,0.25,0
