"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"25","P08263ups|GSTA1_HUMAN_UPS","UPS2-UPS1",-4.29546856788702,0.459708330360974,-9.34389978209469,6,8.51729382365107e-05,0.00948425718127734,NA,0.35,0.35
"26","P08758ups|ANXA5_HUMAN_UPS","UPS2-UPS1",-5.21192176395089,0.451919507838312,-11.5328541334304,6,2.55478483104365e-05,0.00483620768516564,NA,0.455,0.455
"27","P09211ups|GSTP1_HUMAN_UPS","UPS2-UPS1",-2.64838809502915,0.363246319337441,-7.29088762650037,6,0.000339263484022467,0.0256890310101812,NA,0.4453125,0.4453125
"28","P10145ups|IL8_HUMAN_UPS",NA,-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"29","P10599ups|THIO_HUMAN_UPS","UPS2-UPS1",-4.41780398698723,0.33972381403454,-13.004104523971,5,4.79481543740334e-05,0.00698198894077271,NA,0.416666666666667,0.291666666666667
"30","P10636-8ups|TAU_HUMAN_UPS","UPS2-UPS1",-5.14310509034171,0.352791594272337,-14.578309613498,6,6.53598200273109e-06,0.00177644743118911,NA,0.454787234042553,0.454787234042553
"31","P12081ups|SYHC_HUMAN_UPS","UPS2-UPS1",-3.31618505566743,0.194101299599933,-17.0848163433346,6,2.57299944084188e-06,0.00177644743118911,NA,0.386627906976744,0.386627906976744
"32","P15559ups|NQO1_HUMAN_UPS","UPS2-UPS1",-0.60469770607167,0.535315042614397,-1.12961089813284,6,0.301767606185872,0.995820784654303,NA,0.239583333333333,0.239583333333333
"33","P16083ups|NQO2_HUMAN_UPS","UPS2-UPS1",-3.18410058911811,0.466656723598901,-6.82321807036663,6,0.000486362621450853,0.0351088070540014,NA,0.33,0.33
"34","P41159ups|LEP_HUMAN_UPS","UPS2-UPS1",2.55580428917777,0.580267123333945,4.40453057980143,6,0.00454609395969241,0.232587996370209,NA,0.170454545454545,0.170454545454545
"35","P51965ups|UB2E1_HUMAN_UPS","UPS2-UPS1",-1.71859064896205,0.276756414660078,-6.20975904415036,4,0.00342188730296344,0.179934240680828,NA,0.5,0.25
"36","P55957ups|BID_HUMAN_UPS","UPS2-UPS1",-4.50117598801348,0.613030095944496,-7.34250409203567,6,0.000326422308131846,0.0256890310101812,NA,0.419642857142857,0.419642857142857
"37","P61626ups|LYSC_HUMAN_UPS","UPS2-UPS1",-5.29322855985432,0.638295269339743,-8.29275856192647,6,0.000166589300269138,0.0165975550215515,NA,0.458333333333333,0.458333333333333
"38","P61769ups|B2MG_HUMAN_UPS","UPS2-UPS1",-3.93298778906158,0.34829944532941,-11.2919725879606,6,2.88558600671784e-05,0.0049658311915608,NA,0.392857142857143,0.392857142857143
"39","P62937ups|PPIA_HUMAN_UPS","UPS2-UPS1",-0.805896760581336,0.517953397457681,-1.55592523292056,6,0.170728039345427,0.995820784654303,NA,0.159722222222222,0.159722222222222
"40","P62988ups|UBIQ_HUMAN_UPS","UPS2-UPS1",2.61897385708753,0.253066392454226,10.3489595425487,6,4.76145488288449e-05,0.00698198894077271,NA,0.0375,0.0375
"41","P63165ups|SUMO1_HUMAN_UPS","UPS2-UPS1",-1.0924135767192,0.358809463727486,-3.04455062408523,6,0.022669970609313,0.727360243447957,NA,0.16796875,0.16796875
"42","P63279ups|UBC9_HUMAN_UPS","UPS2-UPS1",-3.45082673384194,0.408911517640354,-8.43905486877728,6,0.000151089254163628,0.0158895532295415,NA,0.335526315789474,0.335526315789474
"43","P68871ups|HBB_HUMAN_UPS","UPS2-UPS1",2.22161819706436,0.565580007510658,3.92803523385237,6,0.00773018955781923,0.332573837112541,NA,0.113636363636364,0.113636363636364
"44","P69905ups|HBA_HUMAN_UPS","UPS2-UPS1",0.825817759015192,0.450738287191866,1.83214468901699,6,0.116640981138585,0.995820784654303,NA,0.152173913043478,0.152173913043478
"45","P99999ups|CYC_HUMAN_UPS","UPS2-UPS1",-4.51137205884929,0.856648117613978,-5.26630709399655,6,0.00188991008669026,0.111799993565771,NA,0.471153846153846,0.471153846153846
"46","Q06830ups|PRDX1_HUMAN_UPS","UPS2-UPS1",-0.904735448500709,0.411771645679807,-2.19717762986583,6,0.0703752962389914,0.995820784654303,NA,0.15625,0.15625
"47","Q15843ups|NEDD8_HUMAN_UPS","UPS2-UPS1",-3.62376374094505,0.533972046442719,-6.78642967377467,6,0.000500759530088768,0.0351088070540014,NA,0.333333333333333,0.333333333333333
"48","sp|P00350|6PGD_ECOLI","UPS2-UPS1",-0.0460130345041477,0.214959656340212,-0.214054280173038,6,0.837593721940633,0.995820784654303,NA,0.103070175438597,0.103070175438596
"49","sp|P00363|FRDA_ECOLI","UPS2-UPS1",-0.0431795816514759,0.209590863825882,-0.206018434502696,6,0.843589157806377,0.995820784654303,NA,0.25,0.25
"50","sp|P00370|DHE4_ECOLI","UPS2-UPS1",0.297763171062255,0.19154593226782,1.55452620442976,6,0.171055319091292,0.995820784654303,NA,0.25,0.25
"51","sp|P00393|NDH_ECOLI","UPS2-UPS1",0.190403010928078,0.277391181767277,0.686406142095101,6,0.518089582784415,0.995820784654303,NA,0.2,0.2
"52","sp|P00448|SODM_ECOLI","UPS2-UPS1",-0.340715134683055,0.301214614351701,-1.13113746295601,6,0.301173066003747,0.995820784654303,NA,0.229838709677419,0.229838709677419
"53","sp|P00452|RIR1_ECOLI","UPS2-UPS1",0.108358673659805,0.323710951851029,0.334738979451248,6,0.749214107137552,0.995820784654303,NA,0.239583333333333,0.239583333333333
"54","sp|P00490|PHSM_ECOLI","UPS2-UPS1",0.01034179695217,0.203536504669345,0.050810526440801,6,0.961125805976024,0.995820784654303,NA,0.24537037037037,0.24537037037037
"55","sp|P00509|AAT_ECOLI","UPS2-UPS1",0.0860608034083755,0.393261303002768,0.218838728222822,6,0.834029748448945,0.995820784654303,NA,0.2125,0.2125
"56","sp|P00547|KHSE_ECOLI","UPS2-UPS1",-0.250856894906357,1.21981757547166,-0.205651156329142,5,0.845174268145276,0.995820784654303,NA,0.375,0.25
"57","sp|P00550|PTM3C_ECOLI","UPS2-UPS1",-0.056434678496264,0.422954207339191,-0.133429760283732,6,0.898216278190737,0.995820784654303,NA,0.24537037037037,0.24537037037037
"58","sp|P00561|AK1H_ECOLI","UPS2-UPS1",0.140742661989396,0.220303462319282,0.638858148245623,6,0.546513658097876,0.995820784654303,NA,0.240740740740741,0.240740740740741
"59","sp|P00562|AK2H_ECOLI","UPS2-UPS1",0.784420908990115,0.508262108896874,1.5433393425542,6,0.173693683918683,0.995820784654303,NA,0.241071428571429,0.241071428571429
"60","sp|P00579|RPOD_ECOLI","UPS2-UPS1",0.130074063181622,0.396374341804473,0.328159644717332,6,0.753940471331507,0.995820784654303,NA,0.220588235294118,0.220588235294118
"61","sp|P00582|DPO1_ECOLI","UPS2-UPS1",-0.185030552767437,0.310407865374741,-0.596088480374226,6,0.572901167946884,0.995820784654303,NA,0.241803278688525,0.241803278688525
"62","sp|P00634|PPB_ECOLI","UPS2-UPS1",0.101811421036196,0.316591490538562,0.321586094632556,6,0.758674374460567,0.995820784654303,NA,0.25,0.25
"63","sp|P00722|BGAL_ECOLI","UPS2-UPS1",0.27760849837891,0.313755073325157,0.884793655882063,6,0.410320295554982,0.995820784654303,NA,0.25,0.25
"64","sp|P00803|LEP_ECOLI","UPS2-UPS1",-1.06225753097497,0.451006182690905,-2.35530591761973,6,0.0566461946485333,0.995820784654303,NA,0.211538461538462,0.211538461538462
"65","sp|P00805|ASPG2_ECOLI","UPS2-UPS1",-0.520840172482831,0.281149682956247,-1.85253693693079,6,0.113390704984738,0.995820784654303,NA,0.181818181818182,0.181818181818182
"66","sp|P00811|AMPC_ECOLI","UPS2-UPS1",-0.263170317891566,0.23729511797788,-1.10904227669824,6,0.309874884226831,0.995820784654303,NA,0.28125,0.28125
"67","sp|P00864|CAPP_ECOLI","UPS2-UPS1",0.173657274964449,0.134822223835149,1.28804636227322,6,0.24517136168195,0.995820784654303,NA,0.173611111111111,0.173611111111111
"68","sp|P00887|AROH_ECOLI","UPS2-UPS1",-0.183098732893564,0.349291325991987,-0.524200629298662,6,0.61893154236816,0.995820784654303,NA,0.230769230769231,0.230769230769231
"69","sp|P00888|AROF_ECOLI","UPS2-UPS1",1.23826921568159,1.0323776166802,1.19943438880773,5,0.284092091657504,0.995820784654303,NA,0.125,0
"70","sp|P00893|ILVI_ECOLI","UPS2-UPS1",-0.987698542707191,0.571888635948914,-1.72708195375895,3,0.182605896030714,0.995820784654303,NA,0.5,0.125
"71","sp|P00895|TRPE_ECOLI","UPS2-UPS1",0.394309715984916,0.174006818054347,2.26605899926153,6,0.0640131943435147,0.995820784654303,NA,0.203125,0.203125
"72","sp|P00904|TRPGD_ECOLI","UPS2-UPS1",0.645198234973164,0.393609311139437,1.63918438084053,6,0.152286768543919,0.995820784654303,NA,0.2625,0.2625
"73","sp|P00909|TRPC_ECOLI","UPS2-UPS1",0.000232897202636508,0.355995923626087,0.000654213116443228,6,0.9994992224422,0.999626743158447,NA,0.15625,0.15625
"74","sp|P00926|SDHD_ECOLI","UPS2-UPS1",-0.569994534967441,0.557033313827757,-1.02326830517661,6,0.345653932649098,0.995820784654303,NA,0.318181818181818,0.318181818181818
"75","sp|P00934|THRC_ECOLI","UPS2-UPS1",0.0446040992963149,0.198549017003261,0.224650315421014,6,0.829706465069824,0.995820784654303,NA,0.2265625,0.2265625
"76","sp|P00935|METB_ECOLI","UPS2-UPS1",0.648572785311973,0.599707376414982,1.08148208746256,5,0.328861482122943,0.995820784654303,NA,0.541666666666667,0.416666666666667
"77","sp|P00936|CYAA_ECOLI","UPS2-UPS1",-1.4304193436172,0.670146520424252,-2.1344874591181,6,0.0767322888220003,0.995820784654303,NA,0.541666666666667,0.541666666666667
"78","sp|P00944|XYLA_ECOLI","UPS2-UPS1",0.0135112475910243,0.343894746849763,0.0392889036974065,6,0.96993472153937,0.995820784654303,NA,0.2875,0.2875
"79","sp|P00946|MANA_ECOLI","UPS2-UPS1",-0.183372999699517,0.481076327983634,-0.381172360876912,6,0.716207513857692,0.995820784654303,NA,0.190217391304348,0.190217391304348
"80","sp|P00954|SYW_ECOLI","UPS2-UPS1",-0.397927931966495,0.309901368706693,-1.28404702963127,6,0.24647708109076,0.995820784654303,NA,0.220588235294118,0.220588235294118
"81","sp|P00956|SYI_ECOLI","UPS2-UPS1",0.118265802283914,0.289674448805702,0.408271432884438,6,0.697244791278931,0.995820784654303,NA,0.19921875,0.19921875
"82","sp|P00957|SYA_ECOLI","UPS2-UPS1",0.172407348661292,0.14517564343633,1.18757764443389,6,0.27987736816661,0.995820784654303,NA,0.182565789473684,0.182565789473684
"83","sp|P00959|SYM_ECOLI","UPS2-UPS1",0.183695792069559,0.234685320138897,0.78273234968783,6,0.463548231068816,0.995820784654303,NA,0.194711538461538,0.194711538461538
"84","sp|P00960|SYGA_ECOLI","UPS2-UPS1",0.0856768247182917,0.540358627579609,0.158555485829953,6,0.879221188329866,0.995820784654303,NA,0.19375,0.19375
"85","sp|P00961|SYGB_ECOLI","UPS2-UPS1",0.0147955038836058,0.305455694656238,0.0484374792889581,6,0.96293968436946,0.995820784654303,NA,0.1859375,0.1859375
"86","sp|P00962|SYQ_ECOLI","UPS2-UPS1",0.105779431139615,0.145290545425367,0.728054470646556,6,0.494001368679516,0.995820784654303,NA,0.178030303030303,0.178030303030303
"87","sp|P00963|ASNA_ECOLI","UPS2-UPS1",0.431040248568135,0.339803216890227,1.26849961137178,6,0.251611668352787,0.995820784654303,NA,0.330357142857143,0.330357142857143
"88","sp|P00968|CARB_ECOLI","UPS2-UPS1",0.0344438623674706,0.191505929714535,0.17985794183404,6,0.863184668085927,0.995820784654303,NA,0.240909090909091,0.240909090909091
"89","sp|P02358|RS6_ECOLI","UPS2-UPS1",-0.269324651934557,0.307237997272978,-0.876599425608366,6,0.414418939063628,0.995820784654303,NA,0.159722222222222,0.159722222222222
"90","sp|P02359|RS7_ECOLI","UPS2-UPS1",-0.124393417628013,0.294860509090147,-0.421872084572649,6,0.687816106691821,0.995820784654303,NA,0.199074074074074,0.199074074074074
"91","sp|P02413|RL15_ECOLI","UPS2-UPS1",0.611705074587118,0.666078193008442,0.918368265179589,6,0.393845613690975,0.995820784654303,NA,0.15,0.15
"92","sp|P02916|MALF_ECOLI","UPS2-UPS1",0.0290325859014197,0.604625412223193,0.0480174754724046,6,0.963260746997979,0.995820784654303,NA,0.277777777777778,0.277777777777778
"93","sp|P02918|PBPA_ECOLI","UPS2-UPS1",-0.722709044626625,0.504383590095912,-1.4328559826643,6,0.201877399779522,0.995820784654303,NA,0.339285714285714,0.339285714285714
"94","sp|P02919|PBPB_ECOLI","UPS2-UPS1",-0.00106784539836945,0.274529165561067,-0.0038897338874252,6,0.997022551490937,0.999626743158447,NA,0.233333333333333,0.233333333333333
"95","sp|P02924|ARAF_ECOLI","UPS2-UPS1",-0.0407442871479674,0.230371933270339,-0.176863069079489,6,0.865435099652381,0.995820784654303,NA,0.173611111111111,0.173611111111111
"96","sp|P02925|RBSB_ECOLI","UPS2-UPS1",-0.0879780312947702,0.125619145125248,-0.700355277908094,6,0.509936791313392,0.995820784654303,NA,0.10472972972973,0.10472972972973
"97","sp|P02930|TOLC_ECOLI","UPS2-UPS1",-0.0115351292645581,0.200564529872384,-0.0575133064251078,6,0.956003840143403,0.995820784654303,NA,0.15,0.15
"98","sp|P02931|OMPF_ECOLI","UPS2-UPS1",0.0422418251569691,0.204540253347334,0.206520841084701,6,0.843213977384269,0.995820784654303,NA,0.115740740740741,0.115740740740741
"99","sp|P02943|LAMB_ECOLI","UPS2-UPS1",0.394798813031071,0.395791215020158,0.997492612388994,6,0.35703809540865,0.995820784654303,NA,0.166666666666667,0.166666666666667
"100","sp|P03004|DNAA_ECOLI","UPS2-UPS1",0.149471268334492,0.404653208689104,0.369381151872518,6,0.724529283097742,0.995820784654303,NA,0.420454545454545,0.420454545454545
"101","sp|P03018|UVRD_ECOLI","UPS2-UPS1",-0.58538667875805,0.61793690759139,-0.947324349082474,6,0.380048009305407,0.995820784654303,NA,0.416666666666667,0.416666666666667
"102","sp|P03023|LACI_ECOLI","UPS2-UPS1",-0.661985727345309,0.721915792850919,-0.916984686996609,6,0.394514402629598,0.995820784654303,NA,0.275,0.275
"103","sp|P03813|YGEA_ECOLI","UPS2-UPS1",-0.613409954451266,0.47354555697913,-1.29535573802944,6,0.242800799536718,0.995820784654303,NA,0.1875,0.1875
"104","sp|P03817|MIOC_ECOLI","UPS2-UPS1",0.343812959543524,0.583432142744313,0.589293825887476,6,0.577163103319625,0.995820784654303,NA,0.09375,0.09375
"105","sp|P03819|KEFC_ECOLI","UPS2-UPS1",0.16467289561175,0.314420517606552,0.523734573256484,5,0.622839431617953,0.995820784654303,NA,0.25,0.125
"106","sp|P03841|MALM_ECOLI","UPS2-UPS1",0.704145956613119,0.767486711537003,0.917469900166695,6,0.394279763160102,0.995820784654303,NA,0.197916666666667,0.197916666666667
"107","sp|P04036|DAPB_ECOLI","UPS2-UPS1",-0.223715862819608,0.427326042001056,-0.523524992233109,6,0.61937378231192,0.995820784654303,NA,0.275,0.275
"108","sp|P04079|GUAA_ECOLI","UPS2-UPS1",0.512532218024924,0.275427891113502,1.86085808504308,6,0.112090357876367,0.995820784654303,NA,0.190625,0.190625
"109","sp|P04128|FIMA1_ECOLI","UPS2-UPS1",0.573573154595736,0.861564685552005,0.665734290430261,6,0.530327483040086,0.995820784654303,NA,0.175,0.175
"110","sp|P04335|FRSA_ECOLI","UPS2-UPS1",-0.0333108426503761,0.388526921270905,-0.0857362535945087,6,0.934465499616684,0.995820784654303,NA,0.239130434782609,0.239130434782609
"111","sp|P04425|GSHB_ECOLI","UPS2-UPS1",0.763876204870006,0.385306861555863,1.98251388980068,6,0.0946934174354332,0.995820784654303,NA,0.2125,0.2125
"112","sp|P04693|TYRB_ECOLI","UPS2-UPS1",0.0383096288900881,0.224968177122223,0.170289102130542,6,0.870379784862596,0.995820784654303,NA,0.09375,0.09375
"113","sp|P04805|SYE_ECOLI","UPS2-UPS1",0.0974101461863817,0.194191150580633,0.501619903353602,6,0.633805597767552,0.995820784654303,NA,0.180232558139535,0.180232558139535
"114","sp|P04825|AMPN_ECOLI","UPS2-UPS1",0.34912470988297,0.479662163259536,0.727855429560045,6,0.494114666254607,0.995820784654303,NA,0.182377049180328,0.182377049180328
"115","sp|P04846|NLPA_ECOLI","UPS2-UPS1",-0.0565654281306367,0.236039112148292,-0.239644301386371,6,0.818582839517332,0.995820784654303,NA,0.125,0.125
"116","sp|P04951|KDSB_ECOLI","UPS2-UPS1",0.186754457685474,0.298011323509995,0.626668998633572,6,0.553955915295415,0.995820784654303,NA,0.134615384615385,0.134615384615385
"117","sp|P04982|RBSD_ECOLI","UPS2-UPS1",-0.584263441430871,0.477805199548255,-1.22280678817072,6,0.267249836666702,0.995820784654303,NA,0.196428571428571,0.196428571428571
"118","sp|P04983|RBSA_ECOLI","UPS2-UPS1",-0.159141408395364,0.219301751982252,-0.725673219465402,6,0.495357971168412,0.995820784654303,NA,0.206140350877193,0.206140350877193
"119","sp|P04994|EX7L_ECOLI","UPS2-UPS1",-0.69444139743643,0.72957638651709,-0.951841932208922,6,0.377929583895904,0.995820784654303,NA,0.46875,0.46875
"120","sp|P04995|EX1_ECOLI","UPS2-UPS1",0.352641383679477,0.464286434930544,0.759534109008012,6,0.476304915513294,0.995820784654303,NA,0.319444444444444,0.319444444444444
"121","sp|P05020|PYRC_ECOLI","UPS2-UPS1",0.0931711161180636,0.378826655902633,0.245946568612137,6,0.81392096709946,0.995820784654303,NA,0.284090909090909,0.284090909090909
"122","sp|P05041|PABB_ECOLI","UPS2-UPS1",-0.255422318578613,0.398632709383095,-0.640746011469787,6,0.545366621318165,0.995820784654303,NA,0.3125,0.3125
"123","sp|P05042|FUMC_ECOLI","UPS2-UPS1",0.367930389578514,0.169885175930818,2.16575924039627,6,0.0734905937171164,0.995820784654303,NA,0.205555555555556,0.205555555555556
"124","sp|P05055|PNP_ECOLI","UPS2-UPS1",0.0383774771909746,0.356618738952082,0.107614864277032,6,0.917809544634545,0.995820784654303,NA,0.202830188679245,0.202830188679245
"125","sp|P05194|AROD_ECOLI","UPS2-UPS1",0.168728042485755,0.41600341585275,0.405592925577032,6,0.699108746886801,0.995820784654303,NA,0.2875,0.2875
"126","sp|P05458|PTRA_ECOLI","UPS2-UPS1",-0.298187776784069,0.243694897768592,-1.22361107891238,6,0.266967403371284,0.995820784654303,NA,0.309210526315789,0.309210526315789
"127","sp|P05459|PDXB_ECOLI","UPS2-UPS1",-0.050031630577417,0.335935726624265,-0.14893215163559,6,0.886486811989875,0.995820784654303,NA,0.254807692307692,0.254807692307692
"128","sp|P05523|FPG_ECOLI","UPS2-UPS1",-0.312920967998103,1.17265388898223,-0.266848531299968,2,0.8145815506052,0.995820784654303,NA,0.5,0
"129","sp|P05637|APAH_ECOLI","UPS2-UPS1",0.137176076596853,0.304955085699598,0.44982386924998,6,0.668631862462526,0.995820784654303,NA,0.275,0.275
"130","sp|P05704|MCP3_ECOLI","UPS2-UPS1",0.0812835240037328,0.353181459520408,0.230146633727912,6,0.825623713826234,0.995820784654303,NA,0.425,0.425
"131","sp|P05707|SRLD_ECOLI","UPS2-UPS1",0.575276727722278,0.505500479631648,1.13803398988162,6,0.298499408008261,0.995820784654303,NA,0.21875,0.21875
"132","sp|P05791|ILVD_ECOLI","UPS2-UPS1",0.416355057598941,0.644053953806758,0.646459904699015,6,0.541904181260906,0.995820784654303,NA,0.402777777777778,0.402777777777778
"133","sp|P05793|ILVC_ECOLI","UPS2-UPS1",-0.0485384031320749,0.559793815204888,-0.0867076445178473,6,0.933725148971416,0.995820784654303,NA,0.3125,0.3125
"134","sp|P05804|BGLR_ECOLI","UPS2-UPS1",0.736403736220269,0.634246407740274,1.16106883260714,6,0.289714194436932,0.995820784654303,NA,0.352272727272727,0.352272727272727
"135","sp|P05825|FEPA_ECOLI","UPS2-UPS1",-0.667073294492938,0.999871439938677,-0.667159064503183,6,0.529478065956115,0.995820784654303,NA,0.375,0.375
"136","sp|P05827|ILVY_ECOLI","UPS2-UPS1",0.645255727900385,0.542318025823996,1.18981058562452,6,0.279061998293321,0.995820784654303,NA,0.416666666666667,0.416666666666667
"137","sp|P05852|TSAD_ECOLI","UPS2-UPS1",-0.230774087607021,0.35631221299409,-0.647673807383213,6,0.541170385544709,0.995820784654303,NA,0.296875,0.296875
"138","sp|P06129|BTUB_ECOLI","UPS2-UPS1",0.26860604051564,0.521768206479851,0.514799555012773,6,0.625100673884998,0.995820784654303,NA,0.322916666666667,0.322916666666667
"139","sp|P06149|DLD_ECOLI","UPS2-UPS1",0.208546566106369,0.138352775157615,1.50735368964438,6,0.182442762622029,0.995820784654303,NA,0.236979166666667,0.236979166666667
"140","sp|P06282|CDH_ECOLI","UPS2-UPS1",-0.56255222995242,0.637754074494207,-0.882083317771934,5,0.418113116343758,0.995820784654303,NA,0.40625,0.28125
"141","sp|P06610|BTUE_ECOLI","UPS2-UPS1",0.272182246018141,0.39486979699387,0.68929618849113,6,0.516393459312889,0.995820784654303,NA,0.208333333333333,0.208333333333333
"142","sp|P06612|TOP1_ECOLI","UPS2-UPS1",-0.118802224153041,0.197799759565832,-0.600618647938754,6,0.570070161859275,0.995820784654303,NA,0.23546511627907,0.23546511627907
"143","sp|P06616|ERA_ECOLI","UPS2-UPS1",-0.639804487761075,1.92114346029747,-0.333033165395159,6,0.750438368947215,0.995820784654303,NA,0.3125,0.3125
"144","sp|P06709|BIRA_ECOLI","UPS2-UPS1",0.682721848370836,0.641042565145647,1.06501796525122,6,0.327838033810035,0.995820784654303,NA,0.392857142857143,0.392857142857143
"145","sp|P06710|DPO3X_ECOLI","UPS2-UPS1",-0.202786016618282,0.221279192388185,-0.916426051766038,6,0.394784679880513,0.995820784654303,NA,0.277777777777778,0.277777777777778
"146","sp|P06715|GSHR_ECOLI","UPS2-UPS1",0.183411990779439,0.292444732068366,0.627168044649755,6,0.553649984800952,0.995820784654303,NA,0.216666666666667,0.216666666666667
"147","sp|P06720|AGAL_ECOLI","UPS2-UPS1",0.229421857145464,0.15005522161092,1.52891618620467,6,0.177151921739362,0.995820784654303,NA,0.335526315789474,0.335526315789474
"148","sp|P06721|METC_ECOLI","UPS2-UPS1",0.0584768486133361,0.497196164393614,0.117613233570808,6,0.910212523649112,0.995820784654303,NA,0.229166666666667,0.229166666666667
"149","sp|P06846|EBGR_ECOLI","UPS2-UPS1",-0.228070190933795,1.24699830279119,-0.182895349916114,5,0.862064974597856,0.995820784654303,NA,0.5,0.375
"150","sp|P06959|ODP2_ECOLI","UPS2-UPS1",0.174130579281481,0.20909691193445,0.832774514317406,6,0.43685837199069,0.995820784654303,NA,0.133771929824561,0.133771929824561
"151","sp|P06961|CCA_ECOLI","UPS2-UPS1",-0.254414142598166,0.307634898654579,-0.82700026463457,6,0.43988007343733,0.995820784654303,NA,0.291666666666667,0.291666666666667
