"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_UPS1","mean_UPS2","ngood_UPS1","ngood_UPS2"
"30","P12081ups|SYHC_HUMAN_UPS",-4.08229939349765,29.1241494009445,-28.7306698857006,4.47775854325004e-10,3.15681977299128e-07,13.7850622209357,TRUE,31.1652990976933,27.0829997041957,4,4
"31","P15559ups|NQO1_HUMAN_UPS",-0.668243650446817,30.6668770919171,-4.79648366238242,0.00101347612397537,0.0510357619573312,-1.25835787256872,FALSE,31.0009989171405,30.3327552666937,4,4
"32","P16083ups|NQO2_HUMAN_UPS",-4.21394892781012,29.1695298400731,-21.366481763509,6.01420590514041e-09,1.2720045489372e-06,11.3727681520518,TRUE,31.2765043039782,27.0625553761681,4,4
"33","P41159ups|LEP_HUMAN_UPS",1.58536148853479,31.6198682498702,6.00905550195838,0.0002105845969269,0.012037470878389,0.423246917534099,TRUE,30.8271875056028,32.4125489941376,4,4
"34","P51965ups|UB2E1_HUMAN_UPS",NA,29.1535012697885,NA,NA,NA,NA,NA,29.1535012697885,NA,4,0
"35","P55957ups|BID_HUMAN_UPS",-5.64005501161282,28.1748087769019,-23.1004000504201,3.03969660743814e-09,8.42102541100249e-07,12.0278442797181,TRUE,30.9948362827083,25.3547812710955,4,4
"36","P61626ups|LYSC_HUMAN_UPS",-4.3076450504785,28.4898805360256,-23.5047421630464,2.61112860319647e-09,8.42102541100249e-07,12.1718585523474,TRUE,30.6437030612648,26.3360580107863,4,4
"37","P61769ups|B2MG_HUMAN_UPS",-7.28748072023784,27.5506374183748,-19.7443281144167,1.19741462015331e-08,2.11044326802022e-06,10.6988253787692,TRUE,31.1943777784937,23.9068970582558,4,4
"38","P62937ups|PPIA_HUMAN_UPS",-0.732022881134858,30.6590945774636,-3.13999878743104,0.0121116408895065,0.371248122917481,-3.86532060483779,FALSE,31.0251060180311,30.2930831368962,4,4
"39","P62988ups|UBIQ_HUMAN_UPS",2.06665598675755,31.6286670113587,12.6808445409351,5.40246779444582e-07,5.19373608420586e-05,6.79984069456447,TRUE,30.5953390179799,32.6619950047375,4,4
"40","P63165ups|SUMO1_HUMAN_UPS",-1.06370268852853,30.9309517026577,-7.09010245907076,6.1019906898195e-05,0.00368734580256236,1.75452331114947,TRUE,31.462803046922,30.3991003583934,4,4
"41","P63279ups|UBC9_HUMAN_UPS",-4.12448875489365,28.2547038718347,-32.3564453581922,1.57125626599974e-10,1.66160350129472e-07,14.6851159258808,TRUE,30.3169482492816,26.1924594943879,4,4
"42","P68871ups|HBB_HUMAN_UPS",1.66040652096143,31.5371463812067,13.5295513043018,3.11687587660388e-07,3.2960962395086e-05,7.37637562980016,TRUE,30.7069431207259,32.3673496416874,4,4
"43","P69905ups|HBA_HUMAN_UPS",1.85495131099931,31.3133896350804,8.3613732991847,1.6772747238206e-05,0.00114433420673567,3.14240805073956,TRUE,30.3859139795808,32.2408652905801,4,4
"44","P99999ups|CYC_HUMAN_UPS",-8.28472313279837,27.2661490024398,-14.2085845191346,2.34477591944991e-06,0.000177114323915592,5.66485809611736,TRUE,30.0277233800392,21.7430002472409,4,2
"45","Q06830ups|PRDX1_HUMAN_UPS",-0.447929472364096,31.2841969757766,-3.96397619203872,0.00336682833444197,0.145323304639689,-2.53085824669828,FALSE,31.5081617119587,31.0602322395946,4,4
"46","Q15843ups|NEDD8_HUMAN_UPS",-4.01969494725461,26.0613822469034,-12.3946106898213,6.55291468085011e-07,5.77475606249916e-05,6.59669744845331,TRUE,28.0712297205307,24.0515347732761,4,4
"47","sp|P00350|6PGD_ECOLI",0.0926916573588345,32.0147886614462,0.734169925283852,0.481762479985567,0.846988898727742,-7.24995892856129,FALSE,31.9684428327668,32.0611344901256,4,4
"48","sp|P00363|FRDA_ECOLI",0.251718033726403,29.020580973512,1.15790731957037,0.277068131324175,0.748463766785793,-6.84764421584429,FALSE,28.8947219566488,29.1464399903752,4,4
"49","sp|P00370|DHE4_ECOLI",0.179519052488363,27.9088029912901,1.34628005633838,0.211538248156472,0.737910984719262,-6.62546747972188,FALSE,27.8190434650459,27.9985625175342,4,4
"50","sp|P00393|NDH_ECOLI",0.0166874280009133,28.8300780176698,0.0865140191493247,0.932975381823554,0.993692066114795,-7.53606390308489,FALSE,28.8217343036694,28.8384217316703,4,4
"51","sp|P00448|SODM_ECOLI",-0.364901653696906,31.1549723988315,-2.59978561279113,0.0290344637427694,0.595277278800515,-4.75441494832061,FALSE,31.33742322568,30.9725215719831,4,4
"52","sp|P00452|RIR1_ECOLI",-0.0142633090374574,28.8841321967759,-0.0635407023192847,0.95074196082386,0.993884973746992,-7.53797490492472,FALSE,28.8912638512946,28.8770005422572,4,4
"53","sp|P00490|PHSM_ECOLI",0.281796391100042,29.2801486431689,2.21129342293509,0.0546943924019121,0.69890740550047,-5.38048546270123,FALSE,29.1392504476189,29.421046838719,4,4
"54","sp|P00509|AAT_ECOLI",-0.167171822054359,30.7673307935082,-0.759110227623526,0.467439607850779,0.837361910302601,-7.23052269184237,FALSE,30.8509167045354,30.6837448824811,4,4
"55","sp|P00547|KHSE_ECOLI",0.0348285463158548,24.772643463611,0.165051077988917,0.872596545871009,0.978410658148027,-7.52512571979164,FALSE,24.7552291904531,24.7900577367689,4,4
"56","sp|P00550|PTM3C_ECOLI",0.271267167665409,29.0597664955909,1.27534730630497,0.234509706070282,0.737910984719262,-6.71185680433825,FALSE,28.9241329117582,29.1954000794236,4,4
"57","sp|P00561|AK1H_ECOLI",0.125404684062974,27.2726170479746,0.557001243009733,0.591273781246869,0.890432166281479,-7.37105710727703,FALSE,27.2099147059431,27.335319390006,4,4
"58","sp|P00562|AK2H_ECOLI",-0.0497446659577023,25.9905100293122,-0.150673009525451,0.883597613075167,0.98267564898816,-7.5276367755023,FALSE,26.015382362291,25.9656376963333,4,4
"59","sp|P00579|RPOD_ECOLI",-0.240048434159503,30.0454009866388,-0.885885886322857,0.399012128858121,0.808515653338189,-7.12308513355376,FALSE,30.1654252037186,29.9253767695591,4,4
"60","sp|P00582|DPO1_ECOLI",-0.155523872491265,28.692825307492,-0.793183285626728,0.448325773282673,0.832492546525772,-7.20305124858456,FALSE,28.7705872437376,28.6150633712463,4,4
"61","sp|P00634|PPB_ECOLI",-0.542191483706491,27.0802606700434,-1.82971816595705,0.100957510092124,0.715278367515941,-5.96491440640898,FALSE,27.3513564118967,26.8091649281902,4,4
"62","sp|P00722|BGAL_ECOLI",0.306753929238084,26.0669674557915,1.53822826420358,0.158795315853276,0.724008546355818,-6.37689866351762,FALSE,25.9135904911725,26.2203444204106,4,4
"63","sp|P00803|LEP_ECOLI",-2.0366309910429,28.5323051448152,-6.18318154733192,0.000170826123886271,0.0100360347783184,0.647949056891434,TRUE,29.5506206403366,27.5139896492937,4,4
"64","sp|P00805|ASPG2_ECOLI",0.0304372497815837,27.7431219961915,0.160068708216967,0.876405547509149,0.978477061529132,-7.52602161272739,FALSE,27.7279033713008,27.7583406210823,4,4
"65","sp|P00811|AMPC_ECOLI",0.224273258912131,25.391460741136,1.29047872332476,0.229441590956695,0.737910984719262,-6.69369450517161,FALSE,25.27932411168,25.5035973705921,4,4
"66","sp|P00861|DCDA_ECOLI",0.316423898835819,23.7244457353801,1.04187018915494,0.324980542029533,0.765044162360846,-6.97219342636938,FALSE,23.5662337859622,23.882657684798,4,4
"67","sp|P00864|CAPP_ECOLI",-0.318488754110917,29.2280696426274,-1.58792330827085,0.147189653161309,0.724008546355818,-6.30935620975207,FALSE,29.3873140196829,29.068825265572,4,4
"68","sp|P00887|AROH_ECOLI",0.412568614662968,26.7894329451303,1.88719012072549,0.0921587942045361,0.708218848974157,-5.87967304713476,FALSE,26.5831486377988,26.9957172524618,4,4
"69","sp|P00893|ILVI_ECOLI",0.499125438970301,24.3916788538711,1.19869425874763,0.261628537241712,0.747305102555323,-6.80155065055766,FALSE,24.1421161343859,24.6412415733562,4,4
"70","sp|P00894|ILVH_ECOLI",-0.621313998350297,24.4625299117651,-1.3465863980311,0.211443320424717,0.737910984719262,-6.62508761180082,FALSE,24.7731869109402,24.1518729125899,4,4
"71","sp|P00895|TRPE_ECOLI",-0.259643032998811,27.5785664995073,-1.44980062098021,0.181464832321631,0.724008546355818,-6.49395204013532,FALSE,27.7083880160067,27.4487449830079,4,4
"72","sp|P00904|TRPGD_ECOLI",0.224300095309782,26.3665087499602,1.27781031009061,0.233678448011493,0.737910984719262,-6.70891048616279,FALSE,26.2543587023053,26.478658797615,4,4
"73","sp|P00909|TRPC_ECOLI",-0.000540216684102778,26.8269326070442,-0.00393062972072085,0.996950624025224,0.998668536235671,-7.5402054426794,FALSE,26.8272027153862,26.8266624987021,4,4
"74","sp|P00926|SDHD_ECOLI",0.37949751081287,26.4922829738988,2.0129720953572,0.0753640645070287,0.708218848974157,-5.68934874797123,FALSE,26.3025342184924,26.6820317293052,4,4
"75","sp|P00934|THRC_ECOLI",-0.00590371981386103,28.5098323583779,-0.0498710502914933,0.961327844874481,0.995046866168804,-7.53883456275773,FALSE,28.5127842182848,28.506880498471,4,4
"76","sp|P00935|METB_ECOLI",0.203444519476486,25.061340876647,1.09003302506297,0.304366510898193,0.761842458604176,-6.92171241183173,FALSE,24.9596186169087,25.1630631363852,4,4
"77","sp|P00936|CYAA_ECOLI",-0.152905034100475,23.7218336876035,-0.781368752453202,0.460592437395705,0.837361910302601,-7.06317027166802,FALSE,23.7982862046537,23.6453811705533,3,3
"78","sp|P00944|XYLA_ECOLI",0.264271771875862,26.1365231178366,1.5606481037646,0.153461978562709,0.724008546355818,-6.34657794053757,FALSE,26.0043872318986,26.2686590037745,4,4
"79","sp|P00946|MANA_ECOLI",-0.0670512071361714,29.3356071775845,-0.320408039450253,0.756063281854829,0.944828988050778,-7.48359351385811,FALSE,29.3691327811526,29.3020815740164,4,4
"80","sp|P00954|SYW_ECOLI",0.0934097292293904,28.9383794711488,0.5203756734601,0.615513960256002,0.899632486995779,-7.39225121607067,FALSE,28.8916746065341,28.9850843357635,4,4
"81","sp|P00956|SYI_ECOLI",0.0726908147821004,29.9394633244652,0.456939572165398,0.658676597754309,0.915911245398003,-7.42573611467025,FALSE,29.9031179170742,29.9758087318562,4,4
"82","sp|P00957|SYA_ECOLI",0.104265582417742,29.9183451912071,0.614825401470203,0.55408153963508,0.885107595414044,-7.33487443223458,FALSE,29.8662123999982,29.9704779824159,4,4
"83","sp|P00959|SYM_ECOLI",0.258848153755461,29.6641870262423,1.10830332727709,0.296818453078332,0.759691860580797,-6.90210625488206,FALSE,29.5347629493645,29.79361110312,4,4
"84","sp|P00960|SYGA_ECOLI",0.136919504873722,29.890776074086,1.16676214898261,0.273655411198189,0.748463766785793,-6.8377364570771,FALSE,29.8223163216491,29.9592358265228,4,4
"85","sp|P00961|SYGB_ECOLI",0.084453074081861,30.6868178389021,0.504214902722352,0.626371352000627,0.904661168615251,-7.40117206182093,FALSE,30.6445913018611,30.729044375943,4,4
"86","sp|P00962|SYQ_ECOLI",0.0573650170787017,28.816540409866,0.341623901802219,0.740571732049776,0.934574779499751,-7.47589745679252,FALSE,28.7878579013267,28.8452229184054,4,4
"87","sp|P00963|ASNA_ECOLI",-0.00824736375504935,27.1554146711207,-0.0384909771445525,0.970146879327723,0.996048859115599,-7.53939224064501,FALSE,27.1595383529982,27.1512909892432,4,4
"88","sp|P00968|CARB_ECOLI",0.173504042158189,28.1332007585575,1.44619012083509,0.182447824206561,0.724008546355818,-6.49864200785465,FALSE,28.0464487374784,28.2199527796366,4,4
"89","sp|P02358|RS6_ECOLI",0.0321968154622579,31.8317448449168,0.164361605430024,0.873123440136107,0.978410658148027,-7.52525132279936,FALSE,31.8156464371857,31.8478432526479,4,4
"90","sp|P02359|RS7_ECOLI",0.190549114039561,32.0630960667322,0.754699908903848,0.469952050841223,0.837361910302601,-7.2340013026047,FALSE,31.9678215097124,32.158370623752,4,4
"91","sp|P02413|RL15_ECOLI",0.174413701968704,31.2769866735159,0.95003186695793,0.367211455242777,0.791196185486792,-7.06343637514184,FALSE,31.1897798225316,31.3641935245003,4,4
"92","sp|P02916|MALF_ECOLI",-0.367190377048131,26.8468653791401,-1.61414709241025,0.141377064817634,0.724008546355818,-6.27323211287138,FALSE,27.0304605676642,26.6632701906161,4,4
"93","sp|P02918|PBPA_ECOLI",0.178452473739937,25.1202121682064,1.257946541953,0.24045271011405,0.740784635492137,-6.73255993459104,FALSE,25.0309859313365,25.2094384050764,4,4
"94","sp|P02919|PBPB_ECOLI",-0.194152591280094,28.0772714691856,-0.63467443686182,0.541630476894724,0.880074899923475,-7.32169720516799,FALSE,28.1743477648256,27.9801951735455,4,4
"95","sp|P02924|ARAF_ECOLI",0.20967824027744,28.2364502750173,1.63418837346136,0.137075278330823,0.724008546355818,-6.24540752517681,FALSE,28.1316111548786,28.341289395156,4,4
"96","sp|P02925|RBSB_ECOLI",0.146237673901805,33.7139410191144,1.02923383425831,0.330562502644084,0.767469213391388,-6.98514365236932,FALSE,33.6408221821635,33.7870598560653,4,4
"97","sp|P02929|TONB_ECOLI",0.46496557117508,25.8164008587316,1.84620542372547,0.0983559838401298,0.712165849700019,-5.94057958968027,FALSE,25.583918073144,26.0488836443191,4,4
"98","sp|P02930|TOLC_ECOLI",0.159868554303021,30.7935103727247,1.35837162756545,0.207818755634751,0.735570060278018,-6.61043060554314,FALSE,30.7135760955732,30.8734446498762,4,4
"99","sp|P02931|OMPF_ECOLI",-0.346346822697231,32.7680038015581,-1.78632048822273,0.108115542856946,0.715278367515941,-6.02849149762334,FALSE,32.9411772129067,32.5948303902095,4,4
"100","sp|P02943|LAMB_ECOLI",0.00170320824381932,30.8582728534631,0.00836497130610585,0.993510534831964,0.998668536235671,-7.54017519815721,FALSE,30.8574212493412,30.859124457585,4,4
"101","sp|P03004|DNAA_ECOLI",-0.23990298971958,25.8241754352328,-1.17858843850314,0.269150229991431,0.748463766785793,-6.82441770324329,FALSE,25.9441269300926,25.704223940373,4,4
"102","sp|P03018|UVRD_ECOLI",-0.224635073136366,25.358410962227,-0.947404347589797,0.368476710498577,0.791196185486792,-7.0659469300277,FALSE,25.4707284987952,25.2460934256588,4,4
"103","sp|P03023|LACI_ECOLI",-0.449375603745653,25.6560249029457,-2.22460291011277,0.0535246060065788,0.69890740550047,-5.35943567213842,FALSE,25.8807127048186,25.4313371010729,4,4
"104","sp|P03024|GALR_ECOLI",-0.864666393714892,25.6132225803428,-0.974950725447407,0.355370272964041,0.781297429645476,-7.03934643717787,FALSE,26.0455557772003,25.1808893834854,4,4
"105","sp|P03813|YGEA_ECOLI",-0.751728051333876,26.6095911356708,-1.37843335571604,0.201770526698031,0.729959412498743,-6.58528865992362,FALSE,26.9854551613377,26.2337271100038,4,4
"106","sp|P03817|MIOC_ECOLI",-0.104150357256011,26.9805460351592,-0.379259887779131,0.713396588710635,0.931749609007306,-7.46106537604697,FALSE,27.0326212137872,26.9284708565312,4,4
"107","sp|P03819|KEFC_ECOLI",0.12924321469471,24.5036294777196,0.572083334761286,0.581443533502861,0.890432166281479,-7.36193883676198,FALSE,24.4390078703722,24.5682510850669,4,4
"108","sp|P03841|MALM_ECOLI",-0.299403600049712,29.2048000977783,-1.19334552988746,0.263612692982487,0.747305102555323,-6.80766128404747,FALSE,29.3545018978032,29.0550982977535,4,4
"109","sp|P03960|KDPB_ECOLI",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"110","sp|P04036|DAPB_ECOLI",0.0686293376836458,27.9009529300647,0.388052597255074,0.707107258203875,0.92966544776087,-7.45738399330791,FALSE,27.8666382612229,27.9352675989065,4,4
"111","sp|P04079|GUAA_ECOLI",0.0170770545364335,29.3733113131336,0.116842886544035,0.909582058020248,0.988634559715637,-7.53264672560658,FALSE,29.3647727858654,29.3818498404018,4,4
"112","sp|P04128|FIMA1_ECOLI",0.220302826870824,28.2872545853011,1.04798675305949,0.322304636669062,0.764404091087886,-6.96588056154939,FALSE,28.1771031718657,28.3974059987365,4,4
"113","sp|P04335|FRSA_ECOLI",-0.16189664223628,27.4310220003092,-0.698272211448225,0.502864764674157,0.853585393887444,-7.27692158149487,FALSE,27.5119703214273,27.3500736791911,4,4
"114","sp|P04391|OTC1_ECOLI",0.439652688290368,23.8641399517605,1.38598857860269,0.239934230390445,0.740784635492137,-6.02233066430753,FALSE,23.5710381595669,24.0106908478573,1,2
"115","sp|P04425|GSHB_ECOLI",0.214495617781196,29.0301470007497,0.492061309751459,0.634600005850276,0.906264287169238,-7.40770578485776,FALSE,28.9228991918591,29.1373948096403,4,4
"116","sp|P04693|TYRB_ECOLI",-0.0331846805746975,27.5967999060668,-0.233873863062839,0.820380661506421,0.962428855044471,-7.50996600870726,FALSE,27.6133922463542,27.5802075657795,4,4
"117","sp|P04805|SYE_ECOLI",-0.00551461125550101,29.4019867129957,-0.0374921666495257,0.970921135196918,0.996360116905134,-7.53943433264317,FALSE,29.4047440186235,29.399229407368,4,4
"118","sp|P04816|LIVK_ECOLI",0.306579355771221,22.9834607967679,0.691819788198056,0.520526230610598,0.864989263046829,-6.77920647911891,FALSE,22.9068159578251,23.2133953135963,3,1
"119","sp|P04825|AMPN_ECOLI",0.161179576398729,30.4108219189216,1.3108385097123,0.222767099517467,0.737910984719262,-6.66902634118831,FALSE,30.3302321307222,30.491411707121,4,4
"120","sp|P04846|NLPA_ECOLI",0.0950425297976039,26.7624722078621,0.494337351689077,0.633054903673164,0.906264287169238,-7.4064936691038,FALSE,26.7149509429633,26.8099934727609,4,4
"121","sp|P04951|KDSB_ECOLI",0.229287040870039,28.2559331020508,1.02039639177481,0.33450948545087,0.768173248348088,-6.9941267289021,FALSE,28.1412895816158,28.3705766224858,4,4
"122","sp|P04968|ILVA_ECOLI",2.50014039472308,26.8051596037321,7.36523009014563,4.54960790149804e-05,0.00291588506414192,2.07018968612757,TRUE,25.5550894063705,28.0552298010936,4,4
"123","sp|P04982|RBSD_ECOLI",0.0896151982258801,31.63236267705,0.560771739810422,0.588807820073203,0.890432166281479,-7.3687988174174,FALSE,31.5875550779371,31.677170276163,4,4
"124","sp|P04983|RBSA_ECOLI",0.190433482225743,29.5654554862069,1.05196112585001,0.320574984176871,0.764404091087886,-6.96176320387562,FALSE,29.470238745094,29.6606722273198,4,4
"125","sp|P04994|EX7L_ECOLI",0.214791452391114,25.3180500624195,1.29218286774217,0.22887657910713,0.737910984719262,-6.69163982425803,FALSE,25.210654336224,25.4254457886151,4,4
"126","sp|P04995|EX1_ECOLI",0.10783594533084,25.5598562345867,0.755834636939174,0.469304788611357,0.837361910302601,-7.23310799480806,FALSE,25.5059382619213,25.6137742072521,4,4
"127","sp|P05020|PYRC_ECOLI",-0.116863844251742,28.4031196884705,-0.731147045570471,0.483517408940039,0.848663336023388,-7.25227569856189,FALSE,28.4615516105964,28.3446877663446,4,4
"128","sp|P05041|PABB_ECOLI",-0.030450887940208,24.8228842155104,-0.077572035273131,0.939886636759029,0.993853676414905,-7.53687719192982,FALSE,24.8381096594805,24.8076587715403,4,4
"129","sp|P05042|FUMC_ECOLI",0.113682388976594,29.9146058701817,0.663844840709939,0.523633824201482,0.867935374754024,-7.30163997491548,FALSE,29.8577646756934,29.9714470646699,4,4
"130","sp|P05055|PNP_ECOLI",0.270255824716053,30.6261520683122,2.25416405913043,0.0510133603352251,0.69890740550047,-5.31255710935334,FALSE,30.4910241559542,30.7612799806702,4,4
"131","sp|P05100|3MG1_ECOLI",-2.21497570078537,25.6268741240525,-1.37608262229325,0.2024713524095,0.729959412498743,-6.58824704689937,FALSE,26.7343619744452,24.5193862736599,4,4
"132","sp|P05194|AROD_ECOLI",0.311905419426926,26.3805158739789,1.98441558970651,0.0788998365466005,0.708218848974157,-5.73298087028977,FALSE,26.2245631642654,26.5364685836924,4,4
"133","sp|P05458|PTRA_ECOLI",0.214859548222251,26.0293054265967,1.59402154646772,0.145819109581417,0.724008546355818,-6.30098484371671,FALSE,25.9218756524856,26.1367352007078,4,4
"134","sp|P05459|PDXB_ECOLI",-0.821465510768519,29.3167649263044,-2.12402928041407,0.0630054877053378,0.708218848974157,-5.51755866453092,FALSE,29.7274976816887,28.9060321709201,4,4
"135","sp|P05523|FPG_ECOLI",0.37171886069863,24.2089910081799,1.64650956119589,0.134489738203217,0.724008546355818,-6.22820984279816,FALSE,24.0231315778306,24.3948504385292,4,4
"136","sp|P05637|APAH_ECOLI",-0.0762622755603445,25.7275890118456,-0.364798755851823,0.723790304585988,0.933416849354038,-7.46694226641353,FALSE,25.7657201496258,25.6894578740654,4,4
"137","sp|P05704|MCP3_ECOLI",-0.000785241806688885,26.437244589645,-0.00354217493486436,0.997251985120443,0.998668536235671,-7.5402070529295,FALSE,26.4376372105483,26.4368519687416,4,4
"138","sp|P05707|SRLD_ECOLI",0.34095110203489,25.746574943653,1.74686074493201,0.115030438543744,0.715278367515941,-6.0856743283808,FALSE,25.5760993926355,25.9170504946704,4,4
"139","sp|P05791|ILVD_ECOLI",0.311819757934949,25.8909195226635,1.44173598875485,0.183666887956359,0.724008546355818,-6.50441787624109,FALSE,25.7350096436961,26.046829401631,4,4
"140","sp|P05793|ILVC_ECOLI",0.320972038671157,25.9079220294019,2.58893802641077,0.0295527727064086,0.595277278800515,-4.77214536905309,FALSE,25.7474360100663,26.0684080487375,4,4
"141","sp|P05804|BGLR_ECOLI",0.265995765466655,26.333844340882,1.24778051270364,0.243982140304202,0.740784635492137,-6.74456358479238,FALSE,26.2008464581487,26.4668422236153,4,4
"142","sp|P05825|FEPA_ECOLI",0.128530918565663,24.30063893786,0.513977835946081,0.619800635869664,0.902055893478702,-7.39581457201626,FALSE,24.2363734785772,24.3649043971429,4,4
"143","sp|P05827|ILVY_ECOLI",0.750377285088258,24.1253103412717,1.5974903549888,0.154880900718013,0.724008546355818,-6.10118165220341,FALSE,23.8751845795756,24.6255618646638,4,2
