"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_UPS1","mean_UPS2","ngood_UPS1","ngood_UPS2"
"35","P55957ups|BID_HUMAN_UPS",-5.63969268975161,28.1334462537905,-13.8160139676145,3.9911376108982e-11,6.49327388234591e-09,15.6832840066145,TRUE,30.9532925986663,25.3135999089147,4,4
"36","P61626ups|LYSC_HUMAN_UPS",-4.30728272861729,28.4485180129142,-10.6327660549167,2.89373657743264e-09,2.69769053770913e-07,11.5473982769411,TRUE,30.6021593772228,26.2948766486055,4,4
"37","P61769ups|B2MG_HUMAN_UPS",-7.28711839837663,27.5092748952634,-17.9638000063453,4.48841549310195e-13,1.89859975358213e-10,19.8271133345255,TRUE,31.1528340944517,23.865715696075,4,4
"38","P62937ups|PPIA_HUMAN_UPS",-0.731660559273645,30.6177320543523,-1.68594386880723,0.108780787431041,0.999602677714484,-5.55468266734568,FALSE,30.9835623339891,30.2519017747154,4,4
"39","P62988ups|UBIQ_HUMAN_UPS",2.06701830861877,31.5873044882473,5.63645092076126,2.25023908084295e-05,0.00158641855199428,2.62435960607264,TRUE,30.5537953339379,32.6208136425567,4,4
"40","P63165ups|SUMO1_HUMAN_UPS",-1.06334036666732,30.8895891795463,-3.1116807872619,0.00593540084276264,0.321881353395974,-2.8832051894554,FALSE,31.42125936288,30.3579189962126,4,4
"41","P63279ups|UBC9_HUMAN_UPS",-4.12412643303243,28.2133413487233,-11.1301294625174,1.39452671633057e-09,1.55232842370482e-07,12.2614681205877,TRUE,30.2754045652396,26.1512781322071,4,4
"42","P68871ups|HBB_HUMAN_UPS",1.66076884282264,31.4957838580953,4.57783393869816,0.000224409252451176,0.0143825929980072,0.328854578661446,TRUE,30.6653994366839,32.3261682795066,4,4
"43","P69905ups|HBA_HUMAN_UPS",1.85531363286052,31.272027111969,5.20637356605955,5.6505444652428e-05,0.00385512953031887,1.70347125105772,TRUE,30.3443702955388,32.1996839283993,4,4
"44","P99999ups|CYC_HUMAN_UPS",-8.55453792804072,27.134667053317,-15.7249864347749,2.82006558787579e-11,4.97036559863109e-09,15.6878777492173,TRUE,29.9861796959972,21.4316417679565,4,2
"45","Q06830ups|PRDX1_HUMAN_UPS",-0.447567150502882,31.2428344526652,-1.2691224092986,0.220301635879738,0.999602677714484,-6.12789108650934,FALSE,31.4666180279167,31.0190508774138,4,4
"46","Q15843ups|NEDD8_HUMAN_UPS",-4.0193326253934,26.020019723792,-10.7651443118119,2.37692912913383e-09,2.39390719434193e-07,11.7401608606527,TRUE,28.0296860364887,24.0103534110953,4,4
"47","sp|P00350|6PGD_ECOLI",0.0930539792200408,31.9734261383348,0.268621800877304,0.791225538606322,0.999602677714484,-6.89639778160299,FALSE,31.9268991487248,32.0199531279449,4,4
"48","sp|P00363|FRDA_ECOLI",0.252080355587619,28.9792184504006,0.751776032535224,0.461745624906941,0.999602677714484,-6.64327487011524,FALSE,28.8531782726068,29.1052586281944,4,4
"49","sp|P00370|DHE4_ECOLI",0.179881374349574,27.8674404681787,0.482093897177559,0.635454629191598,0.999602677714484,-6.81337356200783,FALSE,27.7774997810039,27.9573811553534,4,4
"50","sp|P00393|NDH_ECOLI",0.0170497498621308,28.7887154945584,0.0505719862328738,0.960214484241021,0.999602677714484,-6.93268342506015,FALSE,28.7801906196274,28.7972403694895,4,4
"51","sp|P00448|SODM_ECOLI",-0.364539331835694,31.1136098757201,-0.984997812794452,0.337469668569366,0.999602677714484,-6.44025857862536,FALSE,31.295879541638,30.9313402098023,4,4
"52","sp|P00452|RIR1_ECOLI",-0.0139009871762405,28.8427696736645,-0.0347128743101062,0.972684523974061,0.999602677714484,-6.9333899439656,FALSE,28.8497201672526,28.8358191800764,4,4
"53","sp|P00490|PHSM_ECOLI",0.282158712961253,29.2387861200575,0.793305100205618,0.437765353521782,0.999602677714484,-6.61082275708636,FALSE,29.0977067635769,29.3798654765382,4,4
"54","sp|P00509|AAT_ECOLI",-0.166809500193141,30.7259682703968,-0.464032136273282,0.648096927757652,0.999602677714484,-6.82219211329606,FALSE,30.8093730204934,30.6425635203003,4,4
"55","sp|P00547|KHSE_ECOLI",0.0351908681770724,24.7312809404996,0.084426044278429,0.933634429094425,0.999602677714484,-6.93029649204957,FALSE,24.7136855064111,24.7488763745881,4,4
"56","sp|P00550|PTM3C_ECOLI",0.271629489526618,29.0184039724796,0.649534394358403,0.524062662454949,0.999602677714484,-6.716139441016,FALSE,28.8825892277162,29.1542187172429,4,4
"57","sp|P00561|AK1H_ECOLI",0.125767005924193,27.2312545248632,0.317207624761084,0.754676479883082,0.999602677714484,-6.88159870874693,FALSE,27.1683710219011,27.2941380278253,4,4
"58","sp|P00562|AK2H_ECOLI",-0.0493823440964905,25.9491475062008,-0.132858154051705,0.895755538667505,0.999602677714484,-6.92480256451581,FALSE,25.973838678249,25.9244563341525,4,4
"59","sp|P00579|RPOD_ECOLI",-0.239686112298292,30.0040384635274,-0.626805848564931,0.538528089503017,0.999602677714484,-6.73096136122134,FALSE,30.1238815196766,29.8841954073783,4,4
"60","sp|P00582|DPO1_ECOLI",-0.155161550630049,28.6514627843806,-0.460397423254733,0.650654551232086,0.999602677714484,-6.82392701195749,FALSE,28.7290435596956,28.5738820090655,4,4
"61","sp|P00634|PPB_ECOLI",-0.54182916184528,27.038898146932,-1.29129246071707,0.212675344714619,0.999602677714484,-6.10069657403312,FALSE,27.3098127278547,26.7679835660094,4,4
"62","sp|P00722|BGAL_ECOLI",0.307116251099296,26.0256049326801,0.890024836323958,0.385003712227155,0.999602677714484,-6.52897613372364,FALSE,25.8720468071305,26.1791630582298,4,4
"63","sp|P00803|LEP_ECOLI",-2.03626866918169,28.4909426217038,-6.0438743477758,9.59995118570538e-06,0.000725139169920246,3.4776066891708,TRUE,29.5090769562946,27.472808287113,4,4
"64","sp|P00805|ASPG2_ECOLI",0.0307995716427977,27.7017594730802,0.0909732113050235,0.928502250464451,0.999602677714484,-6.92969681867725,FALSE,27.6863596872588,27.7171592589015,4,4
"65","sp|P00811|AMPC_ECOLI",0.224635580773342,25.3500982180247,0.599860458806635,0.555954617005803,0.999602677714484,-6.74787765080454,FALSE,25.237780427638,25.4624160084113,4,4
"66","sp|P00861|DCDA_ECOLI",0.316786220697025,23.6830832122687,0.72053942705743,0.48029633591087,0.999602677714484,-6.6666032067459,FALSE,23.5246901019202,23.8414763226172,4,4
"67","sp|P00864|CAPP_ECOLI",-0.318126432249705,29.186707119516,-0.898997711399188,0.380330776614057,0.999602677714484,-6.52094451163905,FALSE,29.3457703356409,29.0276439033912,4,4
"68","sp|P00887|AROH_ECOLI",0.412930936524181,26.7480704220189,1.02297814799379,0.3196515449144,0.999602677714484,-6.40251701422215,FALSE,26.5416049537568,26.954535890281,4,4
"69","sp|P00893|ILVI_ECOLI",0.499487760831512,24.3503163307597,1.42101731875482,0.172127885582597,0.999602677714484,-5.93385464148656,FALSE,24.1005724503439,24.6000602111754,4,4
"70","sp|P00894|ILVH_ECOLI",-0.620951676489082,24.4211673886537,-1.50801953535173,0.148619357205419,0.999602677714484,-5.81483071008476,FALSE,24.7316432268982,24.1106915504091,4,4
"71","sp|P00895|TRPE_ECOLI",-0.259280711137597,27.5372039763959,-0.76030890056163,0.456754440201219,0.999602677714484,-6.63674047450951,FALSE,27.6668443319647,27.4075636208271,4,4
"72","sp|P00904|TRPGD_ECOLI",0.224662417170994,26.3251462268488,0.557825056991127,0.583723992157067,0.999602677714484,-6.77283855322811,FALSE,26.2128150182633,26.4374774354343,4,4
"73","sp|P00909|TRPC_ECOLI",-0.000177894822887,26.7855700839328,-0.000504815604337013,0.999602677714484,0.999602677714484,-6.93401929492358,FALSE,26.7856590313442,26.7854811365213,4,4
"74","sp|P00926|SDHD_ECOLI",0.379859832674085,26.4509204507874,0.98568878747443,0.337139435253343,0.999602677714484,-6.43958337751385,FALSE,26.2609905344504,26.6408503671244,4,4
"75","sp|P00934|THRC_ECOLI",-0.00554139795264955,28.4684698352665,-0.015871832940398,0.987508401207907,0.999602677714484,-6.93388782402625,FALSE,28.4712405342428,28.4656991362902,4,4
"76","sp|P00935|METB_ECOLI",0.203806841337698,25.0199783535356,0.538635164102774,0.596630419435065,0.999602677714484,-6.78365140779015,FALSE,24.9180749328667,25.1218817742044,4,4
"77","sp|P00936|CYAA_ECOLI",-0.155311899658743,23.8599708509485,-0.377571378324317,0.71062009128947,0.999602677714484,-6.71733694671521,FALSE,23.9376268007779,23.7823149011191,3,3
"78","sp|P00944|XYLA_ECOLI",0.264634093737073,26.0951605947252,0.666852805470726,0.513186923312767,0.999602677714484,-6.70450752167705,FALSE,25.9628435478566,26.2274776415937,4,4
"79","sp|P00946|MANA_ECOLI",-0.0666888852749583,29.2942446544731,-0.198117085674288,0.845137597699917,0.999602677714484,-6.91353648992158,FALSE,29.3275890971106,29.2609002118356,4,4
"80","sp|P00954|SYW_ECOLI",0.0937720510906061,28.8970169480374,0.239232538139253,0.813584060854738,0.999602677714484,-6.90416738863659,FALSE,28.8501309224921,28.9439029735827,4,4
"81","sp|P00956|SYI_ECOLI",0.0730531366433105,29.8981008013538,0.211915217300781,0.834515451801681,0.999602677714484,-6.91058766043119,FALSE,29.8615742330322,29.9346273696755,4,4
"82","sp|P00957|SYA_ECOLI",0.104627904278956,29.8769826680957,0.268776528400491,0.791108298630633,0.999602677714484,-6.89635451468336,FALSE,29.8246687159562,29.9292966202351,4,4
"83","sp|P00959|SYM_ECOLI",0.25921047561668,29.6228245031309,0.704564713360019,0.489951245045409,0.999602677714484,-6.67817229826137,FALSE,29.4932192653225,29.7524297409392,4,4
"84","sp|P00960|SYGA_ECOLI",0.137281826734934,29.8494135509746,0.378274271098618,0.709579088443942,0.999602677714484,-6.85955934668629,FALSE,29.7807726376071,29.9180544643421,4,4
"85","sp|P00961|SYGB_ECOLI",0.0848153959430768,30.6454553157907,0.234231767780663,0.817405543443224,0.999602677714484,-6.90540049845232,FALSE,30.6030476178191,30.6878630137622,4,4
"86","sp|P00962|SYQ_ECOLI",0.0577273389399136,28.7751778867546,0.15714471685313,0.876851572474498,0.999602677714484,-6.92112737658069,FALSE,28.7463142172847,28.8040415562246,4,4
"87","sp|P00963|ASNA_ECOLI",-0.00788504189383695,27.1140521480093,-0.0197899590129807,0.984425103395205,0.999602677714484,-6.93381482923045,FALSE,27.1179946689562,27.1101096270624,4,4
"88","sp|P00968|CARB_ECOLI",0.173866364019402,28.0918382354461,0.500026288341977,0.623015771613725,0.999602677714484,-6.80429367173646,FALSE,28.0049050534364,28.1787714174558,4,4
"89","sp|P02358|RS6_ECOLI",0.032559137323476,31.7903823218054,0.0967410144071974,0.923983659324757,0.999602677714484,-6.92913147244255,FALSE,31.7741027531437,31.8066618904671,4,4
"90","sp|P02359|RS7_ECOLI",0.190911435900772,32.0217335436208,0.536848481162519,0.597839214186146,0.999602677714484,-6.78463949860675,FALSE,31.9262778256704,32.1171892615712,4,4
"91","sp|P02413|RL15_ECOLI",0.174776023829919,31.2356241504045,0.532614363276301,0.600708645153132,0.999602677714484,-6.78696839553667,FALSE,31.1482361384896,31.3230121623195,4,4
"92","sp|P02916|MALF_ECOLI",-0.366828055186924,26.8055028560288,-0.991399088082953,0.334418964551326,0.999602677714484,-6.43398716135237,FALSE,26.9889168836222,26.6220888284353,4,4
"93","sp|P02918|PBPA_ECOLI",0.178814795601149,25.078849645095,0.471864037677755,0.642601190282611,0.999602677714484,-6.81840857173307,FALSE,24.9894422472945,25.1682570428956,4,4
"94","sp|P02919|PBPB_ECOLI",-0.193790269418878,28.0359089460742,-0.567053599405099,0.577567748517426,0.999602677714484,-6.76750835259596,FALSE,28.1328040807836,27.9390138113647,4,4
"95","sp|P02924|ARAF_ECOLI",0.210040562138652,28.1950877519059,0.558278458325607,0.583420761299853,0.999602677714484,-6.77257865201149,FALSE,28.0900674708366,28.3001080329752,4,4
"96","sp|P02925|RBSB_ECOLI",0.146599995763021,33.672578496003,0.437810776394715,0.666647059560162,0.999602677714484,-6.83440888836945,FALSE,33.5992784981215,33.7458784938845,4,4
"97","sp|P02929|TONB_ECOLI",0.46532789303629,25.7750383356202,1.18258018501475,0.252112813853767,0.999602677714484,-6.23023744294711,FALSE,25.542374389102,26.0077022821383,4,4
"98","sp|P02930|TOLC_ECOLI",0.160230876164231,30.7521478496133,0.435416271986167,0.668352334863222,0.999602677714484,-6.83548986977125,FALSE,30.6720324115312,30.8322632876954,4,4
"99","sp|P02931|OMPF_ECOLI",-0.345984500836016,32.7266412784467,-0.972727110777942,0.343371647192503,0.999602677714484,-6.45217822878434,FALSE,32.8996335288647,32.5536490280287,4,4
"100","sp|P02943|LAMB_ECOLI",0.00206553010503806,30.8169103303517,0.00517081352880536,0.995930256774583,0.999602677714484,-6.93400546001594,FALSE,30.8158775652992,30.8179430954043,4,4
"101","sp|P03004|DNAA_ECOLI",-0.239540667858364,25.7828129121214,-0.662316393560118,0.516023372561042,0.999602677714484,-6.70758260025615,FALSE,25.9025832460506,25.6630425781922,4,4
"102","sp|P03018|UVRD_ECOLI",-0.22427275127516,25.3170484391156,-0.603605367204951,0.553514900794897,0.999602677714484,-6.74556928717484,FALSE,25.4291848147532,25.204912063478,4,4
"103","sp|P03023|LACI_ECOLI",-0.44901328188444,25.6146623798343,-1.24820046982077,0.227691920709874,0.999602677714484,-6.15319283348036,FALSE,25.8391690207766,25.3901557388921,4,4
"104","sp|P03024|GALR_ECOLI",-0.864304071853678,25.5718600572314,-1.28605893448029,0.214456759443242,0.999602677714484,-6.10715157325078,FALSE,26.0040120931583,25.1397080213046,4,4
"105","sp|P03813|YGEA_ECOLI",-0.751365729472665,26.5682286125594,-1.55615574176333,0.136795432608127,0.999602677714484,-5.74661810872388,FALSE,26.9439114772957,26.192545747823,4,4
"106","sp|P03817|MIOC_ECOLI",-0.103788035394795,26.9391835120478,-0.246190464651658,0.808274972803501,0.999602677714484,-6.90240861802975,FALSE,26.9910775297452,26.8872894943504,4,4
"107","sp|P03819|KEFC_ECOLI",0.129605536555922,24.4622669546082,0.360315382800208,0.722736419474472,0.999602677714484,-6.86643706311442,FALSE,24.3974641863302,24.5270697228861,4,4
"108","sp|P03841|MALM_ECOLI",-0.2990412781885,29.1634375746669,-0.827121927413208,0.4188228923391,0.999602677714484,-6.58319638950362,FALSE,29.3129582137612,29.0139169355727,4,4
"109","sp|P03960|KDPB_ECOLI",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"110","sp|P04036|DAPB_ECOLI",0.068991659544857,27.8595904069533,0.171879525569537,0.86541865186984,0.999602677714484,-6.91859841999895,FALSE,27.8250945771809,27.8940862367257,4,4
"111","sp|P04079|GUAA_ECOLI",0.0174393763976479,29.3319487900222,0.0480297347143397,0.962212836151117,0.999602677714484,-6.93281436218352,FALSE,29.3232291018234,29.340668478221,4,4
"112","sp|P04128|FIMA1_ECOLI",0.220665148732035,28.2458920621897,0.549588383910317,0.589246413159417,0.999602677714484,-6.77752448619509,FALSE,28.1355594878237,28.3562246365557,4,4
"113","sp|P04335|FRSA_ECOLI",-0.161534320375066,27.3896594771978,-0.459362378683537,0.651383694895725,0.999602677714484,-6.82441861514519,FALSE,27.4704266373853,27.3088923170103,4,4
"114","sp|P04391|OTC1_ECOLI",0.214796977293077,24.0841137264455,0.335075111511856,0.742794323427695,0.999602677714484,-6.33547522322012,FALSE,23.9409157415834,24.1557127188765,1,2
"115","sp|P04425|GSHB_ECOLI",0.214857939642409,28.9887844776383,0.574516225616588,0.572613860188825,0.999602677714484,-6.76313638984592,FALSE,28.8813555078171,29.0962134474595,4,4
"116","sp|P04693|TYRB_ECOLI",-0.0328223587134811,27.5554373829554,-0.0906799273265483,0.92873208204437,0.999602677714484,-6.9297246383319,FALSE,27.5718485623122,27.5390262035987,4,4
"117","sp|P04805|SYE_ECOLI",-0.00515228939429051,29.3606241898843,-0.0151443842047717,0.988080877464759,0.999602677714484,-6.933899611032,FALSE,29.3632003345815,29.3580480451872,4,4
"118","sp|P04816|LIVK_ECOLI",0.770428056909,22.9728083311009,1.23917969064201,0.235232055009349,0.999602677714484,-5.69103785978083,FALSE,22.7802013168737,23.5506293737827,3,1
"119","sp|P04825|AMPN_ECOLI",0.161541898259943,30.3694593958102,0.440137166186719,0.664992078847232,0.999602677714484,-6.83335309809477,FALSE,30.2886884466802,30.4502303449402,4,4
"120","sp|P04846|NLPA_ECOLI",0.0954048516588165,26.7211096847507,0.231021152784608,0.819861515706086,0.999602677714484,-6.9061785368741,FALSE,26.6734072589213,26.7688121105801,4,4
"121","sp|P04951|KDSB_ECOLI",0.229649362731248,28.2145705789394,0.659658948547047,0.517689059120396,0.999602677714484,-6.70937470230205,FALSE,28.0997458975738,28.329395260305,4,4
"122","sp|P04968|ILVA_ECOLI",2.50050271658429,26.7637970806207,5.96381155115568,1.13306323035054e-05,0.000826354735238409,3.31152811992867,TRUE,25.5135457223285,28.0140484389128,4,4
"123","sp|P04982|RBSD_ECOLI",0.0899775200870916,31.5910001539386,0.268027656402032,0.791675780676875,0.999602677714484,-6.89656369430822,FALSE,31.5460113938951,31.6359889139822,4,4
"124","sp|P04983|RBSA_ECOLI",0.190795804086956,29.5240929630955,0.472738627756429,0.641988786346615,0.999602677714484,-6.81798222708843,FALSE,29.428695061052,29.619490865139,4,4
"125","sp|P04994|EX7L_ECOLI",0.215153774252333,25.2766875393081,0.594319029959862,0.55957512827675,0.999602677714484,-6.75126805374167,FALSE,25.169110652182,25.3842644264343,4,4
"126","sp|P04995|EX1_ECOLI",0.108198267192051,25.5184937114753,0.282924387543325,0.780410185796389,0.999602677714484,-6.89229389388288,FALSE,25.4643945778793,25.5725928450713,4,4
"127","sp|P05020|PYRC_ECOLI",-0.116501522390529,28.3617571653591,-0.345707838777647,0.733504584402511,0.999602677714484,-6.87178810266499,FALSE,28.4200079265544,28.3035064041638,4,4
"128","sp|P05041|PABB_ECOLI",-0.0300885660789955,24.781521692399,-0.0628484017522687,0.95056859131305,0.999602677714484,-6.93195614309363,FALSE,24.7965659754385,24.7664774093595,4,4
"129","sp|P05042|FUMC_ECOLI",0.114044710837807,29.8732433470703,0.294173677269617,0.771935792624071,0.999602677714484,-6.88891789548535,FALSE,29.8162209916514,29.9302657024892,4,4
"130","sp|P05055|PNP_ECOLI",0.270618146577265,30.5847895452008,0.761402017689249,0.456117417725003,0.999602677714484,-6.63589837410545,FALSE,30.4494804719122,30.7200986184895,4,4
"131","sp|P05100|3MG1_ECOLI",-2.21461337892416,25.5855116009412,-2.00542342807582,0.0599351098186797,0.999602677714484,-5.03665697941499,FALSE,26.6928182904032,24.4782049114791,4,4
"132","sp|P05194|AROD_ECOLI",0.312267741288134,26.3391533508675,0.835737490589972,0.414081571683138,0.999602677714484,-6.57598694709264,FALSE,26.1830194802234,26.4952872215116,4,4
"133","sp|P05458|PTRA_ECOLI",0.215221870083464,25.9879429034853,0.591355158360777,0.561516660769278,0.999602677714484,-6.75306901242494,FALSE,25.8803319684436,26.095553838527,4,4
"134","sp|P05459|PDXB_ECOLI",-0.821103188907301,29.275402403193,-1.8499195912537,0.0805408153028454,0.999602677714484,-5.29644891079626,FALSE,29.6859539976467,28.8648508087394,4,4
"135","sp|P05523|FPG_ECOLI",0.37208118255984,24.1676284850685,1.06520099834569,0.300637926475707,0.999602677714484,-6.35907052724831,FALSE,23.9815878937886,24.3536690763484,4,4
"136","sp|P05637|APAH_ECOLI",-0.0758999536991286,25.6862264887342,-0.188992098861662,0.852179177001709,0.999602677714484,-6.91537805405286,FALSE,25.7241764655838,25.6482765118846,4,4
"137","sp|P05704|MCP3_ECOLI",-0.00042291994547559,26.3958820665336,-0.00126501325513385,0.99900435360049,0.999602677714484,-6.93401859205228,FALSE,26.3960935265063,26.3956706065608,4,4
"138","sp|P05707|SRLD_ECOLI",0.341313423896103,25.7052124205416,0.844481350639545,0.409304976895511,0.999602677714484,-6.56859946126387,FALSE,25.5345557085935,25.8758691324896,4,4
"139","sp|P05791|ILVD_ECOLI",0.31218207979616,25.8495569995521,0.808459255299941,0.429211444513297,0.999602677714484,-6.59857533435082,FALSE,25.6934659596541,26.0056480394502,4,4
"140","sp|P05793|ILVC_ECOLI",0.321334360532364,25.8665595062905,0.899681314366844,0.379976320654486,0.999602677714484,-6.52032959665294,FALSE,25.7058923260243,26.0272266865567,4,4
"141","sp|P05804|BGLR_ECOLI",0.266358087327872,26.2924818177706,0.662518202768713,0.515897001719634,0.999602677714484,-6.70744622565096,FALSE,26.1593027741067,26.4256608614345,4,4
"142","sp|P05825|FEPA_ECOLI",0.128893240426874,24.2592764147486,0.360182272783906,0.722834279355604,0.999602677714484,-6.86648680975326,FALSE,24.1948297945352,24.3237230349621,4,4
"143","sp|P05827|ILVY_ECOLI",0.564536373749478,24.0218196867834,1.21375614524849,0.242134988509756,0.999602677714484,-5.99599776655727,FALSE,23.8336408955336,24.3981772692831,4,2
