"","RUN","Protein","LogIntensities","originalRUN","GROUP","SUBJECT","TotalGroupMeasurements","NumMeasuredFeature","MissingPercentage","more50missing","NumImputedFeature"
"51","15","sp|A0MZ66|SHOT1_HUMAN",24.4786283425297,"12","SP=Yeast;CT=Mixture;QY=4",2,48,7,0.125,FALSE,1
"52","16","sp|A0MZ66|SHOT1_HUMAN",24.5510854667255,"7","SP=Yeast;CT=Mixture;QY=4",2,48,7,0.125,FALSE,1
"53","17","sp|A0MZ66|SHOT1_HUMAN",24.5605505937951,"8","SP=Yeast;CT=Mixture;QY=4",2,48,6,0.25,FALSE,2
"54","18","sp|A0MZ66|SHOT1_HUMAN",24.6574634246395,"9","SP=Yeast;CT=Mixture;QY=4",2,48,7,0.125,FALSE,1
"55","1","sp|A1L390|PKHG3_HUMAN",24.9377132514682,"1","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"56","2","sp|A1L390|PKHG3_HUMAN",24.6580207746943,"2","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"57","3","sp|A1L390|PKHG3_HUMAN",24.6675121994856,"3","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"58","4","sp|A1L390|PKHG3_HUMAN",24.5196878918582,"4","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"59","5","sp|A1L390|PKHG3_HUMAN",24.6455416100071,"5","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"60","6","sp|A1L390|PKHG3_HUMAN",23.8433344395185,"6","SP=Yeast;CT=Mixture;QY=1",1,18,1,0.666666666666667,TRUE,2
"61","7","sp|A1L390|PKHG3_HUMAN",23.6710758643721,"13","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"62","8","sp|A1L390|PKHG3_HUMAN",22.7207041031008,"14","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"63","9","sp|A1L390|PKHG3_HUMAN",22.7232432198261,"15","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"64","10","sp|A1L390|PKHG3_HUMAN",22.7210188825014,"16","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"65","11","sp|A1L390|PKHG3_HUMAN",22.6711455018536,"17","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"66","12","sp|A1L390|PKHG3_HUMAN",22.6216496076729,"18","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"67","13","sp|A1L390|PKHG3_HUMAN",24.1871944816037,"10","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"68","14","sp|A1L390|PKHG3_HUMAN",23.5686327835797,"11","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"69","15","sp|A1L390|PKHG3_HUMAN",24.224683325423,"12","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"70","16","sp|A1L390|PKHG3_HUMAN",23.4060973192164,"7","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"71","17","sp|A1L390|PKHG3_HUMAN",23.5770837185556,"8","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"72","18","sp|A1L390|PKHG3_HUMAN",24.3790208791852,"9","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"73","6","sp|A6NHT5|HMX3_HUMAN",23.4466191501149,"6","SP=Yeast;CT=Mixture;QY=1",1,18,1,0.666666666666667,TRUE,2
"74","7","sp|A6NHT5|HMX3_HUMAN",24.0921427729508,"13","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"75","8","sp|A6NHT5|HMX3_HUMAN",23.9717780032049,"14","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"76","9","sp|A6NHT5|HMX3_HUMAN",24.0113054495797,"15","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"77","10","sp|A6NHT5|HMX3_HUMAN",23.6331582257961,"16","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"78","11","sp|A6NHT5|HMX3_HUMAN",23.9877728670336,"17","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"79","12","sp|A6NHT5|HMX3_HUMAN",23.6154253232898,"18","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"80","13","sp|A6NHT5|HMX3_HUMAN",24.2837103800971,"10","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"81","14","sp|A6NHT5|HMX3_HUMAN",24.2618514869901,"11","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"82","15","sp|A6NHT5|HMX3_HUMAN",23.5071149365874,"12","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"83","16","sp|A6NHT5|HMX3_HUMAN",24.4591233444361,"7","SP=Yeast;CT=Mixture;QY=4",2,18,3,0,FALSE,0
"84","17","sp|A6NHT5|HMX3_HUMAN",24.4446190911547,"8","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"85","18","sp|A6NHT5|HMX3_HUMAN",23.4490668689107,"9","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"86","1","sp|A7KAX9|RHG32_HUMAN",24.7247324242112,"1","SP=Yeast;CT=Mixture;QY=1",1,12,2,0,FALSE,0
"87","2","sp|A7KAX9|RHG32_HUMAN",24.4659834068827,"2","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"88","3","sp|A7KAX9|RHG32_HUMAN",24.3788528659666,"3","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"89","4","sp|A7KAX9|RHG32_HUMAN",24.4700091339606,"4","SP=Yeast;CT=Mixture;QY=1",1,12,2,0,FALSE,0
"90","5","sp|A7KAX9|RHG32_HUMAN",24.2261540352912,"5","SP=Yeast;CT=Mixture;QY=1",1,12,1,0.5,TRUE,1
"91","6","sp|A7KAX9|RHG32_HUMAN",24.7284453737845,"6","SP=Yeast;CT=Mixture;QY=1",1,12,2,0,FALSE,0
"92","7","sp|A7KAX9|RHG32_HUMAN",23.8837884152437,"13","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"93","8","sp|A7KAX9|RHG32_HUMAN",23.7961428818031,"14","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"94","9","sp|A7KAX9|RHG32_HUMAN",23.7990077666271,"15","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"95","10","sp|A7KAX9|RHG32_HUMAN",23.9423988148926,"16","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"96","11","sp|A7KAX9|RHG32_HUMAN",23.9001066137625,"17","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"97","12","sp|A7KAX9|RHG32_HUMAN",23.9159063376717,"18","SP=Yeast;CT=Mixture;QY=10",3,12,1,0.5,TRUE,1
"98","13","sp|A7KAX9|RHG32_HUMAN",24.2316284254583,"10","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"99","14","sp|A7KAX9|RHG32_HUMAN",24.2068675298162,"11","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"100","15","sp|A7KAX9|RHG32_HUMAN",24.3294165785315,"12","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"101","16","sp|A7KAX9|RHG32_HUMAN",24.2880452921357,"7","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"102","17","sp|A7KAX9|RHG32_HUMAN",24.9431660298301,"8","SP=Yeast;CT=Mixture;QY=4",2,12,2,0,FALSE,0
"103","18","sp|A7KAX9|RHG32_HUMAN",24.2339538368439,"9","SP=Yeast;CT=Mixture;QY=4",2,12,1,0.5,TRUE,1
"104","1","sp|O00148|DX39A_HUMAN",23.7918518562962,"1","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"105","2","sp|O00148|DX39A_HUMAN",23.4985955766593,"2","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"106","5","sp|O00148|DX39A_HUMAN",24.2860881277499,"5","SP=Yeast;CT=Mixture;QY=1",1,6,1,0,FALSE,0
"107","13","sp|O00148|DX39A_HUMAN",23.6356442399079,"10","SP=Yeast;CT=Mixture;QY=4",2,6,1,0,FALSE,0
"108","1","sp|O00193|SMAP_HUMAN",22.581286954861,"1","SP=Yeast;CT=Mixture;QY=1",1,54,4,0.555555555555556,TRUE,5
"109","2","sp|O00193|SMAP_HUMAN",25.2402042603225,"2","SP=Yeast;CT=Mixture;QY=1",1,54,5,0.444444444444444,FALSE,4
"110","3","sp|O00193|SMAP_HUMAN",25.3551558088468,"3","SP=Yeast;CT=Mixture;QY=1",1,54,5,0.444444444444444,FALSE,4
"111","4","sp|O00193|SMAP_HUMAN",25.2904666746524,"4","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"112","5","sp|O00193|SMAP_HUMAN",25.4459782615267,"5","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"113","6","sp|O00193|SMAP_HUMAN",25.3721011018531,"6","SP=Yeast;CT=Mixture;QY=1",1,54,7,0.222222222222222,FALSE,2
"114","7","sp|O00193|SMAP_HUMAN",25.1089517430739,"13","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"115","8","sp|O00193|SMAP_HUMAN",25.4580801146461,"14","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"116","9","sp|O00193|SMAP_HUMAN",25.0109959188454,"15","SP=Yeast;CT=Mixture;QY=10",3,54,6,0.333333333333333,FALSE,3
"117","10","sp|O00193|SMAP_HUMAN",24.9773998562146,"16","SP=Yeast;CT=Mixture;QY=10",3,54,6,0.333333333333333,FALSE,3
"118","11","sp|O00193|SMAP_HUMAN",25.044104050406,"17","SP=Yeast;CT=Mixture;QY=10",3,54,8,0.111111111111111,FALSE,1
"119","12","sp|O00193|SMAP_HUMAN",25.186991015745,"18","SP=Yeast;CT=Mixture;QY=10",3,54,6,0.333333333333333,FALSE,3
"120","13","sp|O00193|SMAP_HUMAN",25.0929804997159,"10","SP=Yeast;CT=Mixture;QY=4",2,54,5,0.444444444444444,FALSE,4
"121","14","sp|O00193|SMAP_HUMAN",25.3004545193992,"11","SP=Yeast;CT=Mixture;QY=4",2,54,7,0.222222222222222,FALSE,2
"122","15","sp|O00193|SMAP_HUMAN",25.3026017406465,"12","SP=Yeast;CT=Mixture;QY=4",2,54,8,0.111111111111111,FALSE,1
"123","16","sp|O00193|SMAP_HUMAN",25.3309219679033,"7","SP=Yeast;CT=Mixture;QY=4",2,54,6,0.333333333333333,FALSE,3
"124","17","sp|O00193|SMAP_HUMAN",25.1428656516928,"8","SP=Yeast;CT=Mixture;QY=4",2,54,5,0.444444444444444,FALSE,4
"125","18","sp|O00193|SMAP_HUMAN",25.3063662718206,"9","SP=Yeast;CT=Mixture;QY=4",2,54,8,0.111111111111111,FALSE,1
"126","1","sp|O00203|AP3B1_HUMAN",25.5318531663407,"1","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"127","2","sp|O00203|AP3B1_HUMAN",25.619562745524,"2","SP=Yeast;CT=Mixture;QY=1",1,24,3,0.25,FALSE,1
"128","3","sp|O00203|AP3B1_HUMAN",25.5575281909627,"3","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"129","4","sp|O00203|AP3B1_HUMAN",25.5360100408943,"4","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"130","5","sp|O00203|AP3B1_HUMAN",25.4147926536098,"5","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"131","6","sp|O00203|AP3B1_HUMAN",25.6113752649949,"6","SP=Yeast;CT=Mixture;QY=1",1,24,4,0,FALSE,0
"132","7","sp|O00203|AP3B1_HUMAN",25.2132407164228,"13","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"133","8","sp|O00203|AP3B1_HUMAN",25.1568901589202,"14","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"134","9","sp|O00203|AP3B1_HUMAN",25.0815426703616,"15","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"135","10","sp|O00203|AP3B1_HUMAN",25.1113102499476,"16","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"136","11","sp|O00203|AP3B1_HUMAN",25.0701292584807,"17","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"137","12","sp|O00203|AP3B1_HUMAN",25.0894718975509,"18","SP=Yeast;CT=Mixture;QY=10",3,24,3,0.25,FALSE,1
"138","13","sp|O00203|AP3B1_HUMAN",25.5928187880185,"10","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"139","14","sp|O00203|AP3B1_HUMAN",25.6073342297558,"11","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"140","15","sp|O00203|AP3B1_HUMAN",25.4772482430804,"12","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"141","16","sp|O00203|AP3B1_HUMAN",25.6125398974311,"7","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"142","17","sp|O00203|AP3B1_HUMAN",25.6151079814625,"8","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"143","18","sp|O00203|AP3B1_HUMAN",25.5854696519929,"9","SP=Yeast;CT=Mixture;QY=4",2,24,4,0,FALSE,0
"144","1","sp|O00232|PSD12_HUMAN",24.402285474976,"1","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"145","2","sp|O00232|PSD12_HUMAN",24.2212389512675,"2","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"146","3","sp|O00232|PSD12_HUMAN",23.5452619763733,"3","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"147","4","sp|O00232|PSD12_HUMAN",22.0478542908191,"4","SP=Yeast;CT=Mixture;QY=1",1,18,1,0.666666666666667,TRUE,2
"148","5","sp|O00232|PSD12_HUMAN",22.1505352147671,"5","SP=Yeast;CT=Mixture;QY=1",1,18,1,0.666666666666667,TRUE,2
"149","6","sp|O00232|PSD12_HUMAN",22.1109082518046,"6","SP=Yeast;CT=Mixture;QY=1",1,18,1,0.666666666666667,TRUE,2
"150","8","sp|O00232|PSD12_HUMAN",21.6179879781624,"14","SP=Yeast;CT=Mixture;QY=10",3,18,1,0.666666666666667,TRUE,2
"151","10","sp|O00232|PSD12_HUMAN",22.3958103465956,"16","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"152","13","sp|O00232|PSD12_HUMAN",22.6437853489712,"10","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"153","14","sp|O00232|PSD12_HUMAN",22.5798008985851,"11","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"154","15","sp|O00232|PSD12_HUMAN",23.0232955427562,"12","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"155","17","sp|O00232|PSD12_HUMAN",22.1857835252557,"8","SP=Yeast;CT=Mixture;QY=4",2,18,1,0.666666666666667,TRUE,2
"156","1","sp|O00257|CBX4_HUMAN",24.2366655886837,"1","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"157","2","sp|O00257|CBX4_HUMAN",24.2609209233,"2","SP=Yeast;CT=Mixture;QY=1",1,18,3,0,FALSE,0
"158","3","sp|O00257|CBX4_HUMAN",24.144359456569,"3","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"159","4","sp|O00257|CBX4_HUMAN",24.1092014257729,"4","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"160","5","sp|O00257|CBX4_HUMAN",24.0859430038904,"5","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"161","6","sp|O00257|CBX4_HUMAN",24.1149586626802,"6","SP=Yeast;CT=Mixture;QY=1",1,18,2,0.333333333333333,FALSE,1
"162","7","sp|O00257|CBX4_HUMAN",23.9475311844924,"13","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"163","8","sp|O00257|CBX4_HUMAN",23.6898447757437,"14","SP=Yeast;CT=Mixture;QY=10",3,18,3,0,FALSE,0
"164","9","sp|O00257|CBX4_HUMAN",23.3837475790149,"15","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"165","10","sp|O00257|CBX4_HUMAN",24.3482842877597,"16","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"166","11","sp|O00257|CBX4_HUMAN",24.4048237253333,"17","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"167","12","sp|O00257|CBX4_HUMAN",24.5145570722558,"18","SP=Yeast;CT=Mixture;QY=10",3,18,2,0.333333333333333,FALSE,1
"168","13","sp|O00257|CBX4_HUMAN",24.0000356525421,"10","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"169","14","sp|O00257|CBX4_HUMAN",24.1355022277327,"11","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"170","15","sp|O00257|CBX4_HUMAN",24.053839760465,"12","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"171","16","sp|O00257|CBX4_HUMAN",23.983389024589,"7","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"172","17","sp|O00257|CBX4_HUMAN",24.1236871534971,"8","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"173","18","sp|O00257|CBX4_HUMAN",24.0283747845857,"9","SP=Yeast;CT=Mixture;QY=4",2,18,2,0.333333333333333,FALSE,1
"174","1","sp|O00264|PGRC1_HUMAN",27.5166319544468,"1","SP=Yeast;CT=Mixture;QY=1",1,30,2,0.6,TRUE,3
"175","2","sp|O00264|PGRC1_HUMAN",28.2090852111617,"2","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"176","3","sp|O00264|PGRC1_HUMAN",28.0860513606948,"3","SP=Yeast;CT=Mixture;QY=1",1,30,4,0.2,FALSE,1
"177","4","sp|O00264|PGRC1_HUMAN",28.3108328505055,"4","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"178","5","sp|O00264|PGRC1_HUMAN",28.3551229054368,"5","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"179","6","sp|O00264|PGRC1_HUMAN",28.378403626994,"6","SP=Yeast;CT=Mixture;QY=1",1,30,5,0,FALSE,0
"180","7","sp|O00264|PGRC1_HUMAN",28.2088412990011,"13","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"181","8","sp|O00264|PGRC1_HUMAN",28.0355384417036,"14","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
"182","9","sp|O00264|PGRC1_HUMAN",28.0858574342371,"15","SP=Yeast;CT=Mixture;QY=10",3,30,5,0,FALSE,0
