"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_10","mean_1","ngood_10","ngood_1"
"13","sp|A2CJ06|DYTN_HUMAN",NA,24.7369399210169,NA,NA,NA,NA,NA,24.7369399210169,NA,5,0
"14","sp|A2RU67|F234B_HUMAN",-0.502777144841009,25.1179451712587,-1.11937528450033,0.289217446181873,0.432588809019336,-6.97020293896142,FALSE,24.8665565988382,25.3693337436792,5,5
"15","sp|A3KN83|SBNO1_HUMAN",0.466247200761549,24.3232707874148,2.24191875169852,0.0446913729711864,0.104886029117895,-5.44066282667382,FALSE,24.5563943877956,24.090147187034,6,6
"16","sp|A4D1P6|WDR91_HUMAN",-0.0704809410302172,21.6785187634546,-0.123159098161004,0.909837202760972,0.941945847580039,-6.95025385773404,FALSE,21.6550251164445,21.7255060574747,2,1
"17","sp|A4QPH2|PI4P2_HUMAN;sp|P42356|PI4KA_HUMAN",1.54039967469808,20.9355337834816,3.57472334784627,0.0715931215963958,0.15113609974723,-3.93660334738818,FALSE,21.7057336208306,20.1653339461325,1,1
"18","sp|A6H8Y1|BDP1_HUMAN",0.850441574343421,26.0500933170917,1.84480450366659,0.0899364685145721,0.1797145051997,-6.08976446524755,FALSE,26.4753141042635,25.62487252992,6,6
"19","sp|A6ND36|FA83G_HUMAN",-0.0690422208380517,23.5012942489063,-0.146017894037018,0.88681680028593,0.92601353992734,-7.58585677297618,FALSE,23.4598689164035,23.5289111372415,4,6
"20","sp|A6NDB9|PALM3_HUMAN",-0.0866039175308019,22.7568929146058,-0.474994321382523,0.647531773147054,0.758276195464358,-7.34966351672367,FALSE,22.7027654661491,22.7893693836799,3,5
"21","sp|A6NFI3|ZN316_HUMAN",1.57656209235395,24.2213317882247,3.22117353826791,0.00816731678035411,0.0258678896140416,-3.68925741506422,TRUE,24.9379509211129,23.3613888287589,6,5
"22","sp|A6NHT5|HMX3_HUMAN",1.60806529906603,23.8591749278271,2.81351431713947,0.0227991192695242,0.061124602496953,-4.28717072764781,FALSE,24.2611912525936,22.6531259535276,6,2
"23","sp|A6NI28|RHG42_HUMAN",NA,21.7045995463024,NA,NA,NA,NA,NA,NA,21.7045995463024,0,3
"24","sp|A6NMS7|L37A1_HUMAN;sp|A6NM11|L37A2_HUMAN",0.151686017993955,22.0395497619968,0.786748218773931,0.457333636436313,0.599501814704939,-7.0014100104882,FALSE,22.1478969177067,21.9962108997128,2,5
"25","sp|A7E2V4|ZSWM8_HUMAN",NA,22.1339719977849,NA,NA,NA,NA,NA,NA,22.1339719977849,0,6
"26","sp|A7KAX9|RHG32_HUMAN",2.65304653249515,22.8063060664824,4.5034527266287,0.00114505693932786,0.00495754295742073,-1.55582059749583,TRUE,24.13282933273,21.4797828002348,5,5
"27","sp|A8CG34|P121C_HUMAN",-0.84684207255394,23.4762676933562,-4.76168060558731,0.00143761267107687,0.00597337719129986,-1.37265806872586,TRUE,22.8411361389407,23.6879782114947,2,6
"28","sp|B2RTY4|MYO9A_HUMAN",0.138194922469351,22.8056592580882,0.621234780028327,0.548382004596513,0.679586293387448,-7.38975697411955,FALSE,22.8885762115698,22.7503812891004,4,6
"29","sp|C9JLW8|MCRI1_HUMAN",-0.121020667061121,24.8826364524496,-1.32618766069943,0.209522660667551,0.341151011603673,-6.82172157878305,FALSE,24.822126118919,24.9431467859801,6,6
"30","sp|H0YL09|U2Q2L_HUMAN",NA,21.8839021356939,NA,NA,NA,NA,NA,21.8839021356939,NA,1,0
"31","sp|O00116|ADAS_HUMAN",-0.0372397415954249,22.5648325499619,-0.101240081389186,0.921186270920084,0.948788401919203,-7.65573654328085,FALSE,22.5479053946913,22.5851451362867,6,5
"32","sp|O00139|KIF2A_HUMAN",NA,25.2275486703801,NA,NA,NA,NA,NA,NA,25.2275486703801,0,1
"33","sp|O00148|DX39A_HUMAN",0.175627581842653,25.8000421586602,0.492690411152316,0.631143273660032,0.745703493023898,-7.57893522788441,FALSE,25.8878559495815,25.7122283677389,6,6
"34","sp|O00151|PDLI1_HUMAN",0.0574871559283298,24.4778625774793,0.289184036233362,0.777387246740146,0.857797924985966,-7.66381064282816,FALSE,24.5066061554434,24.4491189995151,6,6
"35","sp|O00159|MYO1C_HUMAN",-0.635821347482781,22.567151387311,-3.34654331964725,0.00583478476347412,0.0200563359091944,-3.43783691111915,TRUE,22.2492407135696,22.8850620610524,6,6
"36","sp|O00161|SNP23_HUMAN",-0.599712688708352,24.7865257241973,-1.08222954618805,0.302361915703578,0.4467814151712,-7.05557392989375,FALSE,24.5139290475117,25.11364173622,6,5
"37","sp|O00178|GTPB1_HUMAN",0.837435246315495,23.108733584293,1.33362309810041,0.211987381706541,0.343175253435606,-6.69960155224796,FALSE,23.4437076828192,22.6062724365037,6,4
"38","sp|O00192|ARVC_HUMAN",NA,21.5391947901697,NA,NA,NA,NA,NA,21.5391947901697,NA,1,0
"39","sp|O00193|SMAP_HUMAN",0.543604523959972,30.3950830259706,0.748057317082712,0.468866274886894,0.61062071696904,-7.41317474573915,FALSE,30.6668852879506,30.1232807639906,6,6
"40","sp|O00203|AP3B1_HUMAN",0.667199142481098,28.5604666684433,6.18094065508086,4.76895757621044e-05,0.000288768018360216,1.54460067485523,TRUE,28.8940662396839,28.2268670972028,6,6
"41","sp|O00213|APBB1_HUMAN",NA,22.534946541234,NA,NA,NA,NA,NA,NA,22.534946541234,0,3
"42","sp|O00231|PSD11_HUMAN",0.31504526495189,28.0169005273385,0.535762451163966,0.608781384121356,0.726906333391219,-7.17884707291843,FALSE,28.241932859447,27.9268875944951,2,5
"43","sp|O00232|PSD12_HUMAN",-1.67414050575108,23.0596186946131,-2.39075901834289,0.0358665263533913,0.0881195389008277,-5.15799025456874,FALSE,22.1464511460216,23.8205916517727,5,6
"44","sp|O00257|CBX4_HUMAN",-1.08125983758927,23.4218328579139,-4.33603811721178,0.00118958348886523,0.00512424381342832,-1.70795063455899,TRUE,22.8320547646834,23.9133146022726,5,6
"45","sp|O00264|PGRC1_HUMAN",0.0653432872222542,32.3475912962869,0.317110760044952,0.756621463917812,0.843361559683038,-7.65472571717373,FALSE,32.380262939898,32.3149196526757,6,6
"46","sp|O00267|SPT5H_HUMAN",-1.14104636552804,23.4773217441321,-2.8249784903244,0.0165573014225445,0.0471107832281931,-4.39887793643906,TRUE,22.8549328174805,23.9959791830085,5,6
"47","sp|O00273|DFFA_HUMAN",-0.368946622322698,26.4567183786254,-3.11286613163609,0.0144456774788248,0.0419800516314611,-3.92312943544581,TRUE,26.2261267396737,26.5950733619964,3,5
"48","sp|O00299|CLIC1_HUMAN",0.453561107564774,26.1456146163046,2.60771066055234,0.0229353167439935,0.0613514093160279,-4.79871203166438,FALSE,26.3723951700869,25.9188340625222,6,6
"49","sp|O00303|EIF3F_HUMAN",NA,23.6643804414071,NA,NA,NA,NA,NA,23.6643804414071,NA,1,0
"50","sp|O00311|CDC7_HUMAN",NA,19.9962548128164,NA,NA,NA,NA,NA,NA,19.9962548128164,0,2
"51","sp|O00400|ACATN_HUMAN",-0.019103559505567,21.4986147358426,-0.0849870499067917,0.9338026233259,0.956571441052992,-7.6573829531161,FALSE,21.4899312997037,21.5090348592093,6,5
"52","sp|O00401|WASL_HUMAN",0.586354741076624,25.6882211794794,1.91329545886005,0.0799210331798366,0.163739479777835,-5.9823573105225,FALSE,25.9813985500177,25.3950438089411,6,6
"53","sp|O00410|IPO5_HUMAN",-0.901343441396359,26.5147741559774,-0.975883243689444,0.350147955685974,0.492581022405692,-7.16419216593995,FALSE,26.0231322788521,26.9244757202485,5,6
"54","sp|O00418|EF2K_HUMAN",0.702593142015878,25.838320488098,1.25143126269175,0.234678116390183,0.369726680590645,-6.91318278748675,FALSE,26.1896170591059,25.48702391709,6,6
"55","sp|O00422|SAP18_HUMAN",0.649610936288463,20.9503683205885,1.2805067577847,0.256848128511,0.396756323796157,-6.20687749069174,FALSE,21.4700570696193,20.8204461333308,1,4
"56","sp|O00425|IF2B3_HUMAN",NA,21.0166293205646,NA,NA,NA,NA,NA,21.0166293205646,NA,5,0
"57","sp|O00429|DNM1L_HUMAN",-1.84603169226537,26.7578232623005,-3.59592045182231,0.00368640830901734,0.0133172478509406,-2.97232240102641,TRUE,25.8348074161678,27.6808391084332,6,6
"58","sp|O00443|P3C2A_HUMAN",-0.236292324000663,24.0373413838512,-2.22602708640055,0.0459872349990954,0.107188055275289,-5.46773629860222,FALSE,23.9191952218509,24.1554875458516,6,6
"59","sp|O00472|ELL2_HUMAN",0.473104613724213,24.9047270387864,1.6072310176705,0.134040966848607,0.245237317304199,-6.44441644880161,FALSE,25.1412793456485,24.6681747319243,6,6
"60","sp|O00479|HMGN4_HUMAN",NA,21.0484360763901,NA,NA,NA,NA,NA,NA,21.0484360763901,0,2
"61","sp|O00499|BIN1_HUMAN",0.0160743155815354,27.9177091152562,0.0735509151188218,0.942582332351594,0.962378540951837,-7.70594567457265,FALSE,27.925746273047,27.9096719574654,6,6
"62","sp|O00505|IMA4_HUMAN",0.614917452758326,29.013091418493,5.67275781561011,0.00014526921715801,0.00078969831627589,0.497818197291786,TRUE,29.292599351565,28.6776818988066,6,5
"63","sp|O00512|BCL9_HUMAN",0.536374170598378,25.004398755869,2.4112261983131,0.0328827522820733,0.0821930684464646,-5.14765775035379,FALSE,25.2725858411682,24.7362116705698,6,6
"64","sp|O00522|KRIT1_HUMAN",-0.958935953956535,22.1480839633914,-8.03721436746815,6.35150124140561e-06,4.54078964800489e-05,3.81378910489552,TRUE,21.7122039843203,22.6711399382768,6,5
"65","sp|O00560|SDCB1_HUMAN",1.38596142818007,22.5432528667866,3.94294304979173,0.00277671275164673,0.010418030312959,-2.48329854847254,TRUE,23.2362335808766,21.8502721526965,5,5
"66","sp|O00566|MPP10_HUMAN",1.81677145126778,26.4668657296967,8.0182802919891,2.21387486963216e-05,0.000144602997722807,2.85919537876635,TRUE,27.0724562134526,25.2556847621848,6,3
"67","sp|O00567|NOP56_HUMAN",1.32825836199997,29.7213909774068,1.71859151801624,0.111415088966793,0.212168745245661,-6.28183730064106,FALSE,30.3855201584068,29.0572617964068,6,6
"68","sp|O00571|DDX3X_HUMAN",-0.397792049556641,25.4976961412515,-0.554490345105455,0.589451959130403,0.713083902211433,-7.5447312685182,FALSE,25.2988001164732,25.6965921660298,6,6
"69","sp|O00592|PODXL_HUMAN",-0.994448290803109,23.921653063509,-1.56865416666767,0.151278889429944,0.266460693959678,-6.30223353954284,FALSE,23.590170299908,24.5846185907111,6,3
"70","sp|O00629|IMA3_HUMAN",-0.390286476325602,22.8912929105999,-2.37957034804774,0.0365824879704271,0.0893868018963626,-5.17710323987246,FALSE,22.7138899668155,23.1041764431411,6,5
"71","sp|O00712|NFIB_HUMAN",0.627240492743864,23.4615614848981,1.98496177674153,0.142238237813607,0.255698216206923,-5.30712144204506,FALSE,23.670641649146,23.0434011564022,2,1
"72","sp|O00750|P3C2B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"73","sp|O00762|UBE2C_HUMAN",-0.0814201225346048,22.4255348198106,-0.37654978028279,0.713097014130451,0.812410157042492,-7.63265640434749,FALSE,22.3848247585433,22.4662448810779,6,6
"74","sp|O00764|PDXK_HUMAN",NA,22.7051593571039,NA,NA,NA,NA,NA,NA,22.7051593571039,0,4
"75","sp|O00767|SCD_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"76","sp|O13297|CET1_YEAST",NA,23.7883829092011,NA,NA,NA,NA,NA,23.7883829092011,NA,3,0
"77","sp|O13516|RS9A_YEAST",3.47150723520887,23.7427892004937,21.1018573714049,1.32298696783788e-09,2.27726185746943e-08,12.7916154394635,TRUE,25.1313920945772,21.6598848593684,6,4
"78","sp|O13563|RPN13_YEAST",4.61432159930561,27.4979299889494,21.5479715760005,2.49722118053823e-10,5.55427691331477e-09,14.3710673438839,TRUE,29.5953488977247,24.9810272984191,6,5
"79","sp|O14467|MBF1_YEAST",3.19592751075947,23.9029825695282,12.8069173456427,4.5474882737351e-07,4.10480174947494e-06,6.98485680749212,TRUE,24.9682917397814,21.7723642290219,6,3
"80","sp|O14468|YO304_YEAST",NA,21.7924065439332,NA,NA,NA,NA,NA,21.7924065439332,NA,3,0
"81","sp|O14497|ARI1A_HUMAN",-0.340284401199982,25.6562596054286,-0.799457799120156,0.439599278635106,0.583134960336398,-7.37222068234041,FALSE,25.4861174048286,25.8264018060286,6,6
"82","sp|O14523|C2C2L_HUMAN",0.612190530545368,23.4354020153867,0.950232094655062,0.3607837134494,0.503794409876203,-7.23822387878947,FALSE,23.7414972806594,23.129306750114,6,6
"83","sp|O14524|NEMP1_HUMAN",0.0867719137210644,22.4382229048326,0.636863408967603,0.540121150909197,0.673025366731599,-7.33930879031484,FALSE,22.4864295235665,22.3996576098454,4,5
"84","sp|O14544|SOCS6_HUMAN",-0.110418904553166,21.0485680540526,-0.379633578214143,0.723641676886736,0.818940015445814,-6.93077847973622,FALSE,21.0209633279143,21.1313822324674,3,1
"85","sp|O14578|CTRO_HUMAN",-0.389749469029049,25.8324158559969,-1.67389176436752,0.120056073261417,0.22499595673449,-6.34790973077473,FALSE,25.6375411214824,26.0272905905114,6,6
"86","sp|O14579|COPE_HUMAN",0.430407847363103,21.9558430379478,0.557129660841037,0.601586245958055,0.721352359054004,-6.87124811183679,FALSE,22.3001693158383,21.8697614684752,1,4
"87","sp|O14617|AP3D1_HUMAN",-0.412555806349768,22.8910231387387,-0.555447262663283,0.589734325533199,0.713171965099316,-7.49568179519057,FALSE,22.703497772216,23.1160535785658,6,5
"88","sp|O14639|ABLM1_HUMAN",NA,22.0598794075749,NA,NA,NA,NA,NA,NA,22.0598794075749,0,5
"89","sp|O14646|CHD1_HUMAN",0.174865302293354,25.3640303303724,0.775409713006746,0.453142516562567,0.595843888663993,-7.39168762029922,FALSE,25.4514629815191,25.2765976792257,6,6
"90","sp|O14647|CHD2_HUMAN",0.917426468118498,24.0987131594935,3.2652124559219,0.00755304925427971,0.0245726831857685,-3.61002875976871,TRUE,24.5157251904565,23.598298722338,6,5
"91","sp|O14672|ADA10_HUMAN",-0.48947394824213,24.4529043510523,-1.26145966838562,0.25417683031589,0.394060935564908,-6.48527705770931,FALSE,24.1265883855575,24.6160623337997,2,4
"92","sp|O14681|EI24_HUMAN",0.179434117897149,26.3353631792397,2.3507295317758,0.0367095004545563,0.089614368756711,-5.25326449824404,FALSE,26.4250802381883,26.2456461202911,6,6
"93","sp|O14686|KMT2D_HUMAN",-0.214864070666044,26.796752800657,-1.03936543718019,0.319171351065866,0.461441619548144,-7.14968503426378,FALSE,26.689320765324,26.90418483599,6,6
"94","sp|O14713|ITBP1_HUMAN",1.15685842854443,21.6796093617019,1.11687844365943,0.306956034033496,0.451999733369099,-6.41484056195217,FALSE,22.6436580521556,21.4867996236112,1,5
"95","sp|O14733|MP2K7_HUMAN",NA,23.9740620659948,NA,NA,NA,NA,NA,NA,23.9740620659948,0,5
"96","sp|O14737|PDCD5_HUMAN",NA,22.2673840101228,NA,NA,NA,NA,NA,NA,22.2673840101228,0,4
"97","sp|O14757|CHK1_HUMAN",-1.90556220245303,23.674734307214,-4.68137104059153,0.000534336075574925,0.00254314079046359,-0.983803686145751,TRUE,22.7219532059874,24.6275154084405,6,6
"98","sp|O14776|TCRG1_HUMAN",0.0403393651847484,21.2190129489825,0.15236840285651,0.882682096392074,0.925975929908859,-7.49362428575301,FALSE,21.2391826315749,21.1988432663901,4,4
"99","sp|O14777|NDC80_HUMAN",NA,21.7804103787541,NA,NA,NA,NA,NA,NA,21.7804103787541,0,4
"100","sp|O14795|UN13B_HUMAN",NA,21.0823231915172,NA,NA,NA,NA,NA,NA,21.0823231915172,0,1
"101","sp|O14818|PSA7_HUMAN",-0.0852752053011859,26.0482627076627,-0.24278886052601,0.815156820685684,0.882399283471362,-7.39635930070666,FALSE,25.9995340189192,26.0848092242204,3,4
"102","sp|O14874|BCKD_HUMAN",-0.597162226811672,22.2081168202665,-0.947903152083248,0.368009308628741,0.510747855435144,-7.03222423829642,FALSE,21.8100086690588,22.4071708958704,3,6
"103","sp|O14907|TX1B3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"104","sp|O14917|PCD17_HUMAN",0.173454390357305,24.1920639788543,1.02329133710866,0.328202664283479,0.470658940816131,-7.11691460342436,FALSE,24.2866754645037,24.1132210741464,5,6
"105","sp|O14920|IKKB_HUMAN",0.0200652985409703,23.5599573527164,0.0465644678806952,0.967144991750355,0.977538823098939,-6.81628820800303,FALSE,23.5699900019869,23.5499247034459,1,1
"106","sp|O14929|HAT1_HUMAN",1.88583192359436,22.5671631951428,7.36456140162058,0.000157062103101823,0.000847040153495254,1.3664444733596,TRUE,24.1835905582237,22.2977586346293,1,6
"107","sp|O14964|HGS_HUMAN",NA,22.1055594420695,NA,NA,NA,NA,NA,NA,22.1055594420695,0,1
"108","sp|O14967|CLGN_HUMAN",NA,21.049595991915,NA,NA,NA,NA,NA,NA,21.049595991915,0,1
"109","sp|O14974|MYPT1_HUMAN",-0.31655023991632,28.461630308961,-2.17976976290226,0.0499650627684382,0.114730842510793,-5.54608257402597,FALSE,28.3033551890028,28.6199054289191,6,6
"110","sp|O14978|ZN263_HUMAN",NA,22.3845135016985,NA,NA,NA,NA,NA,NA,22.3845135016985,0,5
"111","sp|O14979|HNRDL_HUMAN",-0.445711751216555,22.665546681657,-3.29067678096365,0.00646992629424962,0.0218424198207653,-3.54207218228865,TRUE,22.4426908060487,22.8884025572653,6,6
"112","sp|O14980|XPO1_HUMAN",-0.725183521674954,23.5033684176901,-1.67012267281346,0.12593636526388,0.233803301141835,-6.24827989145839,FALSE,23.0682583046851,23.7934418263601,4,6
"113","sp|O14981|BTAF1_HUMAN",NA,20.2903023959295,NA,NA,NA,NA,NA,NA,20.2903023959295,0,1
"114","sp|O15013|ARHGA_HUMAN",-6.20753721159713,27.6823420520994,-2.36355992966334,0.0424367595713023,0.100846573199121,-5.10228290259498,FALSE,25.6131629815671,31.8207001931642,6,3
"115","sp|O15014|ZN609_HUMAN",0.305032228641999,27.7070117739746,1.91434920216931,0.0797752397008917,0.163637818385856,-5.98068840197215,FALSE,27.8595278882956,27.5544956596536,6,6
"116","sp|O15027|SC16A_HUMAN",-0.217623308530359,26.9255305031093,-1.18923347427168,0.257400310527828,0.397248642506213,-6.98615948421398,FALSE,26.8167188488441,27.0343421573745,6,6
"117","sp|O15037|KHNYN_HUMAN",-1.28228847735902,23.259022423821,-5.97072930804394,9.40799095846131e-05,0.000530056179331851,0.956638516351267,TRUE,22.5595923452616,23.8418808226206,5,6
"118","sp|O15042|SR140_HUMAN",0.704555964117816,25.2584139073528,1.98857315864189,0.0700997867598383,0.148814456858222,-5.86193627872035,FALSE,25.6106918894117,24.9061359252939,6,6
"119","sp|O15047|SET1A_HUMAN",0.0503409262009754,23.7081761837498,0.270848153458313,0.791120995559867,0.866538838997634,-7.66932662892373,FALSE,23.7333466468503,23.6830057206493,6,6
"120","sp|O15055|PER2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"121","sp|O15056|SYNJ2_HUMAN",NA,21.8352624609166,NA,NA,NA,NA,NA,NA,21.8352624609166,0,1
"122","sp|O15061|SYNEM_HUMAN",NA,22.011895761603,NA,NA,NA,NA,NA,NA,22.011895761603,0,2
"123","sp|O15063|GRRE1_HUMAN",0.199874272671551,23.2058143753033,0.542389327831519,0.599461173093339,0.719564857861246,-7.45878752692007,FALSE,23.3057515116391,23.1058772389676,5,5
"124","sp|O15075|DCLK1_HUMAN",-0.36015505985417,25.0120269297113,-2.18093766673876,0.0498607429495086,0.114568607871153,-5.54411309510014,FALSE,24.8319493997843,25.1921044596384,6,6
"125","sp|O15116|LSM1_HUMAN",0.632071058689931,22.012661580275,2.64222512049853,0.0229459738073901,0.0613514093160279,-4.72189197720191,FALSE,22.2999666069523,21.6678955482624,6,5
"126","sp|O15126|SCAM1_HUMAN",NA,22.2949566385702,NA,NA,NA,NA,NA,NA,22.2949566385702,0,4
"127","sp|O15143|ARC1B_HUMAN",-1.24978016760415,21.9672201201547,-4.87745738290345,0.00832289721365593,0.0262734872152793,-2.29919206739785,TRUE,21.6547750782536,22.9045552458578,3,1
"128","sp|O15144|ARPC2_HUMAN",NA,21.3406552661196,NA,NA,NA,NA,NA,NA,21.3406552661196,0,4
"129","sp|O15151|MDM4_HUMAN",NA,21.4512164072991,NA,NA,NA,NA,NA,21.4512164072991,NA,2,0
"130","sp|O15155|BET1_HUMAN",1.24272324777232,22.7978338143917,7.35711748367566,2.47110018523959e-05,0.000159566488242321,2.53699311149265,TRUE,23.2949231135006,22.0521998657283,6,4
"131","sp|O15164|TIF1A_HUMAN",-0.730300187214446,25.058451936287,-3.81259966131646,0.00248257065149553,0.00947106269847452,-2.56885962161057,TRUE,24.6933018426798,25.4236020298942,6,6
"132","sp|O15169|AXIN1_HUMAN",NA,24.0377114934799,NA,NA,NA,NA,NA,NA,24.0377114934799,0,3
"133","sp|O15172|PSPHL_HUMAN",NA,20.4996979858247,NA,NA,NA,NA,NA,NA,20.4996979858247,0,1
"134","sp|O15173|PGRC2_HUMAN",0.578277564613715,29.9493444465019,3.164062089791,0.00818061123976825,0.0258723234655496,-3.77795270760634,TRUE,30.2384832288088,29.6602056641951,6,6
"135","sp|O15194|CTDSL_HUMAN",-0.407470285859976,22.5465777046561,-3.61860513500175,0.00561275117962291,0.0194305109504138,-3.09139784952686,TRUE,22.3654797998294,22.7729500856894,5,4
"136","sp|O15211|RGL2_HUMAN",NA,20.5243146795444,NA,NA,NA,NA,NA,NA,20.5243146795444,0,2
"137","sp|O15226|NKRF_HUMAN",0.0570301559804979,22.4062997758891,0.204306932628398,0.846213272043219,0.902433019355397,-7.02592043632178,FALSE,22.4177058070852,22.3606756511047,4,1
"138","sp|O15234|CASC3_HUMAN",-2.00157173705769,25.7782797930416,-4.43052083129916,0.000824934892900728,0.00370839292013365,-1.43430505858917,TRUE,24.7774939245127,26.7790656615704,6,6
"139","sp|O15258|RER1_HUMAN",NA,21.0592420384201,NA,NA,NA,NA,NA,21.0592420384201,NA,2,0
"140","sp|O15294|OGT1_HUMAN",NA,22.4668800920543,NA,NA,NA,NA,NA,NA,22.4668800920543,0,6
"141","sp|O15318|RPC7_HUMAN",0.447595057934277,24.4418317920073,0.598233056869393,0.563024503186373,0.689943242471453,-7.40459546379492,FALSE,24.6208698151811,24.1732747572468,6,4
"142","sp|O15347|HMGB3_HUMAN",-0.439607322824366,22.6020595509729,-0.922995796245313,0.377801398140367,0.520720193548671,-7.16928811493506,FALSE,22.3822558895608,22.8218632123851,5,5
"143","sp|O15355|PPM1G_HUMAN",NA,21.7322614981007,NA,NA,NA,NA,NA,NA,21.7322614981007,0,4
"144","sp|O15357|SHIP2_HUMAN",NA,25.5854151579071,NA,NA,NA,NA,NA,NA,25.5854151579071,0,2
"145","sp|O15371|EIF3D_HUMAN",1.1521698429459,22.3785518966218,2.05010218270672,0.110171468749766,0.210035578798574,-5.24484726971332,FALSE,23.2426792788313,22.0905094358854,1,3
"146","sp|O15372|EIF3H_HUMAN",-0.574370709053126,30.4263502062523,-4.9257721703513,0.000352798052908716,0.00174115620851575,-0.551786892490478,TRUE,30.1391648517258,30.7135355607789,6,6
"147","sp|O15381|NVL_HUMAN",-0.023481952317038,22.4979051162085,-0.0389548742699278,0.970805614166387,0.98060299940879,-7.1605903960777,FALSE,22.48616414005,22.509646092367,2,2
"148","sp|O15397|IPO8_HUMAN",NA,24.1168020900694,NA,NA,NA,NA,NA,NA,24.1168020900694,0,6
"149","sp|O15409|FOXP2_HUMAN",0.169207277963501,23.1733602561083,1.23307592124339,0.241211287771294,0.377114450364412,-6.93501944661163,FALSE,23.2579638950901,23.0887566171266,6,6
"150","sp|O15417|TNC18_HUMAN",-0.134099188482951,25.2015036589543,-0.382726203130533,0.70863110440013,0.809982290268596,-7.63015098151759,FALSE,25.1344540647129,25.2685532531958,6,6
"151","sp|O15427|MOT4_HUMAN",0.0254710721253565,25.651215828363,0.147709310076126,0.885030706885671,0.92601353992734,-7.69708388868506,FALSE,25.6639513644257,25.6384802923003,6,6
"152","sp|O15439|MRP4_HUMAN",NA,20.4762655519448,NA,NA,NA,NA,NA,NA,20.4762655519448,0,2
"153","sp|O15440|MRP5_HUMAN",-0.195445031385185,22.9001505283165,-0.627344019339307,0.543268290925423,0.675462913415861,-7.4508259572291,FALSE,22.8113118776869,23.0067569090721,6,5
"154","sp|O15446|RPA34_HUMAN",0.722920791550873,25.7975627754376,1.00434405041869,0.335081224372351,0.477630391365638,-7.185273020031,FALSE,26.159023171213,25.4361023796622,6,6
"155","sp|O15504|NUP42_HUMAN",2.53416729764677,24.4652013101983,3.51852142430043,0.00424930672223855,0.0150472328572089,-3.1167631607881,TRUE,25.7322849590217,23.1981176613749,6,6
"156","sp|O15511|ARPC5_HUMAN",NA,21.1239215366095,NA,NA,NA,NA,NA,NA,21.1239215366095,0,2
"157","sp|O15516|CLOCK_HUMAN",NA,21.6014375042773,NA,NA,NA,NA,NA,21.6014375042773,NA,3,0
"158","sp|O15534|PER1_HUMAN",-1.10412648541704,23.8707004613657,-3.41693429944628,0.0066076642920161,0.0221711450948358,-3.36113927438515,TRUE,23.2082245701155,24.3123510555325,4,6
