"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_4","mean_1","ngood_4","ngood_1"
"1","sp|A0A2Z4LIS9|FXO3B_HUMAN;sp|P0CG31|Z286B_HUMAN",NA,20.8025215765822,NA,NA,NA,NA,NA,NA,20.8025215765822,0,1
"2","sp|A0AVK6|E2F8_HUMAN",NA,21.1724175950093,NA,NA,NA,NA,NA,NA,21.1724175950093,0,4
"3","sp|A0FGR8|ESYT2_HUMAN",-0.980073318468418,24.6789255170845,-2.71369827414696,0.0189396841781013,0.0598487539383288,-4.48308194399518,FALSE,24.1888888578503,25.1689621763187,6,6
"4","sp|A0JLT2|MED19_HUMAN",0.241109540733736,21.7096612008771,0.452257721992525,0.664945371945673,0.765682108468615,-7.18642998044671,FALSE,21.8129938611916,21.5718843204578,4,3
"5","sp|A0JNW5|UH1BL_HUMAN",0.00323220886365694,23.3034958449284,0.00744651456651553,0.994181907347109,0.99606942385143,-7.5801044575759,FALSE,23.3051119493602,23.3018797404966,6,6
"6","sp|A0MZ66|SHOT1_HUMAN",0.0124439887774736,25.5854566972003,0.0564710556348262,0.955903135312306,0.97305308416947,-7.57841067444556,FALSE,25.5916786915891,25.5792347028116,6,6
"7","sp|A1A4S6|RHG10_HUMAN",-0.0880824435789185,23.0117373201118,-0.74837957737914,0.468756867851354,0.604604703157438,-7.28427753683952,FALSE,22.9676960983224,23.0557785419013,6,6
"8","sp|A1KXE4|F168B_HUMAN",-0.596881617447029,24.4983903209887,-1.24681256406732,0.236436324035523,0.378749254547798,-6.79037416800874,FALSE,24.1999495122652,24.7968311297122,6,6
"9","sp|A1L390|PKHG3_HUMAN",-1.43218345945827,23.783230755092,-7.51762134317955,7.3979744953615e-06,8.15764710025833e-05,3.62629141919373,TRUE,23.0671390253629,24.4993224848212,6,6
"10","sp|A1XBS5|CBAR1_HUMAN",-0.754485082745133,22.9135056188895,-2.27223675113021,0.0577869144188656,0.140437409120585,-5.01954235847472,FALSE,22.374587702643,23.1290727853881,2,5
"11","sp|A2A2Y4|FRMD3_HUMAN",0.267039764507635,24.2279469810943,0.772077231108306,0.455120689882872,0.593230708689954,-7.26570294215507,FALSE,24.3614668633481,24.0944270988405,6,6
"12","sp|A2A3K4|PTPC1_HUMAN",0.28492899242276,21.7320782725246,1.11674098941782,0.288102914481269,0.433857385280803,-6.88997651029592,FALSE,21.8615914508986,21.5766624584758,6,5
"13","sp|A2CJ06|DYTN_HUMAN",NA,24.9226203622626,NA,NA,NA,NA,NA,24.9226203622626,NA,2,0
"14","sp|A2RU67|F234B_HUMAN",1.10248898718572,26.1473679993289,3.55983813217524,0.00453267284461671,0.0191172145857703,-2.96206487750472,TRUE,26.6484993571406,25.5460103699548,6,5
"15","sp|A3KN83|SBNO1_HUMAN",0.161760142524576,24.4464767587124,0.66279539940671,0.520086316982942,0.646868301324911,-7.34693324228485,FALSE,24.5273568299747,24.3655966874501,6,6
"16","sp|A4D1P6|WDR91_HUMAN",-0.433392611120844,21.6567723654138,-1.80219881750615,0.147575296963176,0.275882159403832,-5.42696134640206,FALSE,21.5484242126336,21.9818168237545,3,1
"17","sp|A4QPH2|PI4P2_HUMAN;sp|P42356|PI4KA_HUMAN",0.983696025930803,21.2279169485828,3.16400748874788,0.0529572829521706,0.131495186750068,-3.99416633648769,FALSE,21.555815623893,20.5721195979622,2,1
"18","sp|A6H8Y1|BDP1_HUMAN",0.573382911095182,26.1543784510866,1.40551053607278,0.18542262055955,0.324160511285839,-6.59225810938918,FALSE,26.4410699066342,25.867686995539,6,6
"19","sp|A6ND36|FA83G_HUMAN",-1.54656767415679,23.043672585842,-3.84902088604868,0.0023465356048024,0.0110987228222024,-2.38390238695113,TRUE,22.2703887487636,23.8169564229204,6,6
"20","sp|A6NDB9|PALM3_HUMAN",-0.460469306454301,22.9159545958006,-1.68164649635593,0.127287515149267,0.246953824034345,-6.07010304731164,FALSE,22.6601383144371,23.1206076208914,4,5
"21","sp|A6NFI3|ZN316_HUMAN",1.09965137285886,24.1842457614711,2.08683848837694,0.0611860488243668,0.145444829058694,-5.53918018361917,FALSE,24.6840872945887,23.5844359217299,6,5
"22","sp|A6NHT5|HMX3_HUMAN",-0.559477142799412,22.3934093640385,-0.966311446403374,0.362511048799544,0.510139357815435,-6.74039573258093,FALSE,22.2535400783387,22.8130172211381,6,2
"23","sp|A6NI28|RHG42_HUMAN",-0.262318193774603,21.7621030445467,-1.04250130193537,0.337956507995654,0.484777415132669,-6.65481793328776,FALSE,21.6309439476594,21.893262141434,3,3
"24","sp|A6NMS7|L37A1_HUMAN;sp|A6NM11|L37A2_HUMAN",-0.220706544667115,22.2139072089688,-0.828391146730002,0.435136987590217,0.576127610092567,-6.83818425608522,FALSE,22.0562596770637,22.2769662217308,2,5
"25","sp|A7E2V4|ZSWM8_HUMAN",NA,22.4132047907098,NA,NA,NA,NA,NA,NA,22.4132047907098,0,6
"26","sp|A7KAX9|RHG32_HUMAN",-1.17028254321492,21.59312468517,-0.792820917156267,0.458534125023158,0.595787920448662,-6.5971096328738,FALSE,20.6178892324909,21.7881717757059,1,5
"27","sp|A8CG34|P121C_HUMAN",-0.342741374769228,23.8229342916593,-2.35764285561672,0.0363576993331593,0.100153125530716,-5.11549658258306,FALSE,23.6515636042747,23.9943049790439,6,6
"28","sp|B2RTY4|MYO9A_HUMAN",NA,23.0419187848169,NA,NA,NA,NA,NA,NA,23.0419187848169,0,6
"29","sp|C9JLW8|MCRI1_HUMAN",-0.218795322077209,25.0617507848306,-2.77708580678035,0.0168476973015851,0.054259279714085,-4.36805049496567,FALSE,24.952353123792,25.1711484458692,6,6
"30","sp|H0YL09|U2Q2L_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"31","sp|O00116|ADAS_HUMAN",-0.832097769734892,22.4409804782511,-2.28103098890644,0.0459397952808047,0.118506706541405,-5.19596187662874,FALSE,22.0249315933836,22.8570293631185,5,5
"32","sp|O00139|KIF2A_HUMAN",NA,25.3047277604428,NA,NA,NA,NA,NA,NA,25.3047277604428,0,1
"33","sp|O00148|DX39A_HUMAN",0.574169959939134,26.2520530724712,2.2856070382703,0.0414170407819219,0.110523537825757,-5.23982251502918,FALSE,26.5391380524408,25.9649680925016,6,6
"34","sp|O00151|PDLI1_HUMAN",-0.153450351648456,24.6278518459081,-1.03661975618909,0.320508069056216,0.467473025363097,-7.02400652291161,FALSE,24.5511266700838,24.7045770217323,6,6
"35","sp|O00159|MYO1C_HUMAN",-0.592308094872536,22.887629696479,-2.0638712698181,0.0615296161090624,0.145792432268683,-5.6124309611182,FALSE,22.5914756490428,23.1837837439153,6,6
"36","sp|O00161|SNP23_HUMAN",-0.117813358401723,25.306537300699,-1.25643686082016,0.235202137366628,0.377755084970575,-6.7302686564131,FALSE,25.2529857741527,25.3707991325544,6,5
"37","sp|O00178|GTPB1_HUMAN",-1.77982412651154,22.3465496667483,-1.60711572270406,0.159932300224708,0.292537617986914,-5.93221661275089,FALSE,21.160000249074,22.9398243755855,2,4
"38","sp|O00192|ARVC_HUMAN",NA,21.3134925539732,NA,NA,NA,NA,NA,21.3134925539732,NA,1,0
"39","sp|O00193|SMAP_HUMAN",0.286651235076134,30.4995773699081,0.413030570717159,0.68692510520096,0.780981201781779,-7.48856574625637,FALSE,30.6429029874462,30.35625175237,6,6
"40","sp|O00203|AP3B1_HUMAN",0.0216132076475628,28.4350783062908,0.208436945392867,0.838410856114324,0.893047780417045,-7.55669001110066,FALSE,28.4458849101146,28.424271702467,6,6
"41","sp|O00213|APBB1_HUMAN",-0.0130245662815928,22.7653905281938,-0.0682317739230298,0.948294143280751,0.968481770881696,-7.12111798288576,FALSE,22.7575757884249,22.7706003547064,2,3
"42","sp|O00231|PSD11_HUMAN",0.674555222390506,28.4559054938851,1.61626947582509,0.140845415400236,0.266193472884491,-6.16154783966325,FALSE,28.8306583952131,28.1561031728226,4,5
"43","sp|O00232|PSD12_HUMAN",-2.4031394671297,23.3011417586697,-2.51023706493048,0.0335518164294557,0.0939654358532292,-4.74130630059296,FALSE,21.6990487805833,24.102188247713,3,6
"44","sp|O00257|CBX4_HUMAN",-1.28515119016973,23.6160657837997,-5.36090649093177,0.000236771971809747,0.00161670178163624,0.106947178225139,TRUE,22.9150742255253,24.2002254156951,5,6
"45","sp|O00264|PGRC1_HUMAN",-0.040712755245965,32.4865608999678,-0.249238605570579,0.807423816727186,0.870330778812438,-7.54663938678134,FALSE,32.4662045223448,32.5069172775908,6,6
"46","sp|O00267|SPT5H_HUMAN",-0.244674322275899,24.1730750245207,-2.87884003932077,0.0139575314178791,0.0466176501425367,-4.18226270365357,TRUE,24.0507378633827,24.2954121856586,6,6
"47","sp|O00273|DFFA_HUMAN",-0.372752492306614,26.6800899846104,-3.21836489243703,0.0106593887249199,0.0378613287979365,-3.62900897060987,TRUE,26.4730052666623,26.8457577589689,4,5
"48","sp|O00299|CLIC1_HUMAN",-0.0216289741076448,26.1367073031604,-0.134848112174781,0.894984697121061,0.933425512068871,-7.57031151025546,FALSE,26.1258928161066,26.1475217902142,6,6
"49","sp|O00303|EIF3F_HUMAN",NA,23.8273480819807,NA,NA,NA,NA,NA,23.8273480819807,NA,2,0
"50","sp|O00311|CDC7_HUMAN",NA,20.1733573726507,NA,NA,NA,NA,NA,NA,20.1733573726507,0,2
"51","sp|O00400|ACATN_HUMAN",-0.919084891819638,21.4257248117766,-3.2591693818739,0.0117280103297877,0.0407556633661672,-3.57768753437271,TRUE,20.8512967543893,21.7703816462089,3,5
"52","sp|O00401|WASL_HUMAN",0.110152853775583,25.7058058360564,0.47144321640996,0.645845353505185,0.749055529747225,-7.46108988414043,FALSE,25.7608822629441,25.6507294091686,6,6
"53","sp|O00410|IPO5_HUMAN",-0.582505768309021,26.8973837215535,-0.582945964200154,0.57178559492867,0.689577534334479,-7.35046726307769,FALSE,26.5796533024759,27.1621590707849,5,6
"54","sp|O00418|EF2K_HUMAN",0.648073585169005,26.0441568906248,1.29287810351488,0.220577498910591,0.363107522716455,-6.73469206591883,FALSE,26.3681936832093,25.7201200980403,6,6
"55","sp|O00422|SAP18_HUMAN",0.865706662826735,21.4222156472531,2.76890939179218,0.0281133486677772,0.0815795050893709,-4.36878479790495,FALSE,21.9169051688684,21.0511985060416,3,4
"56","sp|O00425|IF2B3_HUMAN",NA,21.5028376040024,NA,NA,NA,NA,NA,21.5028376040024,NA,2,0
"57","sp|O00429|DNM1L_HUMAN",-0.972896922103293,27.4162078394542,-2.35175971128702,0.0367475964304093,0.101076411924,-5.12570373608941,FALSE,26.9297593784025,27.9026563005058,6,6
"58","sp|O00443|P3C2A_HUMAN",-0.411675376697013,24.2294240064313,-2.89473048326913,0.0135529765834157,0.0455962618389231,-4.1531379352986,TRUE,24.0235863180828,24.4352616947798,6,6
"59","sp|O00472|ELL2_HUMAN",0.423645383298238,25.1498990565288,1.60792478132183,0.134029110641941,0.257063102134647,-6.31560401050594,FALSE,25.3617217481779,24.9380763648797,6,6
"60","sp|O00479|HMGN4_HUMAN",-0.247409045569722,21.2652813766183,-1.14806440888332,0.289147345848923,0.43507547680893,-6.5241245493822,FALSE,21.1945930778841,21.4420021234538,5,2
"61","sp|O00499|BIN1_HUMAN",0.218822530935149,28.2147284121345,1.17205822759867,0.264092166131356,0.409337405053183,-6.87739743365891,FALSE,28.3241396776021,28.1053171466669,6,6
"62","sp|O00505|IMA4_HUMAN",0.18037807606728,28.9229759966016,0.516083682677737,0.616097076770267,0.726026852525579,-7.38938082550332,FALSE,29.0049660311777,28.8245879551104,6,5
"63","sp|O00512|BCL9_HUMAN",0.149393289054385,25.0682293948168,0.512717247775019,0.61752746419527,0.726711198705743,-7.43956974103998,FALSE,25.142926039344,24.9935327502896,6,6
"64","sp|O00522|KRIT1_HUMAN",NA,22.9742431189345,NA,NA,NA,NA,NA,NA,22.9742431189345,0,5
"65","sp|O00560|SDCB1_HUMAN",1.40050571096699,22.8811455877935,4.58084333847742,0.000806754655339065,0.00463476158137248,-1.17711170081607,TRUE,23.5177390927785,22.1172333818115,6,5
"66","sp|O00566|MPP10_HUMAN",1.61058970674422,26.4902638274601,8.2400658200687,1.86086247041137e-05,0.000177165617672671,3.1513479959038,TRUE,27.0271270630415,25.4165373562973,6,3
"67","sp|O00567|NOP56_HUMAN",0.84582493816671,29.6886333446438,1.19795555435607,0.254237556747506,0.39915220249606,-6.84772617360368,FALSE,30.1115458137271,29.2657208755604,6,6
"68","sp|O00571|DDX3X_HUMAN",-2.68669009832587,24.6002541299475,-2.16468208630397,0.05145134166303,0.129030044876601,-5.44505890896552,FALSE,23.2569090807846,25.9435991791105,6,6
"69","sp|O00592|PODXL_HUMAN",-1.1744974001011,24.0921050583909,-1.64955581996161,0.143600274207859,0.269542384615768,-5.99509720663804,FALSE,23.5887490297761,24.7632464298772,4,3
"70","sp|O00629|IMA3_HUMAN",-0.684309403551593,23.03762901054,-5.6289485845378,0.00015850017395201,0.00116633394936001,0.529142452075605,TRUE,22.7265792816529,23.4108886852045,6,5
"71","sp|O00712|NFIB_HUMAN",0.0560844252623528,23.2617828545729,0.195242176899351,0.853030104963177,0.903186359698798,-6.90011886442572,FALSE,23.2729997396254,23.216915314363,4,1
"72","sp|O00750|P3C2B_HUMAN",NA,23.1926539511145,NA,NA,NA,NA,NA,23.1926539511145,NA,5,0
"73","sp|O00762|UBE2C_HUMAN",-0.303032672294125,22.620860192892,-1.18184847490565,0.260332230919562,0.405766776800364,-6.8662406251228,FALSE,22.469343856745,22.7723765290391,6,6
"74","sp|O00764|PDXK_HUMAN",-0.393427494016233,22.7545474504564,-1.3996435592089,0.204898322329486,0.346277574245851,-6.3191383540814,FALSE,22.52973173959,22.9231592336063,3,4
"75","sp|O00767|SCD_HUMAN",NA,21.5712242659426,NA,NA,NA,NA,NA,21.5712242659426,NA,2,0
"76","sp|O13297|CET1_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"77","sp|O13516|RS9A_YEAST",1.85331532736238,23.0478076904136,8.19096529016509,1.01503517059292e-05,0.000106521020459381,3.59700639553686,TRUE,23.7891338213585,21.9358184939961,6,4
"78","sp|O13563|RPN13_YEAST",3.03575457085043,26.8221943776768,12.0590589577209,1.20351411004826e-07,2.40312493109097e-06,8.09970024118494,TRUE,28.2020828189724,25.166328248122,6,5
"79","sp|O14467|MBF1_YEAST",1.80947949997464,23.2753681057462,6.42240071821499,0.000127785394854648,0.000961383398356561,1.09576756780823,TRUE,23.8785279390711,22.0690484390964,6,3
"80","sp|O14468|YO304_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"81","sp|O14497|ARI1A_HUMAN",-0.0703091773046186,26.0400670200811,-0.207172946920044,0.839375644914263,0.893302688652633,-7.55697298049463,FALSE,26.0049124314288,26.0752216087334,6,6
"82","sp|O14523|C2C2L_HUMAN",1.32431303019404,24.0650736879392,2.06339336614178,0.0615815224982897,0.145821887249155,-5.61321564911543,FALSE,24.7272302030363,23.4029171728422,6,6
"83","sp|O14524|NEMP1_HUMAN",-0.676358008659625,22.5325754416286,-2.79489677140124,0.0319023151392547,0.0903735829174898,-4.07454500408489,FALSE,21.9689437677456,22.6453017764052,1,5
"84","sp|O14544|SOCS6_HUMAN",0.0443969456898036,21.4814072422731,0.182454715025668,0.861326650928525,0.909328564884245,-6.92374651172624,FALSE,21.4888067332214,21.4444097875316,5,1
"85","sp|O14578|CTRO_HUMAN",-0.323688084032693,26.0954912606419,-1.75079527621514,0.105676581500002,0.216271075934077,-6.10604674692017,FALSE,25.9336472186256,26.2573353026582,6,6
"86","sp|O14579|COPE_HUMAN",0.193580628421078,22.2188762022291,0.493762562607414,0.636786733888383,0.742047380121037,-7.16476198202058,FALSE,22.329493704184,22.1359130757629,3,4
"87","sp|O14617|AP3D1_HUMAN",-1.13407473553767,22.8062736153679,-1.33635333720456,0.208644536182891,0.349221983080924,-6.63259531211729,FALSE,22.2907850992144,23.4248598347521,6,5
"88","sp|O14639|ABLM1_HUMAN",-0.229200605352932,22.2470846911265,-1.19501506824535,0.262930388977113,0.408266018024992,-6.69665499745563,FALSE,22.1197510214859,22.3489516268389,4,5
"89","sp|O14646|CHD1_HUMAN",0.263622144497646,25.6325571829111,1.91201990153005,0.0802319615472055,0.17789727848462,-5.85721771366069,FALSE,25.7643682551599,25.5007461106623,6,6
"90","sp|O14647|CHD2_HUMAN",0.254409927622815,23.9606001165656,0.762936041295433,0.461684587026787,0.598263265831872,-7.22396747995621,FALSE,24.0762409927578,23.821831065135,6,5
"91","sp|O14672|ADA10_HUMAN",NA,24.9092509805498,NA,NA,NA,NA,NA,NA,24.9092509805498,0,4
"92","sp|O14681|EI24_HUMAN",-0.285813417074536,26.3504742948647,-2.81011185785562,0.0158499548315767,0.0517681106523823,-4.30789313263002,FALSE,26.2075675863275,26.493381003402,6,6
"93","sp|O14686|KMT2D_HUMAN",-0.0905336426212509,27.052687578534,-0.519249363506802,0.613102527187001,0.723809758845887,-7.43600544649304,FALSE,27.0074207572234,27.0979543998447,6,6
"94","sp|O14713|ITBP1_HUMAN",-0.567302803273678,21.4425085890337,-1.13893231907292,0.281522803467986,0.428137190617842,-6.82039383205313,FALSE,21.1588571873969,21.7261599906706,5,5
"95","sp|O14733|MP2K7_HUMAN",-0.568691435366237,23.8936697854949,-5.84549124670202,0.00011545865370155,0.000879390240770157,0.862915332250576,TRUE,23.6351736785102,24.2038651138765,6,5
"96","sp|O14737|PDCD5_HUMAN",NA,22.4896747964837,NA,NA,NA,NA,NA,NA,22.4896747964837,0,4
"97","sp|O14757|CHK1_HUMAN",-0.298891011283487,24.7242190784049,-1.02641891217665,0.32509558432859,0.472053100829328,-7.03444779991413,FALSE,24.5747735727631,24.8736645840466,6,6
"98","sp|O14776|TCRG1_HUMAN",-0.199323081347657,21.3097724510884,-1.05631044181737,0.318634686039394,0.465784143343696,-6.84803232910523,FALSE,21.2211844149339,21.4205074962815,5,4
"99","sp|O14777|NDC80_HUMAN",NA,22.0550820317346,NA,NA,NA,NA,NA,NA,22.0550820317346,0,4
"100","sp|O14795|UN13B_HUMAN",NA,21.357469192414,NA,NA,NA,NA,NA,NA,21.357469192414,0,1
"101","sp|O14818|PSA7_HUMAN",-0.0959487447152493,26.2105193576394,-0.279824851058814,0.78780668003287,0.857694628954147,-7.25691596337381,FALSE,26.1556915035164,26.2516402482317,3,4
"102","sp|O14874|BCKD_HUMAN",-0.720783527890361,22.5808675352972,-0.724793244066091,0.492396610404847,0.623484506983543,-6.66979933134562,FALSE,21.9630530828197,22.6838366107101,1,6
"103","sp|O14907|TX1B3_HUMAN",NA,22.2330735759119,NA,NA,NA,NA,NA,22.2330735759119,NA,2,0
"104","sp|O14917|PCD17_HUMAN",-0.0418639496309505,24.3766413408365,-0.391605874181464,0.702267628409361,0.792356939323206,-7.49775995760618,FALSE,24.355709366021,24.397573315652,6,6
"105","sp|O14920|IKKB_HUMAN",-0.950335391295354,23.3532583837183,-2.29276849905293,0.155040799984318,0.285503846032937,-4.8263208646726,FALSE,22.8780906880707,23.828426079366,1,1
"106","sp|O14929|HAT1_HUMAN",-0.362445701393792,22.403575283952,-3.27191669178044,0.00674349131206918,0.0263046007463396,-3.45585601565361,TRUE,22.2223524332551,22.5847981346489,6,6
"107","sp|O14964|HGS_HUMAN",NA,22.3918560158999,NA,NA,NA,NA,NA,NA,22.3918560158999,0,1
"108","sp|O14967|CLGN_HUMAN",-0.826583818293465,20.7509798494856,-2.77491915121947,0.0718072826122811,0.163885224278905,-4.36205362788922,FALSE,20.4754519100545,21.302035728348,2,1
"109","sp|O14974|MYPT1_HUMAN",-0.0477550389179225,28.8190594160074,-0.259751611338389,0.799492362307156,0.86480960069184,-7.54376227571443,FALSE,28.7951818965484,28.8429369354663,6,6
"110","sp|O14978|ZN263_HUMAN",-0.470566060980735,22.492588622526,-1.39065428117837,0.202218929121676,0.342984097844429,-6.37591133244445,FALSE,22.1984848344131,22.6690508953938,3,5
"111","sp|O14979|HNRDL_HUMAN",-0.409944877803441,22.983588920883,-1.91965712170795,0.0791783318390781,0.1763018431667,-5.84513488526134,FALSE,22.7786164819813,23.1885613597847,6,6
"112","sp|O14980|XPO1_HUMAN",-0.586637982127693,23.8471226587271,-1.32351154091483,0.215394856803185,0.356802063242586,-6.58407477596756,FALSE,23.4951398694505,24.0817778515782,4,6
"113","sp|O14981|BTAF1_HUMAN",NA,20.5515668045183,NA,NA,NA,NA,NA,NA,20.5515668045183,0,1
"114","sp|O15013|ARHGA_HUMAN",-1.83743411450524,30.9226234891685,-0.923320074358038,0.38017400117861,0.527361156723164,-6.92707448644602,FALSE,30.3101454510001,32.1475795655053,6,3
"115","sp|O15014|ZN609_HUMAN",-0.325702050304544,27.6030282646121,-1.90671435588017,0.0809714629105057,0.17867896295783,-5.86559661454599,FALSE,27.4401772394598,27.7658792897644,6,6
"116","sp|O15027|SC16A_HUMAN",-0.0446689812642453,27.2060191599921,-0.172885363042009,0.865645624524809,0.912844686552853,-7.56399628090494,FALSE,27.18368466936,27.2283536506242,6,6
"117","sp|O15037|KHNYN_HUMAN",-1.02690026577212,23.6667748915165,-2.68024349543346,0.0215414265099694,0.0664778859881595,-4.53119202793376,FALSE,23.1066474738226,24.1335477395948,5,6
"118","sp|O15042|SR140_HUMAN",0.144585994012289,25.2072626945069,0.502749727896988,0.6243098846875,0.731846319777667,-7.44492534794847,FALSE,25.2795556915131,25.1349696975008,6,6
"119","sp|O15047|SET1A_HUMAN",-0.347951330585414,23.8128336996931,-2.12244827412425,0.0554684511685213,0.136327650443458,-5.51561596149328,FALSE,23.6388580344004,23.9868093649858,6,6
"120","sp|O15055|PER2_HUMAN",NA,21.6371446907062,NA,NA,NA,NA,NA,21.6371446907062,NA,2,0
"121","sp|O15056|SYNJ2_HUMAN",-0.963218954481116,21.7109850985522,-2.00991379824933,0.140927251502155,0.266193472884491,-5.16144964900807,FALSE,21.3899121137252,22.3531310682063,2,1
"122","sp|O15061|SYNEM_HUMAN",NA,22.3930515804251,NA,NA,NA,NA,NA,NA,22.3930515804251,0,2
"123","sp|O15063|GRRE1_HUMAN",0.433107840204387,23.5685292103291,1.12659615788168,0.28409057815826,0.429566351091531,-6.87919075632056,FALSE,23.765396410422,23.3322885702177,6,5
"124","sp|O15075|DCLK1_HUMAN",-0.273976210744728,25.2985813333065,-1.51693205810147,0.155376630803152,0.285837287941656,-6.44308555721697,FALSE,25.1615932279341,25.4355694386788,6,6
"125","sp|O15116|LSM1_HUMAN",0.503044094547261,22.1649844075548,2.23456666182199,0.0473448780257969,0.121200262943378,-5.29619680224721,FALSE,22.3936408141672,21.8905967196199,6,5
"126","sp|O15126|SCAM1_HUMAN",NA,22.5291611638242,NA,NA,NA,NA,NA,NA,22.5291611638242,0,4
"127","sp|O15143|ARC1B_HUMAN",NA,23.4972921170773,NA,NA,NA,NA,NA,NA,23.4972921170773,0,1
"128","sp|O15144|ARPC2_HUMAN",-0.445627171660535,21.4049843306474,-1.07724986902934,0.317550163151368,0.465119073228055,-6.6902488063903,FALSE,21.1503402325557,21.5959674042162,3,4
"129","sp|O15151|MDM4_HUMAN",NA,21.3328925518531,NA,NA,NA,NA,NA,21.3328925518531,NA,4,0
"130","sp|O15155|BET1_HUMAN",1.15642391096043,23.0713973870113,5.40508829228791,0.000309121462842715,0.00201392360448146,-0.0299853834018986,TRUE,23.5339669513955,22.3775430404351,6,4
"131","sp|O15164|TIF1A_HUMAN",-0.746663114215054,25.2834459212571,-4.54587343448914,0.000684269845991401,0.00403311823453104,-1.11441579367248,TRUE,24.9101143641496,25.6567774783647,6,6
"132","sp|O15169|AXIN1_HUMAN",-1.59666879875109,23.246619538113,-7.81304391840183,5.51938066468183e-05,0.000467628260902172,2.16044698399737,TRUE,22.6478687385814,24.2445375373325,5,3
"133","sp|O15172|PSPHL_HUMAN",0.800243540216615,21.0127253683338,1.93065858367999,0.199463155921696,0.340645815059984,-5.15830867521495,FALSE,21.4128471384421,20.6126035982255,1,1
"134","sp|O15173|PGRC2_HUMAN",0.322524239351603,29.9915393590264,2.69565211180981,0.0195807431031598,0.0614539210051592,-4.51571997964961,FALSE,30.1528014787022,29.8302772393506,6,6
"135","sp|O15194|CTDSL_HUMAN",NA,22.9977123060738,NA,NA,NA,NA,NA,NA,22.9977123060738,0,4
"136","sp|O15211|RGL2_HUMAN",NA,20.8016517297009,NA,NA,NA,NA,NA,NA,20.8016517297009,0,2
"137","sp|O15226|NKRF_HUMAN",NA,22.6432592957382,NA,NA,NA,NA,NA,NA,22.6432592957382,0,1
"138","sp|O15234|CASC3_HUMAN",0.105984864014386,27.0459977741101,0.611462326002164,0.552389551571102,0.672997032817827,-7.38112474305194,FALSE,27.0989902061173,26.9930053421029,6,6
"139","sp|O15258|RER1_HUMAN",NA,20.9471241803159,NA,NA,NA,NA,NA,20.9471241803159,NA,6,0
"140","sp|O15294|OGT1_HUMAN",-0.633785449301776,22.4408323341914,-4.15718110379025,0.00135136630408014,0.0070507727786328,-1.81739685604708,TRUE,22.1239396095405,22.7577250588423,6,6
"141","sp|O15318|RPC7_HUMAN",2.12439231124041,25.6196548984648,2.25732218796353,0.0506929956388884,0.127648211240664,-5.19933398010548,FALSE,26.5638292590161,24.4394369477757,5,4
"142","sp|O15347|HMGB3_HUMAN",-0.25432319504787,22.9912036692687,-0.445825311216637,0.664443825980973,0.765682108468615,-7.42539648630288,FALSE,22.8756022169742,23.129925412022,6,5
"143","sp|O15355|PPM1G_HUMAN",-0.675975100787624,21.7252034614282,-1.84982433220368,0.107365699252638,0.218999940938291,-5.71910566636996,FALSE,21.3389319752639,22.0149070760515,3,4
"144","sp|O15357|SHIP2_HUMAN",-0.0535234856276663,25.7928175470476,-0.159145028670412,0.883966387499958,0.926872505087949,-6.81579292196709,FALSE,25.7571352232959,25.8106587089235,1,2
"145","sp|O15371|EIF3D_HUMAN",NA,22.3103028690861,NA,NA,NA,NA,NA,NA,22.3103028690861,0,3
"146","sp|O15372|EIF3H_HUMAN",-0.353281226494224,30.7320619428187,-4.94676966688122,0.000346132225305703,0.00222754780536458,-0.406563978517371,TRUE,30.5554213295716,30.9087025560658,6,6
"147","sp|O15381|NVL_HUMAN",-1.69242524577649,22.2243123753875,-5.82131068568241,0.0110131521768674,0.0388934838827422,-2.11794143519905,TRUE,21.0960288782032,22.7884541239796,1,2
"148","sp|O15397|IPO8_HUMAN",1.08532849007473,24.9150115789131,2.2595890648645,0.0434046570474781,0.114281399239761,-5.28436222712904,FALSE,25.4576758239505,24.3723473338758,6,6
"149","sp|O15409|FOXP2_HUMAN",-0.050730587051037,23.3463797235881,-0.460509342278796,0.654196472307326,0.757080754606285,-7.41828673756345,FALSE,23.3187084942875,23.3694390813385,5,6
"150","sp|O15417|TNC18_HUMAN",0.129824860177693,25.5882887537344,0.508434825383857,0.620436984167109,0.728973988394816,-7.44188304556525,FALSE,25.6532011838233,25.5233763236456,6,6
"151","sp|O15427|MOT4_HUMAN",-0.268897998181404,25.7473018079704,-0.993238996075377,0.34035027645177,0.487118915619077,-7.06780925018755,FALSE,25.6128528088797,25.8817508070611,6,6
"152","sp|O15439|MRP4_HUMAN",1.14296058171519,21.0168668567808,2.80725663897072,0.069946649508541,0.160886004535835,-4.33043153472912,FALSE,21.7788405779243,20.6358799962091,1,2
"153","sp|O15440|MRP5_HUMAN",-0.0621549027088654,23.2792962862805,-0.23055599056251,0.821927277526881,0.881535790825311,-7.50374411023313,FALSE,23.2510440577765,23.3131989604853,6,5
"154","sp|O15446|RPA34_HUMAN",0.823242532496008,26.0273779980326,1.13125682240139,0.282208181607113,0.42847390992876,-6.87406389704847,FALSE,26.476419379394,25.653176846898,5,6
