"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_10","mean_1","ngood_10","ngood_1"
"62","sp|O00505|IMA4_HUMAN",0.300965507496379,28.9887509591993,2.93293611172374,0.0136945997135398,0.0255637536067888,-4.23011429495235,TRUE,29.1255534626068,28.8245879551104,6,5
"63","sp|O00512|BCL9_HUMAN",0.0843578753464361,25.0357116879628,0.393068263287827,0.701198342365051,0.750650988167756,-7.64824420495736,FALSE,25.077890625636,24.9935327502896,6,6
"64","sp|O00522|KRIT1_HUMAN",-1.53726295018315,22.1357360551982,-10.0885773508235,7.09629691560382e-07,5.77720057507172e-06,6.12510461625676,TRUE,21.4369801687513,22.9742431189345,6,5
"65","sp|O00560|SDCB1_HUMAN",0.839374407879696,22.5369205857513,2.60199718990353,0.0265268952322422,0.0451129557597803,-4.80736535734666,TRUE,22.9566077896912,22.1172333818115,5,5
"66","sp|O00566|MPP10_HUMAN",1.46099142796091,26.3905316416046,6.64338478683755,9.75667529119734e-05,0.000386069372278425,1.25325654865629,TRUE,26.8775287842582,25.4165373562973,6,3
"67","sp|O00567|NOP56_HUMAN",1.00422881325158,29.7678352821862,1.39829452858195,0.187462180336377,0.247165362140523,-6.75208636702767,FALSE,30.269949688812,29.2657208755604,6,6
"68","sp|O00571|DDX3X_HUMAN",-0.856666803926899,25.515265777147,-1.17462907958835,0.26304322128814,0.328835227199278,-7.02515841819731,FALSE,25.0869323751836,25.9435991791105,6,6
"69","sp|O00592|PODXL_HUMAN",-1.42108283971503,23.8158578700672,-2.24098999134678,0.0519596165427454,0.0813332912120343,-5.32130876711895,FALSE,23.3421635901622,24.7632464298772,6,3
"70","sp|O00629|IMA3_HUMAN",-0.964799735259004,22.8846342841541,-6.86416710071312,2.79281567464276e-05,0.000133295255831828,2.22597432565024,TRUE,22.4460889499455,23.4108886852045,6,5
"71","sp|O00712|NFIB_HUMAN",0.177849923275732,23.3354819298802,0.585324851304426,0.600254396206919,0.662781478059929,-6.76727362043246,FALSE,23.3947652376388,23.216915314363,2,1
"72","sp|O00750|P3C2B_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"73","sp|O00762|UBE2C_HUMAN",-0.651046012612632,22.4468535227328,-2.67460712949019,0.0203165052587301,0.0357482251269176,-4.70129818169957,TRUE,22.1213305164265,22.7723765290391,6,6
"74","sp|O00764|PDXK_HUMAN",NA,22.9231592336063,NA,NA,NA,NA,NA,NA,22.9231592336063,0,4
"75","sp|O00767|SCD_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"76","sp|O13297|CET1_YEAST",NA,23.5454700766674,NA,NA,NA,NA,NA,23.5454700766674,NA,3,0
"77","sp|O13516|RS9A_YEAST",3.00280151058977,23.73749940035,13.8367830003692,8.10232567120733e-08,8.67050762865363e-07,8.59197917293312,TRUE,24.9386200045859,21.9358184939961,6,4
"78","sp|O13563|RPN13_YEAST",4.2858486160833,27.5040638568947,19.3984717522303,8.06367685567878e-10,1.69386989752314e-08,13.193758102387,TRUE,29.4521768642053,25.166328248122,6,5
"79","sp|O14467|MBF1_YEAST",2.67409188900372,23.8517763650989,10.1526814057019,3.32672769379633e-06,2.13198763502616e-05,4.87412376865456,TRUE,24.7431403281002,22.0690484390964,6,3
"80","sp|O14468|YO304_YEAST",NA,21.4993084655478,NA,NA,NA,NA,NA,21.4993084655478,NA,3,0
"81","sp|O14497|ARI1A_HUMAN",-0.782440983556191,25.6840011169553,-2.18758751524325,0.0493333879296419,0.0777949578890507,-5.55553595881098,FALSE,25.2927806251772,26.0752216087334,6,6
"82","sp|O14523|C2C2L_HUMAN",0.086322427319904,23.4460783865022,0.133044807561478,0.896374410794116,0.916575156229681,-7.72170508289337,FALSE,23.4892396001621,23.4029171728422,6,6
"83","sp|O14524|NEMP1_HUMAN",-0.411287915882258,22.4625071471242,-3.12159901366497,0.0123910157945189,0.0234911569630907,-3.93189649778801,TRUE,22.2340138605229,22.6453017764052,4,5
"84","sp|O14544|SOCS6_HUMAN",-0.712345082896874,20.9101509753589,-2.3029208463422,0.0837257380430457,0.123075026592002,-4.95972174027757,FALSE,20.7320647046347,21.4444097875316,3,1
"85","sp|O14578|CTRO_HUMAN",-0.817754218653504,25.8484581933315,-4.51642324480317,0.000715425651033538,0.00210059835243065,-1.30614033072351,TRUE,25.4395810840047,26.2573353026582,6,6
"86","sp|O14579|COPE_HUMAN",-0.0812718302541196,22.1196587097121,-0.123350766084925,0.906693172937364,0.924903137741562,-7.0639128569193,FALSE,22.0546412455088,22.1359130757629,1,4
"87","sp|O14617|AP3D1_HUMAN",-0.988499069974013,22.8856785238572,-1.23292617808507,0.243446467942441,0.308217752456093,-6.90869437306372,FALSE,22.4363607647781,23.4248598347521,6,5
"88","sp|O14639|ABLM1_HUMAN",NA,22.3489516268389,NA,NA,NA,NA,NA,NA,22.3489516268389,0,5
"89","sp|O14646|CHD1_HUMAN",-0.262295776202838,25.3695982225609,-1.13592659637947,0.278278860177657,0.345486261547904,-7.06865054457207,FALSE,25.2384503344595,25.5007461106623,6,6
"90","sp|O14647|CHD2_HUMAN",0.44141368827811,24.0626021678321,1.64491411354513,0.128392797820341,0.178116873617048,-6.36740173487797,FALSE,24.2632447534131,23.821831065135,6,5
"91","sp|O14672|ADA10_HUMAN",-1.05190939096832,24.5586145168937,-3.93767508695884,0.0078070579564919,0.0158516815190584,-2.91099098328521,TRUE,23.8573415895815,24.9092509805498,2,4
"92","sp|O14681|EI24_HUMAN",-0.279746219130076,26.353507893837,-3.36659036034459,0.00564395937042878,0.0121559454035248,-3.42471189629485,TRUE,26.2136347842719,26.493381003402,6,6
"93","sp|O14686|KMT2D_HUMAN",-0.629644855711745,26.7831319719888,-4.16992865249478,0.00131402737362427,0.00350583189508611,-1.93506256908026,TRUE,26.4683095441329,27.0979543998447,6,6
"94","sp|O14713|ITBP1_HUMAN",0.687193752380359,21.840692282734,0.673968996897172,0.525685619353111,0.593927012834873,-6.83933880195482,FALSE,22.4133537430509,21.7261599906706,1,5
"95","sp|O14733|MP2K7_HUMAN",NA,24.2038651138765,NA,NA,NA,NA,NA,NA,24.2038651138765,0,5
"96","sp|O14737|PDCD5_HUMAN",NA,22.4896747964837,NA,NA,NA,NA,NA,NA,22.4896747964837,0,4
"97","sp|O14757|CHK1_HUMAN",-2.40943541271644,23.6689468776884,-6.54470217114519,2.82067780604329e-05,0.00013443650663817,2.07991971107014,TRUE,22.4642291713302,24.8736645840466,6,6
"98","sp|O14776|TCRG1_HUMAN",-0.504619585284798,21.1681977036391,-1.84233952991859,0.102969889215263,0.146920978196872,-5.94350958887076,FALSE,20.9158879109967,21.4205074962815,4,4
"99","sp|O14777|NDC80_HUMAN",NA,22.0550820317346,NA,NA,NA,NA,NA,NA,22.0550820317346,0,4
"100","sp|O14795|UN13B_HUMAN",NA,21.357469192414,NA,NA,NA,NA,NA,NA,21.357469192414,0,1
"101","sp|O14818|PSA7_HUMAN",-0.471828507863642,26.0494280305758,-1.312298264617,0.231169271616944,0.295629098576647,-6.57542802548652,FALSE,25.779811740368,26.2516402482317,3,4
"102","sp|O14874|BCKD_HUMAN",-1.19297095792825,22.286179624734,-1.99689360037517,0.0771597593022742,0.114550766437444,-5.7022403854718,FALSE,21.4908656527818,22.6838366107101,3,6
"103","sp|O14907|TX1B3_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"104","sp|O14917|PCD17_HUMAN",-0.366548251564091,24.2309604740319,-2.56117924023922,0.026568259965885,0.045160733598355,-4.88678767411431,TRUE,24.0310250640879,24.397573315652,5,6
"105","sp|O14920|IKKB_HUMAN",-0.464654786557055,23.5960986860875,-1.11737640225456,0.38323572698439,0.45173230998541,-6.1201382754935,FALSE,23.363771292809,23.828426079366,1,1
"106","sp|O14929|HAT1_HUMAN",1.29886028256403,22.7703496035866,5.68582726436939,0.00077038468469276,0.00221982987469048,-0.347625933690509,TRUE,23.8836584172129,22.5847981346489,1,6
"107","sp|O14964|HGS_HUMAN",NA,22.3918560158999,NA,NA,NA,NA,NA,NA,22.3918560158999,0,1
"108","sp|O14967|CLGN_HUMAN",NA,21.302035728348,NA,NA,NA,NA,NA,NA,21.302035728348,0,1
"109","sp|O14974|MYPT1_HUMAN",-0.750169863428385,28.4678520037521,-6.26587070682826,4.25312361310431e-05,0.000189690427986815,1.64729639050259,TRUE,28.0927670720379,28.8429369354663,6,6
"110","sp|O14978|ZN263_HUMAN",NA,22.6690508953938,NA,NA,NA,NA,NA,NA,22.6690508953938,0,5
"111","sp|O14979|HNRDL_HUMAN",-1.00197343764426,22.6875746409626,-6.21158543775349,4.61280217862946e-05,0.000201329687939728,1.56183555790759,TRUE,22.1865879221405,23.1885613597847,6,6
"112","sp|O14980|XPO1_HUMAN",-1.2817236622737,23.5690883866687,-3.23348680075819,0.00903941774594112,0.017978456218257,-3.70217152637035,TRUE,22.8000541893045,24.0817778515782,4,6
"113","sp|O14981|BTAF1_HUMAN",NA,20.5515668045183,NA,NA,NA,NA,NA,NA,20.5515668045183,0,1
"114","sp|O15013|ARHGA_HUMAN",-6.74219091282776,27.6527856236202,-2.50960574170345,0.0335024215354434,0.0554517220258336,-4.88868257832494,FALSE,25.4053886526776,32.1475795655053,6,3
"115","sp|O15014|ZN609_HUMAN",-0.12043140452002,27.7056635875044,-0.672343624453014,0.514168616277055,0.582655944452487,-7.49130118052581,FALSE,27.6454478852444,27.7658792897644,6,6
"116","sp|O15027|SC16A_HUMAN",-0.618891652515237,26.9189078243666,-3.71770483481706,0.00296454453638899,0.0069767254891644,-2.77034912855837,TRUE,26.609461998109,27.2283536506242,6,6
"117","sp|O15037|KHNYN_HUMAN",-1.82934640839505,23.3020266448697,-10.8026512223403,3.57742684203641e-07,3.22063056705024e-06,6.85040918804472,TRUE,22.3042013311997,24.1335477395948,5,6
"118","sp|O15042|SR140_HUMAN",0.272976629622293,25.2714580123119,0.937168749322764,0.367245913356815,0.435600503016118,-7.27293428182763,FALSE,25.4079463271231,25.1349696975008,6,6
"119","sp|O15047|SET1A_HUMAN",-0.509252429767603,23.732183150102,-2.64980467952764,0.0212672483978774,0.0371818716585527,-4.74606477873836,TRUE,23.4775569352182,23.9868093649858,6,6
"120","sp|O15055|PER2_HUMAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"121","sp|O15056|SYNJ2_HUMAN",NA,22.3531310682063,NA,NA,NA,NA,NA,NA,22.3531310682063,0,1
"122","sp|O15061|SYNEM_HUMAN",NA,22.3930515804251,NA,NA,NA,NA,NA,NA,22.3930515804251,0,2
"123","sp|O15063|GRRE1_HUMAN",-0.285288763091844,23.1896441886717,-0.7884135741064,0.448854091938808,0.517779821989072,-7.30927282378265,FALSE,23.0469998071258,23.3322885702177,5,5
"124","sp|O15075|DCLK1_HUMAN",-0.831040160881877,25.0200493582379,-6.07909334678939,5.63317121963736e-05,0.000241128071200326,1.35155743524491,TRUE,24.604529277797,25.4355694386788,6,6
"125","sp|O15116|LSM1_HUMAN",0.149929188455997,21.9723762769596,0.66112189779384,0.522216883685591,0.590400018332912,-7.45032655284415,FALSE,22.0405259080759,21.8905967196199,6,5
"126","sp|O15126|SCAM1_HUMAN",NA,22.5291611638242,NA,NA,NA,NA,NA,NA,22.5291611638242,0,4
"127","sp|O15143|ARC1B_HUMAN",-2.14632580891868,21.8875477603882,-8.99577162936435,0.000909183254518714,0.00255909893724333,0.184754110970623,TRUE,21.3509663081586,23.4972921170773,3,1
"128","sp|O15144|ARPC2_HUMAN",NA,21.5959674042162,NA,NA,NA,NA,NA,NA,21.5959674042162,0,4
"129","sp|O15151|MDM4_HUMAN",NA,21.1528972546995,NA,NA,NA,NA,NA,21.1528972546995,NA,2,0
"130","sp|O15155|BET1_HUMAN",0.648362728027057,22.7665606772513,3.03617566613572,0.0126308707980405,0.0239192283393055,-4.04279945288038,TRUE,23.0259057684621,22.3775430404351,6,4
"131","sp|O15164|TIF1A_HUMAN",-1.20874366709941,25.052405644815,-6.73440204801223,2.14583053483344e-05,0.000107071280205838,2.36823226394407,TRUE,24.4480338112653,25.6567774783647,6,6
"132","sp|O15169|AXIN1_HUMAN",NA,24.2445375373325,NA,NA,NA,NA,NA,NA,24.2445375373325,0,3
"133","sp|O15172|PSPHL_HUMAN",NA,20.6126035982255,NA,NA,NA,NA,NA,NA,20.6126035982255,0,1
"134","sp|O15173|PGRC2_HUMAN",0.298979198440378,29.9797668385708,2.16544778481621,0.0513247119823212,0.0805246633821296,-5.59282458810531,FALSE,30.129256437791,29.8302772393506,6,6
"135","sp|O15194|CTDSL_HUMAN",-0.879754105483254,22.5089600252498,-7.94273172069438,2.44171441136079e-05,0.000118936288102063,2.69832393313528,TRUE,22.1179582005906,22.9977123060738,5,4
"136","sp|O15211|RGL2_HUMAN",NA,20.8016517297009,NA,NA,NA,NA,NA,NA,20.8016517297009,0,2
"137","sp|O15226|NKRF_HUMAN",-0.474307490400182,22.263813303418,-1.82767669859595,0.1278885526085,0.177634589602746,-5.55305525808045,FALSE,22.168951805338,22.6432592957382,4,1
"138","sp|O15234|CASC3_HUMAN",-2.45750158903105,25.7642545475874,-5.14094056114126,0.000248741424540368,0.000847314382092965,-0.205991535485443,TRUE,24.5355037530719,26.9930053421029,6,6
"139","sp|O15258|RER1_HUMAN",NA,20.7723777197284,NA,NA,NA,NA,NA,20.7723777197284,NA,2,0
"140","sp|O15294|OGT1_HUMAN",NA,22.7577250588423,NA,NA,NA,NA,NA,NA,22.7577250588423,0,6
"141","sp|O15318|RPC7_HUMAN",-0.0576147719672439,24.4048680845954,-0.0718868687235089,0.944118189119865,0.956200654040149,-7.61709946683115,FALSE,24.3818221758085,24.4394369477757,6,4
"142","sp|O15347|HMGB3_HUMAN",-1.01163840190076,22.6241062110717,-2.22284292145767,0.0506130308012561,0.0794813769343214,-5.43925019475672,FALSE,22.1182870101213,23.129925412022,5,5
"143","sp|O15355|PPM1G_HUMAN",NA,22.0149070760515,NA,NA,NA,NA,NA,NA,22.0149070760515,0,4
"144","sp|O15357|SHIP2_HUMAN",NA,25.8106587089235,NA,NA,NA,NA,NA,NA,25.8106587089235,0,2
"145","sp|O15371|EIF3D_HUMAN",0.632421766782569,22.4684083107817,1.03598876949737,0.359591785151731,0.427714381290227,-6.45091529456956,FALSE,22.9427246358687,22.3103028690861,1,3
"146","sp|O15372|EIF3H_HUMAN",-0.870191830785318,30.4736066406732,-9.69865793101349,5.19731610357432e-07,4.4438358543878e-06,6.29931491668427,TRUE,30.0385107252805,30.9087025560658,6,6
"147","sp|O15381|NVL_HUMAN",-0.58296465861763,22.4969717946708,-0.984580029726507,0.381397586796899,0.449721409518312,-6.64391187307222,FALSE,22.205489465362,22.7884541239796,2,2
"148","sp|O15397|IPO8_HUMAN",NA,24.3723473338758,NA,NA,NA,NA,NA,NA,24.3723473338758,0,6
"149","sp|O15409|FOXP2_HUMAN",-0.381306090602376,23.1787860360374,-3.78129560297815,0.00264087894415507,0.00635117388477717,-2.65217751342402,TRUE,22.9881329907362,23.3694390813385,6,6
"150","sp|O15417|TNC18_HUMAN",-0.601482871111652,25.2226348880897,-2.09398967259938,0.0582811109285265,0.0895802260568093,-5.71202863280268,FALSE,24.9218934525339,25.5233763236456,6,6
"151","sp|O15427|MOT4_HUMAN",-0.41340532156519,25.6750481462785,-3.30314635407288,0.00634530829771866,0.0133537935294599,-3.54298553387412,TRUE,25.4683454854959,25.8817508070611,6,6
"152","sp|O15439|MRP4_HUMAN",NA,20.6358799962091,NA,NA,NA,NA,NA,NA,20.6358799962091,0,2
"153","sp|O15440|MRP5_HUMAN",-0.75631595556163,22.9006629847244,-2.42186409198258,0.0340116943288406,0.0561036334469435,-5.12764164599611,FALSE,22.5568830049237,23.3131989604853,6,5
"154","sp|O15446|RPA34_HUMAN",0.298085132445408,25.8022194131207,0.444779534125517,0.664436313596915,0.719858890534957,-7.62515210870276,FALSE,25.9512619793434,25.653176846898,6,6
"155","sp|O15504|NUP42_HUMAN",2.03709376979627,24.4785362107909,2.9225137753385,0.0128427839622698,0.0242395972399357,-4.24886123575974,TRUE,25.497083095689,23.4599893258927,6,6
"156","sp|O15511|ARPC5_HUMAN",NA,21.4779703258315,NA,NA,NA,NA,NA,NA,21.4779703258315,0,2
"157","sp|O15516|CLOCK_HUMAN",NA,21.2969124049083,NA,NA,NA,NA,NA,21.2969124049083,NA,3,0
