"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_UPS1","mean_UPS2","ngood_UPS1","ngood_UPS2"
"26","P08758ups|ANXA5_HUMAN_UPS",-4.29801282532068,29.9122338716272,-10.5364252328545,1.06739827340333e-06,0.000504907933598616,5.99782013427363,TRUE,32.0612402842875,27.7632274589668,4,4
"27","P09211ups|GSTP1_HUMAN_UPS",-1.97741911105613,29.0734976886597,-2.66841161285694,0.0237466378850522,0.695959156477298,-3.68627802799292,FALSE,30.0622072441877,28.0847881331316,4,4
"28","P10145ups|IL8_HUMAN_UPS",NA,30.4455156183479,NA,NA,NA,NA,NA,30.4455156183479,NA,4,0
"29","P10599ups|THIO_HUMAN_UPS",-4.52832925917843,29.5885724601829,-8.18019288365255,1.97989991071009e-05,0.00251447288660182,3.33693661087874,TRUE,31.5292849998308,27.0009557406524,4,3
"30","P10636-8ups|TAU_HUMAN_UPS",-4.91184465562601,30.1533255227891,-9.52129126593449,2.67921073704553e-06,0.000836972329198081,5.17523629867141,TRUE,32.6092478506021,27.697403194976,4,4
"31","P12081ups|SYHC_HUMAN_UPS",-3.58795949447018,30.5784226808051,-8.07114666899262,1.15844049781871e-05,0.00169756088334204,3.81779877862244,TRUE,32.3724024280402,28.78444293357,4,4
"32","P15559ups|NQO1_HUMAN_UPS",-0.364462790945842,31.3146504518816,-0.591199222406693,0.567638096355109,0.999751988822432,-6.37828138453374,FALSE,31.4968818473546,31.1324190564087,4,4
"33","P16083ups|NQO2_HUMAN_UPS",-3.7207337784458,29.678055192412,-5.25771845321678,0.000381626365514378,0.0259642223680318,0.412215482640527,TRUE,31.5384220816349,27.817688303189,4,4
"34","P41159ups|LEP_HUMAN_UPS",3.45205870746489,32.4775962891188,4.80890215322012,0.000734434220302684,0.0466365729892204,-0.240422015401206,TRUE,30.7515669353864,34.2036256428513,4,4
"35","P51965ups|UB2E1_HUMAN_UPS",0.0895406915904682,28.2248348304328,0.14803635954529,0.886022335789859,0.999751988822432,-6.3537712908378,FALSE,28.194987933236,28.2845286248264,4,2
"36","P55957ups|BID_HUMAN_UPS",-3.42457651622972,28.9806537837305,-5.34620130262793,0.000336562599086907,0.0237463611577984,0.537204406618813,TRUE,30.6929420418454,27.2683655256157,4,4
"37","P61626ups|LYSC_HUMAN_UPS",-3.53638858008242,28.2334339573919,-6.15182347668415,0.000112732086012689,0.00933715755887705,1.61939140468227,TRUE,30.0016282474331,26.4652396673507,4,4
"38","P61769ups|B2MG_HUMAN_UPS",-5.06746233250434,29.2036794418053,-6.9246118378931,4.28016554578119e-05,0.00446410357400642,2.56570736614507,TRUE,31.7374106080574,26.6699482755531,4,4
"39","P62937ups|PPIA_HUMAN_UPS",-1.29471192758927,29.9383188990438,-1.46339471147398,0.174370357431816,0.999751988822432,-5.5193153773557,FALSE,30.5856748628384,29.2909629352492,4,4
"40","P62988ups|UBIQ_HUMAN_UPS",2.79121296538761,32.6623238846844,6.89193125255668,4.45238676672556e-05,0.00446410357400642,2.5274316672332,TRUE,31.2667174019906,34.0579303673782,4,4
"41","P63165ups|SUMO1_HUMAN_UPS",-1.26346299238695,31.4646550301912,-2.02700817725482,0.0704366374335757,0.999751988822432,-4.71559680616207,FALSE,32.0963865263847,30.8329235339977,4,4
"42","P63279ups|UBC9_HUMAN_UPS",-4.15940120994739,28.9820011742524,-8.19081093133549,1.01895459361413e-05,0.00169756088334204,3.93884347360362,TRUE,31.0617017792261,26.9023005692787,4,4
"43","P68871ups|HBB_HUMAN_UPS",2.44865788264958,32.4723709593388,4.5905227712333,0.00102054961488197,0.0607545942609423,-0.569035032471002,FALSE,31.248042018014,33.6966999006635,4,4
"44","P69905ups|HBA_HUMAN_UPS",2.34660858096823,31.8357939855012,4.62968786683446,0.000961593104478369,0.0590914472268159,-0.509580433978168,FALSE,30.662489695017,33.0090982759853,4,4
"45","P99999ups|CYC_HUMAN_UPS",-4.41223856822041,28.3321779820987,-8.07481423478534,1.15386948529791e-05,0.00169756088334204,3.82153438526623,TRUE,30.5382972662089,26.1260586979885,4,4
"46","Q06830ups|PRDX1_HUMAN_UPS",-1.09313989098438,31.8593756609005,-2.46361627644739,0.0336901597003803,0.812401952268664,-4.02252323614158,FALSE,32.4059456063927,31.3128057154083,4,4
"47","Q15843ups|NEDD8_HUMAN_UPS",-4.16409135987425,27.390932010931,-6.93403652091514,4.23184912750119e-05,0.00446410357400642,2.57671777670768,TRUE,29.4729776908681,25.3088863309938,4,4
"48","sp|P00350|6PGD_ECOLI",0.139713067288629,32.4230153835676,0.383503343186741,0.709452739197636,0.999751988822432,-6.48483004839553,FALSE,32.3531588499233,32.4928719172119,4,4
"49","sp|P00363|FRDA_ECOLI",-0.0429266326300865,29.4909013140361,-0.0869789052276234,0.932422234176388,0.999751988822432,-6.55953839984853,FALSE,29.5123646303511,29.469437997721,4,4
"50","sp|P00370|DHE4_ECOLI",-0.104278969829589,28.5690652808173,-0.28292176827545,0.783063714997703,0.999751988822432,-6.52059224394038,FALSE,28.6212047657321,28.5169257959025,4,4
"51","sp|P00393|NDH_ECOLI",0.761369580111726,29.7999373100574,1.53433266990783,0.156260330669289,0.999751988822432,-5.4261814316895,FALSE,29.4192525200015,30.1806221001132,4,4
"52","sp|P00448|SODM_ECOLI",0.0534745287366966,31.6931258216666,0.12401775745829,0.9037828613242,0.999751988822432,-6.5553250924089,FALSE,31.6663885572983,31.719863086035,4,4
"53","sp|P00452|RIR1_ECOLI",-0.519647309146847,29.5841536358059,-0.842295214726391,0.419503826417892,0.999751988822432,-6.19403299376766,FALSE,29.8439772903793,29.3243299812325,4,4
"54","sp|P00490|PHSM_ECOLI",-0.125405866306477,30.1924644289903,-0.211984466456892,0.836419409504044,0.999751988822432,-6.5394207059846,FALSE,30.2551673621436,30.1297614958371,4,4
"55","sp|P00509|AAT_ECOLI",-0.0124163095787667,31.2959343603489,-0.0291065236474614,0.97735798081006,0.999751988822432,-6.56316303097432,FALSE,31.3021425151383,31.2897262055595,4,4
"56","sp|P00547|KHSE_ECOLI",-0.50725550865678,25.1008965247176,-0.462215740994851,0.655016780628932,0.999751988822432,-6.37344306858066,FALSE,25.3182917427133,24.8110362340565,4,3
"57","sp|P00550|PTM3C_ECOLI",0.479977977188508,29.2388246382602,0.978689544159822,0.351041317171235,0.999751988822432,-6.07057959418477,FALSE,28.998835649666,29.4788136268545,4,4
"58","sp|P00561|AK1H_ECOLI",0.243219422069782,27.9239738238015,0.596512725808054,0.564222040804906,0.999751988822432,-6.37499443858454,FALSE,27.8023641127667,28.0455835348364,4,4
"59","sp|P00562|AK2H_ECOLI",1.10886399295462,30.6151172463142,1.55070637281484,0.152321673656983,0.999751988822432,-5.40430163169347,FALSE,30.0606852498369,31.1695492427915,4,4
"60","sp|P00579|RPOD_ECOLI",-0.122763246739161,30.022707549165,-0.304940091743718,0.766725587026325,0.999751988822432,-6.51366740243683,FALSE,30.0840891725345,29.9613259257954,4,4
"61","sp|P00582|DPO1_ECOLI",-0.151045973946135,29.207453022248,-0.369687041182333,0.7194002502198,0.999751988822432,-6.49036608641544,FALSE,29.2829760092211,29.131930035275,4,4
"62","sp|P00634|PPB_ECOLI",0.77152385557309,29.0255520041428,0.77746563856881,0.455059739259623,0.999751988822432,-6.24711744900478,FALSE,28.6397900763563,29.4113139319293,4,4
"63","sp|P00722|BGAL_ECOLI",0.436476282264823,27.6195340577127,0.818244636359365,0.432469389795205,0.999751988822432,-6.2141586881731,FALSE,27.4012959165803,27.8377721988451,4,4
"64","sp|P00803|LEP_ECOLI",-1.99190537437579,29.0139113247411,-4.42797896248554,0.00130947330388213,0.0733690189381019,-0.818156411452051,FALSE,30.009864011929,28.0179586375532,4,4
"65","sp|P00805|ASPG2_ECOLI",-0.0119485317769723,28.4538415326346,-0.0255494303933009,0.980124341355725,0.999751988822432,-6.56326796153458,FALSE,28.4598157985231,28.4478672667461,4,4
"66","sp|P00811|AMPC_ECOLI",0.173858366062319,27.550443118635,0.299341754019885,0.770868687939311,0.999751988822432,-6.51547639581013,FALSE,27.4635139356038,27.6373723016661,4,4
"67","sp|P00864|CAPP_ECOLI",-0.410656137480913,29.0837571106615,-0.934689448169586,0.372184067911843,0.999751988822432,-6.11209972827057,FALSE,29.2890851794019,28.878429041921,4,4
"68","sp|P00887|AROH_ECOLI",0.461210017201103,27.4895315385995,0.886407522995214,0.396417768922272,0.999751988822432,-6.15581816625976,FALSE,27.258926529999,27.7201365472001,4,4
"69","sp|P00888|AROF_ECOLI",-0.898074358867578,27.1606604597429,-0.609370191685257,0.556003607514638,0.999751988822432,-6.36692784866952,FALSE,27.6096976391767,26.7116232803092,4,4
"70","sp|P00893|ILVI_ECOLI",-0.0903504462129299,26.2041959615658,-0.0947937165753829,0.926838684309838,0.999751988822432,-6.41809191469702,FALSE,26.2493711846723,26.1590207384594,3,3
"71","sp|P00895|TRPE_ECOLI",0.29995928827633,26.9086694965742,0.615799107584008,0.551919744960168,0.999751988822432,-6.3628346870697,FALSE,26.758689852436,27.0586491407124,4,4
"72","sp|P00904|TRPGD_ECOLI",0.325026855814506,27.3826921369097,0.939794807607047,0.369684842862265,0.999751988822432,-6.10736339229566,FALSE,27.2201787090024,27.5452055648169,4,4
"73","sp|P00909|TRPC_ECOLI",0.517888942998701,27.1392050538354,1.03711408216868,0.324348438282273,0.999751988822432,-6.01304516756054,FALSE,26.8802605823361,27.3981495253348,4,4
"74","sp|P00926|SDHD_ECOLI",-0.028238278742901,27.5429670617994,-0.0604468532441892,0.95300247929777,0.999751988822432,-6.56164846674082,FALSE,27.5570862011708,27.5288479224279,4,4
"75","sp|P00934|THRC_ECOLI",0.190290979827876,29.0892367878493,0.39702374056672,0.699773461107152,0.999751988822432,-6.47922191942023,FALSE,28.9940912979354,29.1843822777633,4,4
"76","sp|P00935|METB_ECOLI",0.154780052396311,25.9400132540879,0.311580155697278,0.76253401341274,0.999751988822432,-6.43569020129613,FALSE,25.8515675098615,26.0063475622578,3,4
"77","sp|P00936|CYAA_ECOLI",-0.851777680793013,26.1601602211765,-1.20853223683498,0.254914284129068,0.999751988822432,-5.82929745649233,FALSE,26.586049061573,25.73427138078,4,4
"78","sp|P00944|XYLA_ECOLI",-0.0421735050946442,27.3720183630453,-0.110238842669664,0.914422477428759,0.999751988822432,-6.55706487279793,FALSE,27.3931051155926,27.350931610498,4,4
"79","sp|P00946|MANA_ECOLI",-0.447690864000289,29.7278434229536,-1.08498374964779,0.303640449355421,0.999751988822432,-5.96392338846027,FALSE,29.9516888549537,29.5039979909535,4,4
"80","sp|P00954|SYW_ECOLI",0.0523171303892921,29.1981992683023,0.118482814001079,0.908054481836369,0.999751988822432,-6.55604848062574,FALSE,29.1720407031077,29.224357833497,4,4
"81","sp|P00956|SYI_ECOLI",1.0185791224894,30.2222248555925,2.18111222278325,0.0544067422785552,0.980257408844271,-4.47587189238243,FALSE,29.7129352943478,30.7315144168372,4,4
"82","sp|P00957|SYA_ECOLI",0.0872088569579939,31.9694324170487,0.168251750654452,0.869772556717404,0.999751988822432,-6.54836256881665,FALSE,31.9258279885697,32.0130368455277,4,4
"83","sp|P00959|SYM_ECOLI",0.144421819281785,29.9755083897968,0.356496272234891,0.728949041852313,0.999751988822432,-6.49546713834868,FALSE,29.9032974801559,30.0477192994376,4,4
"84","sp|P00960|SYGA_ECOLI",-0.0618287999840115,29.5272984350795,-0.0844750157450318,0.934362454220011,0.999751988822432,-6.55976994557615,FALSE,29.5582128350715,29.4963840350875,4,4
"85","sp|P00961|SYGB_ECOLI",0.350386263913421,31.5480497302882,0.712297084330542,0.49272456535648,0.999751988822432,-6.29668083468391,FALSE,31.3728565983315,31.7232428622449,4,4
"86","sp|P00962|SYQ_ECOLI",-0.11919876639166,29.0548251158337,-0.270589725119675,0.79226361532834,0.999751988822432,-6.52424777474407,FALSE,29.1144244990295,28.9952257326379,4,4
"87","sp|P00963|ASNA_ECOLI",0.57273067396617,27.6403026530425,1.02123969523794,0.331445967521537,0.999751988822432,-6.02894423586474,FALSE,27.3539373160594,27.9266679900256,4,4
"88","sp|P00968|CARB_ECOLI",-0.314719380315581,28.7227918532381,-0.714260730935376,0.491561934073621,0.999751988822432,-6.29524416156733,FALSE,28.8801515433959,28.5654321630803,4,4
"89","sp|P02358|RS6_ECOLI",-0.0991260301321802,32.4401203478528,-0.193730536295128,0.850303723875939,0.999751988822432,-6.54340122783439,FALSE,32.4896833629189,32.3905573327867,4,4
"90","sp|P02359|RS7_ECOLI",0.35233660849443,32.2006194827164,0.572579539948078,0.57969853235159,0.999751988822432,-6.38958320103316,FALSE,32.0244511784691,32.3767877869636,4,4
"91","sp|P02413|RL15_ECOLI",0.495410824804499,31.5034605481792,0.534254669841764,0.604953238297318,0.999751988822432,-6.41177834368882,FALSE,31.2557551357769,31.7511659605814,4,4
"92","sp|P02916|MALF_ECOLI",-0.0693327576473137,28.0145299639389,-0.159661928677975,0.876357573449993,0.999751988822432,-6.54987872908502,FALSE,28.0491963427626,27.9798635851153,4,4
"93","sp|P02918|PBPA_ECOLI",-0.177007413408418,27.3339191964045,-0.338668334080114,0.741932157910857,0.999751988822432,-6.50207433734707,FALSE,27.4224229031087,27.2454154897003,4,4
"94","sp|P02919|PBPB_ECOLI",0.0921930689238352,27.1228008032715,0.172479308685845,0.866535483157364,0.999751988822432,-6.54758737948855,FALSE,27.0767042688096,27.1688973377334,4,4
"95","sp|P02924|ARAF_ECOLI",0.702222787946787,28.8411661253931,1.57507439656588,0.146621771391162,0.999751988822432,-5.37148249797425,FALSE,28.4900547314197,29.1922775193665,4,4
"96","sp|P02925|RBSB_ECOLI",0.370050174548359,36.5868825085,0.850294195450013,0.415250736581118,0.999751988822432,-6.1872277467432,FALSE,36.4018574212258,36.7719075957741,4,4
"97","sp|P02930|TOLC_ECOLI",0.228116628211758,31.1848179421,0.562673348404226,0.586171350482927,0.999751988822432,-6.39545833039426,FALSE,31.0707596279942,31.2988762562059,4,4
"98","sp|P02931|OMPF_ECOLI",0.0264953845272801,33.9508023377773,0.0692118381485056,0.946198901189137,0.999751988822432,-6.56103531659684,FALSE,33.9375546455137,33.964050030041,4,4
"99","sp|P02943|LAMB_ECOLI",-0.227071261500906,31.321392249747,-0.430932899102154,0.675748131982438,0.999751988822432,-6.46433121232753,FALSE,31.4349278804974,31.2078566189965,4,4
"100","sp|P03004|DNAA_ECOLI",0.572281994029302,27.596001973598,1.51832833880314,0.160196141537762,0.999751988822432,-5.44743123159752,FALSE,27.3098609765833,27.8821429706126,4,4
"101","sp|P03018|UVRD_ECOLI",-0.343958922242862,26.2010992718273,-0.72210919280375,0.486932089469669,0.999751988822432,-6.28946643963778,FALSE,26.3730787329487,26.0291198107058,4,4
"102","sp|P03023|LACI_ECOLI",-0.881144336358955,26.234026497847,-1.2966937935362,0.224141715380632,0.999751988822432,-5.72672284930716,FALSE,26.6745986660265,25.7934543296675,4,4
"103","sp|P03813|YGEA_ECOLI",-0.757735074603091,26.9683368924198,-1.5961917595635,0.141835565174179,0.999751988822432,-5.34279791156423,FALSE,27.3472044297214,26.5894693551183,4,4
"104","sp|P03817|MIOC_ECOLI",0.422481604815107,27.4074245046594,0.800493795240458,0.442209359865172,0.999751988822432,-6.22868686417073,FALSE,27.1961837022519,27.618665307067,4,4
"105","sp|P03819|KEFC_ECOLI",-1.17820931674115,24.7509562236686,-1.97015256442089,0.0774130804581253,0.999751988822432,-4.80231597671601,FALSE,25.3400608820392,24.1618515652981,4,4
"106","sp|P03841|MALM_ECOLI",0.0141659165796844,29.4538572543466,0.027815806879736,0.978361740124535,0.999751988822432,-6.56320268435158,FALSE,29.4467742960568,29.4609402126364,4,4
"107","sp|P04036|DAPB_ECOLI",-0.101369092595488,27.8564658709166,-0.18887753087285,0.854004298251634,0.999751988822432,-6.54439969493503,FALSE,27.9071504172144,27.8057813246189,4,4
"108","sp|P04079|GUAA_ECOLI",0.533996779958054,30.0676637452387,1.03572857043457,0.324963317297537,0.999751988822432,-6.0144406619995,FALSE,29.8006653552597,30.3346621352177,4,4
"109","sp|P04128|FIMA1_ECOLI",0.149274098385198,27.589715197446,0.150323675244149,0.883527585833251,0.999751988822432,-6.55143733378994,FALSE,27.5150781482534,27.6643522466386,4,4
"110","sp|P04335|FRSA_ECOLI",0.268482234545988,28.3209641399043,0.613222418184834,0.553554495251078,0.999751988822432,-6.36447998692108,FALSE,28.1867230226313,28.4552052571773,4,4
"111","sp|P04425|GSHB_ECOLI",0.225166976467264,28.9081364205633,0.522518184589971,0.612800232070264,0.999751988822432,-6.41828570713371,FALSE,28.7955529323297,29.0207199087969,4,4
"112","sp|P04693|TYRB_ECOLI",-0.589748575357012,28.8927196163483,-1.11011711297463,0.293182043515863,0.999751988822432,-5.93743787838462,FALSE,29.1875939040268,28.5978453286698,4,4
"113","sp|P04805|SYE_ECOLI",0.227927899342089,29.5969139042026,0.440797115458257,0.668828805662622,0.999751988822432,-6.45977892741716,FALSE,29.4829499545316,29.7108778538737,4,4
"114","sp|P04825|AMPN_ECOLI",0.0124933002952058,31.1479458485955,0.0258386772275033,0.979899382493706,0.999751988822432,-6.56325993913083,FALSE,31.1416991984479,31.1541924987431,4,4
"115","sp|P04846|NLPA_ECOLI",0.131772242078254,27.5337593723437,0.273123772667994,0.790370386295598,0.999751988822432,-6.52350970985532,FALSE,27.4678732513045,27.5996454933828,4,4
"116","sp|P04951|KDSB_ECOLI",-0.0331321751745704,29.0259160458596,-0.0753599484776309,0.94142927537792,0.999751988822432,-6.56055581068765,FALSE,29.0424821334469,29.0093499582723,4,4
"117","sp|P04982|RBSD_ECOLI",-0.485120279475051,31.8895904206385,-0.928843423495049,0.375060725224575,0.999751988822432,-6.11749673896072,FALSE,32.1321505603761,31.647030280901,4,4
"118","sp|P04983|RBSA_ECOLI",-0.446569143619493,30.375369723023,-0.745666252560253,0.473200396941103,0.999751988822432,-6.27178520847281,FALSE,30.5986542948328,30.1520851512133,4,4
"119","sp|P04994|EX7L_ECOLI",0.339266581542158,27.2767551036726,0.658958888762366,0.524950594435985,0.999751988822432,-6.33433243742092,FALSE,27.1071218129016,27.4463883944437,4,4
"120","sp|P04995|EX1_ECOLI",-0.979842669275163,26.8557082413367,-1.35281684335885,0.206198143790495,0.999751988822432,-5.65878439247459,FALSE,27.3456295759743,26.3657869066991,4,4
"121","sp|P05020|PYRC_ECOLI",0.107336002082235,28.6524136249026,0.207083580739609,0.840141551918655,0.999751988822432,-6.54052428261222,FALSE,28.5987456238615,28.7060816259437,4,4
"122","sp|P05041|PABB_ECOLI",-0.386096332041717,24.7299552811041,-0.788886185903631,0.448656514182532,0.999751988822432,-6.23803613388232,FALSE,24.9230034471249,24.5369071150832,4,4
"123","sp|P05042|FUMC_ECOLI",-0.182149223930801,30.238183041827,-0.397083529235028,0.699730781848556,0.999751988822432,-6.47919670174038,FALSE,30.3292576537924,30.1471084298616,4,4
"124","sp|P05055|PNP_ECOLI",0.340067350032561,31.1529348248986,0.61268272222366,0.553897246538897,0.999751988822432,-6.36482379181519,FALSE,30.9829011498823,31.3229684999149,4,4
"125","sp|P05194|AROD_ECOLI",0.112452474874781,27.6372011188453,0.247608317872997,0.80949672324923,0.999751988822432,-6.53063154339835,FALSE,27.5809748814079,27.6934273562827,4,4
"126","sp|P05458|PTRA_ECOLI",-0.639965142328597,27.0964709048854,-1.67086669023947,0.126006657958965,0.999751988822432,-5.23962069089591,FALSE,27.4164534760497,26.7764883337211,4,4
"127","sp|P05459|PDXB_ECOLI",0.932206805985924,30.7487610680325,1.65826531892971,0.128561400632354,0.999751988822432,-5.25721716534379,FALSE,30.2826576650396,31.2148644710255,4,4
"128","sp|P05523|FPG_ECOLI",-0.169134872537557,24.43653377985,-0.346269935131089,0.738180408719517,0.999751988822432,-6.35773266825635,FALSE,24.5211012161188,24.3519663435812,3,3
"129","sp|P05637|APAH_ECOLI",-0.118599205261053,26.3940505890591,-0.277813622952679,0.786870306005876,0.999751988822432,-6.52212587911397,FALSE,26.4533501916896,26.3347509864286,4,4
"130","sp|P05704|MCP3_ECOLI",0.00900843685860355,27.0856633454236,0.0204664422852413,0.984077865062958,0.999751988822432,-6.56339420403685,FALSE,27.0811591269943,27.0901675638529,4,4
"131","sp|P05707|SRLD_ECOLI",-0.0267679308966486,27.9660876547213,-0.0484335955880673,0.962333771524707,0.999751988822432,-6.56235426301508,FALSE,27.9794716201696,27.952703689273,4,4
"132","sp|P05791|ILVD_ECOLI",-0.255757665877652,27.689303107089,-0.324886332457191,0.75202770038827,0.999751988822432,-6.50695516810103,FALSE,27.8171819400278,27.5614242741501,4,4
"133","sp|P05793|ILVC_ECOLI",0.0978465543824055,26.840436317327,0.147899631077692,0.885390629082867,0.999751988822432,-6.55182664025284,FALSE,26.7915130401358,26.8893595945182,4,4
"134","sp|P05804|BGLR_ECOLI",-0.151879649220723,26.8521614722761,-0.36393978926452,0.723554570690421,0.999751988822432,-6.49261079740901,FALSE,26.9281012968865,26.7762216476658,4,4
"135","sp|P05825|FEPA_ECOLI",-0.626583700673791,26.2027040573965,-0.731827736563483,0.481237005569146,0.999751988822432,-6.282233539556,FALSE,26.5159959077334,25.8894122070596,4,4
"136","sp|P05827|ILVY_ECOLI",0.872510680712535,27.2949842699535,1.45081261311449,0.177765521709703,0.999751988822432,-5.53554413615796,FALSE,26.8587289295972,27.7312396103097,4,4
"137","sp|P05852|TSAD_ECOLI",-0.261819939711973,27.1595861231765,-0.582994131477754,0.572935589909549,0.999751988822432,-6.38330328551953,FALSE,27.2904960930325,27.0286761533205,4,4
"138","sp|P06129|BTUB_ECOLI",0.146162741652357,27.8901524488954,0.335346357887027,0.744360948123107,0.999751988822432,-6.50326892457303,FALSE,27.8170710780692,27.9632338197216,4,4
"139","sp|P06149|DLD_ECOLI",-0.171653856683213,30.4178890910905,-0.454081803605516,0.659561480493454,0.999751988822432,-6.45349181675455,FALSE,30.5037160194321,30.3320621627489,4,4
"140","sp|P06282|CDH_ECOLI",-0.93269582564923,24.1153572569363,-1.00907170099179,0.336964549170315,0.999751988822432,-6.04099734350655,FALSE,24.5817051697609,23.6490093441117,4,4
"141","sp|P06610|BTUE_ECOLI",-0.324165589886966,29.1552539204752,-0.568215647993381,0.582545165392377,0.999751988822432,-6.39218314470247,FALSE,29.3173367154187,28.9931711255318,4,4
"142","sp|P06612|TOP1_ECOLI",-0.861902301586863,29.9943646865683,-1.39615308218257,0.193181537568138,0.999751988822432,-5.60498806159925,FALSE,30.4253158373617,29.5634135357748,4,4
