"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"23","P06732ups|KCRM_HUMAN_UPS","UPS1-UPS2",4.2390766630632,0.193413143811799,21.9172108964221,6,5.8943858993743e-07,0.00010889877949094,NA,0.286057692307692,0.286057692307692
"24","P08263ups|GSTA1_HUMAN_UPS","UPS1-UPS2",7.00879309839513,0.202155799527514,34.6702548963539,5,3.75539281671777e-07,8.3257058746633e-05,NA,0.470588235294118,0.345588235294118
"25","P08758ups|ANXA5_HUMAN_UPS","UPS1-UPS2",7.85698960954883,0.23274148573575,33.7584405492259,5,4.2886202811232e-07,8.64351923931831e-05,NA,0.483333333333333,0.358333333333333
"26","P09211ups|GSTP1_HUMAN_UPS","UPS1-UPS2",1.96109326726196,0.305563423678145,6.41795815629952,4,0.00302935186569941,0.156187746191991,NA,0.514705882352941,0.264705882352941
"27","P10145ups|IL8_HUMAN_UPS","UPS1-UPS2",7.69257034445584,0.356940767146663,21.5513918624348,4,2.74183859896304e-05,0.00243146246956043,NA,0.416666666666667,0.166666666666667
"28","P10599ups|THIO_HUMAN_UPS","UPS1-UPS2",6.38006526419481,0.138587716084688,46.0362970430661,6,7.03847269356572e-09,7.56837044191272e-06,NA,0.375,0.375
"29","P10636-8ups|TAU_HUMAN_UPS","UPS1-UPS2",8.75612407576815,0.306672678158304,28.5520188115625,5,9.87253697903867e-07,0.000156338674875205,NA,0.504901960784314,0.379901960784314
"30","P12081ups|SYHC_HUMAN_UPS","UPS1-UPS2",4.14257860597557,0.150087662147902,27.6010602516636,6,1.49556323325584e-07,4.7366624116117e-05,NA,0.319148936170213,0.319148936170213
"31","P15559ups|NQO1_HUMAN_UPS","UPS1-UPS2",1.21560114461018,0.114181929964932,10.6461779458757,6,4.04852205493356e-05,0.00309502530889231,NA,0.149038461538462,0.149038461538462
"32","P16083ups|NQO2_HUMAN_UPS","UPS1-UPS2",3.98037119793225,0.294973008012641,13.4940184010385,6,1.02679015498985e-05,0.000989736423309785,NA,0.295833333333333,0.295833333333333
"33","P41159ups|LEP_HUMAN_UPS","UPS1-UPS2",-2.23730459454334,0.272508675590679,-8.21003070707327,6,0.000176164003822255,0.0108487665687205,NA,0.158653846153846,0.158653846153846
"34","P51965ups|UB2E1_HUMAN_UPS","UPS1-UPS2",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"35","P55957ups|BID_HUMAN_UPS","UPS1-UPS2",6.19044781411575,0.143165999600735,43.2396506948567,6,1.02413673097601e-08,7.56837044191272e-06,NA,0.443181818181818,0.443181818181818
"36","P61626ups|LYSC_HUMAN_UPS","UPS1-UPS2",4.41155900408798,0.259381170091314,17.00801566488,6,2.64223699719679e-06,0.000308307338041331,NA,0.340277777777778,0.340277777777778
"37","P61769ups|B2MG_HUMAN_UPS","UPS1-UPS2",6.97167088151572,0.36149172040228,19.285838341629,6,1.25784023596864e-06,0.000174289487696405,NA,0.291666666666667,0.291666666666667
"38","P62937ups|PPIA_HUMAN_UPS","UPS1-UPS2",0.796029563597325,0.232517028691956,3.4235323239569,6,0.0140825171989847,0.589074351512246,NA,0.0855263157894737,0.0855263157894737
"39","P62988ups|UBIQ_HUMAN_UPS","UPS1-UPS2",-2.29297387491122,0.155577920335056,-14.7384273422156,6,6.13089781786869e-06,0.000647247641057851,NA,0.05,0.05
"40","P63165ups|SUMO1_HUMAN_UPS","UPS1-UPS2",1.02297291360954,0.12433222447917,8.22773756276614,6,0.000174062356403937,0.0108487665687205,NA,0.15,0.15
"41","P63279ups|UBC9_HUMAN_UPS","UPS1-UPS2",3.87139690621764,0.218242562643686,17.7389637443832,6,2.06156203530483e-06,0.000253915724015045,NA,0.301136363636364,0.301136363636364
"42","P68871ups|HBB_HUMAN_UPS;CON__Q3SX09;CON__P02070","UPS1-UPS2",-1.61588472928059,0.15026094012862,-10.753857442243,6,3.82135424095154e-05,0.00302569369721056,NA,0.0543478260869565,0.0543478260869565
"43","P69905ups|HBA_HUMAN_UPS","UPS1-UPS2",-1.82532939446879,0.215420498662436,-8.47333195216988,6,0.000147702562937724,0.00963107594214511,NA,0.0583333333333333,0.0583333333333333
"44","P99999ups|CYC_HUMAN_UPS","UPS1-UPS2",7.39885334593116,0.425749944167885,17.3784012124581,4,6.43554746271313e-05,0.00460245442736613,NA,0.520833333333333,0.270833333333333
"45","Q06830ups|PRDX1_HUMAN_UPS","UPS1-UPS2",0.727597787848249,0.0934899834452171,7.78262826706568,6,0.000236993623651482,0.0141548681513096,NA,0.109375,0.109375
"46","Q15843ups|NEDD8_HUMAN_UPS","UPS1-UPS2",4.79511425570176,0.166498995603983,28.7996587505363,6,1.16081170009608e-07,4.7366624116117e-05,NA,0.28125,0.28125
"47","sp|A5A614|YCIZ_ECOLI","UPS1-UPS2",-0.291024034349836,0.409545506199309,-0.710602435979864,5,0.50909281965371,0.890144906723582,NA,0.125,0
"48","sp|P00350|6PGD_ECOLI","UPS1-UPS2",-0.170186487915124,0.202258228329363,-0.841431714896598,6,0.432356404370773,0.888950418363234,NA,0.0558035714285714,0.0558035714285714
"49","sp|P00363|FRDA_ECOLI","UPS1-UPS2",-0.0563039860460987,0.145543515563406,-0.386853277716588,6,0.712213252324768,0.929451522699247,NA,0.155487804878049,0.155487804878049
"50","sp|P00370|DHE4_ECOLI","UPS1-UPS2",-0.214429424197093,0.250295568048834,-0.856704838478231,6,0.424497122075662,0.888950418363234,NA,0.196428571428571,0.196428571428571
"51","sp|P00393|NDH_ECOLI","UPS1-UPS2",-0.100411982621249,0.12666105436263,-0.792761303989861,6,0.458108439448181,0.888950418363234,NA,0.116071428571429,0.116071428571429
"52","sp|P00448|SODM_ECOLI","UPS1-UPS2",-0.123863258527422,0.111024825586476,-1.1156356956485,6,0.307256408772462,0.888950418363234,NA,0.128571428571429,0.128571428571429
"53","sp|P00452|RIR1_ECOLI","UPS1-UPS2",-0.0784649834645639,0.133636042145074,-0.587154350017214,6,0.578508995646608,0.909417355333161,NA,0.122395833333333,0.122395833333333
"54","sp|P00490|PHSM_ECOLI","UPS1-UPS2",-0.0256637775638786,0.10461539614573,-0.245315493793369,6,0.814387409214522,0.953721989704421,NA,0.122881355932203,0.122881355932203
"55","sp|P00509|AAT_ECOLI","UPS1-UPS2",-0.167958654983339,0.144991474441436,-1.15840366221794,6,0.290719298968818,0.888950418363234,NA,0.0494791666666666,0.0494791666666667
"56","sp|P00547|KHSE_ECOLI","UPS1-UPS2",-0.00633188005750609,0.243954363017019,-0.0259551826792471,6,0.980134804076589,0.993294498719807,NA,0.416666666666667,0.416666666666667
"57","sp|P00550|PTM3C_ECOLI","UPS1-UPS2",-0.243631466430699,0.247189664939399,-0.985605391270818,6,0.362388073740957,0.888950418363234,NA,0.120689655172414,0.120689655172414
"58","sp|P00561|AK1H_ECOLI","UPS1-UPS2",-0.0490720276330105,0.216949542568014,-0.226190970730562,6,0.828561447806958,0.956729546764596,NA,0.199074074074074,0.199074074074074
"59","sp|P00562|AK2H_ECOLI","UPS1-UPS2",0.0143291936778561,0.103608526289701,0.138301298078405,6,0.894527165428944,0.975008223085531,NA,0.235294117647059,0.235294117647059
"60","sp|P00579|RPOD_ECOLI","UPS1-UPS2",0.0207870692952654,0.104545975238415,0.198831846447086,6,0.84896073581536,0.964164864666936,NA,0.1015625,0.1015625
"61","sp|P00582|DPO1_ECOLI","UPS1-UPS2",-0.140248365886442,0.135505215431387,-1.035003453114,6,0.340568623735847,0.888950418363234,NA,0.104779411764706,0.104779411764706
"62","sp|P00634|PPB_ECOLI","UPS1-UPS2",-0.0110355247318776,0.23829740223498,-0.0463098826440235,6,0.964566155638293,0.98958553890795,NA,0.263888888888889,0.263888888888889
"63","sp|P00722|BGAL_ECOLI","UPS1-UPS2",-0.123769376007976,0.129782694050312,-0.95366625661196,6,0.377076717345147,0.888950418363234,NA,0.235,0.235
"64","sp|P00803|LEP_ECOLI","UPS1-UPS2",0.290746155235001,0.210949992652549,1.37827051605488,6,0.217309211020368,0.888950418363234,NA,0.144230769230769,0.144230769230769
"65","sp|P00805|ASPG2_ECOLI","UPS1-UPS2",-0.0979545398641411,0.150447395424021,-0.651088306235319,6,0.539109718340705,0.902901871890647,NA,0.133928571428571,0.133928571428571
"66","sp|P00811|AMPC_ECOLI","UPS1-UPS2",-0.094869721826627,0.173562659799802,-0.546602143203241,6,0.60436830864725,0.911486081816976,NA,0.171875,0.171875
"67","sp|P00861|DCDA_ECOLI","UPS1-UPS2",-0.611577871419127,0.360630630078273,-1.69585670326003,6,0.140842902233818,0.888950418363234,NA,0.291666666666667,0.291666666666667
"68","sp|P00864|CAPP_ECOLI","UPS1-UPS2",0.00647726574458484,0.0830460637561526,0.0779960596760368,6,0.94036722902934,0.986223354569958,NA,0.145833333333333,0.145833333333333
"69","sp|P00887|AROH_ECOLI","UPS1-UPS2",-0.193099255250769,0.0934507202805762,-2.06632174338527,6,0.0843155210945286,0.888950418363234,NA,0.1875,0.1875
"70","sp|P00888|AROF_ECOLI","UPS1-UPS2",-0.437770683701578,0.286991136239644,-1.52538050281814,6,0.178009498593229,0.888950418363234,NA,0,0
"71","sp|P00893|ILVI_ECOLI","UPS1-UPS2",-0.33719635878672,0.43163297665645,-0.781210836574021,6,0.464377480923589,0.888950418363234,NA,0.4375,0.4375
"72","sp|P00894|ILVH_ECOLI","UPS1-UPS2",0.477571296071794,0.320213740426366,1.49141412681388,6,0.186448558216742,0.888950418363234,NA,0.291666666666667,0.291666666666667
"73","sp|P00895|TRPE_ECOLI","UPS1-UPS2",0.0772834802182918,0.199882559155377,0.38664444033967,6,0.712359910228294,0.929451522699247,NA,0.140625,0.140625
"74","sp|P00903|PABA_ECOLI","UPS1-UPS2",-0.298784661789353,0.370174324477477,-0.807145828417747,4,0.46484051010657,0.888950418363234,NA,0.25,0
"75","sp|P00904|TRPGD_ECOLI","UPS1-UPS2",-0.0256623652516022,0.248551968974917,-0.103247483242396,6,0.921131034245554,0.983051015107764,NA,0.298076923076923,0.298076923076923
"76","sp|P00909|TRPC_ECOLI","UPS1-UPS2",-0.0231907092798341,0.209080915808632,-0.110917389041189,6,0.915299104440256,0.981979390577057,NA,0.235294117647059,0.235294117647059
"77","sp|P00926|SDHD_ECOLI","UPS1-UPS2",-0.189916813752899,0.157173569661616,-1.20832538296214,6,0.272379637524052,0.888950418363234,NA,0.138888888888889,0.138888888888889
"78","sp|P00934|THRC_ECOLI","UPS1-UPS2",-0.102672219248387,0.19210762630541,-0.53445155313699,6,0.612243285220337,0.913420836698175,NA,0.106617647058823,0.106617647058824
"79","sp|P00935|METB_ECOLI","UPS1-UPS2",-0.203559567385383,0.124127390085164,-1.63992465519271,6,0.152131671301747,0.888950418363234,NA,0.208333333333333,0.208333333333333
"80","sp|P00936|CYAA_ECOLI","UPS1-UPS2",0.257707526649147,0.113183463915557,2.27690086284525,4,0.0850769722432538,0.888950418363234,NA,0.5,0.25
"81","sp|P00944|XYLA_ECOLI","UPS1-UPS2",-0.252871245262603,0.29443683805443,-0.85883018895841,6,0.423411868286756,0.888950418363234,NA,0.232142857142857,0.232142857142857
"82","sp|P00946|MANA_ECOLI","UPS1-UPS2",-0.173436636375578,0.215172946839887,-0.806033653034618,6,0.450979339384968,0.888950418363234,NA,0.105769230769231,0.105769230769231
"83","sp|P00954|SYW_ECOLI","UPS1-UPS2",-0.251853543114769,0.273094043541769,-0.922222761977776,6,0.39198702168308,0.888950418363234,NA,0.085,0.085
"84","sp|P00956|SYI_ECOLI","UPS1-UPS2",-0.0639464410661923,0.101752361356776,-0.628451666511954,6,0.552863566917488,0.908829825045047,NA,0.103333333333333,0.103333333333333
"85","sp|P00957|SYA_ECOLI","UPS1-UPS2",-0.0895195215015106,0.123668252534974,-0.723868249664106,6,0.496387942116046,0.888950418363234,NA,0.137658227848101,0.137658227848101
"86","sp|P00959|SYM_ECOLI","UPS1-UPS2",-0.237276372579358,0.281780238752086,-0.842061791239083,6,0.432030079110372,0.888950418363234,NA,0.179824561403509,0.179824561403509
"87","sp|P00960|SYGA_ECOLI","UPS1-UPS2",-0.245261748579043,0.177740984099395,-1.37988292245468,6,0.216838365599647,0.888950418363234,NA,0.0760869565217391,0.0760869565217391
"88","sp|P00961|SYGB_ECOLI","UPS1-UPS2",-0.223861803397832,0.178964228799236,-1.25087457364992,6,0.257546140721525,0.888950418363234,NA,0.0872093023255814,0.0872093023255814
"89","sp|P00962|SYQ_ECOLI","UPS1-UPS2",-0.0741948563248929,0.120218384345651,-0.617167305389568,6,0.559800690938425,0.909385085846216,NA,0.104651162790698,0.104651162790698
"90","sp|P00963|ASNA_ECOLI","UPS1-UPS2",-0.0399949825430935,0.194114960813622,-0.206037609751751,6,0.843574837545654,0.963526746439317,NA,0.145833333333333,0.145833333333333
"91","sp|P00968|CARB_ECOLI","UPS1-UPS2",-0.0820104976649276,0.125504169564283,-0.653448390994864,6,0.537688308840643,0.902901871890647,NA,0.133474576271186,0.133474576271186
"92","sp|P02358|RS6_ECOLI","UPS1-UPS2",-0.0646476766429847,0.145275940039167,-0.444999196877028,6,0.671924229056174,0.921612829451261,NA,0.146739130434783,0.146739130434783
"93","sp|P02359|RS7_ECOLI","UPS1-UPS2",-0.0811748537667551,0.0720417257531314,-1.12677553068232,6,0.302874496357683,0.888950418363234,NA,0.0416666666666666,0.0416666666666667
"94","sp|P02413|RL15_ECOLI","UPS1-UPS2",-0.266909284879532,0.162151009854067,-1.64605379343456,6,0.150853348619235,0.888950418363234,NA,0.0833333333333334,0.0833333333333333
"95","sp|P02916|MALF_ECOLI","UPS1-UPS2",0.138684283040932,0.169022755388001,0.820506580445775,6,0.443296357683513,0.888950418363234,NA,0.2375,0.2375
"96","sp|P02918|PBPA_ECOLI","UPS1-UPS2",-0.0459696574566885,0.138979332052046,-0.330766141828006,6,0.752066643294826,0.93855939302969,NA,0.2734375,0.2734375
"97","sp|P02919|PBPB_ECOLI","UPS1-UPS2",-0.0444525163417978,0.118671767848444,-0.374583754398673,6,0.720852319994008,0.931853990336277,NA,0.229166666666667,0.229166666666667
"98","sp|P02924|ARAF_ECOLI","UPS1-UPS2",-0.156550021178888,0.103068329925356,-1.51889548702559,6,0.179592572180066,0.888950418363234,NA,0.0986842105263158,0.0986842105263158
"99","sp|P02925|RBSB_ECOLI","UPS1-UPS2",-0.0640904641736411,0.0808652523242703,-0.792558760796761,6,0.458217850917663,0.888950418363234,NA,0.0493421052631579,0.0493421052631579
"100","sp|P02929|TONB_ECOLI","UPS1-UPS2",0.206152658531423,0.124948371335342,1.64990272644804,6,0.150055877934128,0.888950418363234,NA,0.125,0.125
"101","sp|P02930|TOLC_ECOLI","UPS1-UPS2",-0.160442079220944,0.138025493533345,-1.16240902396906,6,0.289209891875531,0.888950418363234,NA,0.105392156862745,0.105392156862745
"102","sp|P02931|OMPF_ECOLI","UPS1-UPS2",-0.0747562937235485,0.186875881287358,-0.400031792270701,6,0.702986037229926,0.928068049065626,NA,0.0806451612903226,0.0806451612903226
"103","sp|P02943|LAMB_ECOLI","UPS1-UPS2",-0.304772507828882,0.304283564326746,-1.00160686793326,6,0.355201139436399,0.888950418363234,NA,0.0984848484848485,0.0984848484848485
"104","sp|P03004|DNAA_ECOLI","UPS1-UPS2",0.0973689302270194,0.183003891674251,0.532059342215175,6,0.613800470884643,0.914380874968056,NA,0.260416666666667,0.260416666666667
"105","sp|P03018|UVRD_ECOLI","UPS1-UPS2",0.0114527211518423,0.24071820262641,0.0475772958874104,6,0.963597240649565,0.98958553890795,NA,0.232142857142857,0.232142857142857
"106","sp|P03023|LACI_ECOLI","UPS1-UPS2",-0.0374372946308859,0.142979250958552,-0.261837255265371,6,0.802203866317378,0.95129389786032,NA,0.232142857142857,0.232142857142857
"107","sp|P03024|GALR_ECOLI","UPS1-UPS2",0.0469513539798789,0.281100988429581,0.167026641358256,6,0.872836084965901,0.968552080650748,NA,0.40625,0.40625
"108","sp|P03813|YGEA_ECOLI","UPS1-UPS2",0.0109797529657188,0.130519252593377,0.0841236273389137,6,0.935694729365926,0.986223354569958,NA,0.305555555555556,0.305555555555556
"109","sp|P03817|MIOC_ECOLI","UPS1-UPS2",-0.235308853065601,0.341639545382432,-0.688763511853395,6,0.516705804851704,0.890943912816812,NA,0.175,0.175
"110","sp|P03819|KEFC_ECOLI","UPS1-UPS2",0.224026282826853,0.248872486127088,0.900164925071117,6,0.402714195127354,0.888950418363234,NA,0.285714285714286,0.285714285714286
"111","sp|P03841|MALM_ECOLI","UPS1-UPS2",-0.171033553921208,0.1965831985977,-0.870031392007319,6,0.417726246088727,0.888950418363234,NA,0.105263157894737,0.105263157894737
"112","sp|P03960|KDPB_ECOLI","UPS1-UPS2",0.209634870293302,0.575214655425036,0.364446330280649,6,0.728024449312395,0.934586105457776,NA,0,0
"113","sp|P04036|DAPB_ECOLI","UPS1-UPS2",-0.132283391915277,0.222644098097733,-0.594147309744585,6,0.574116832953016,0.909417355333161,NA,0.10625,0.10625
"114","sp|P04079|GUAA_ECOLI","UPS1-UPS2",-0.278494176790765,0.243490737812585,-1.14375675761894,6,0.29629602721648,0.888950418363234,NA,0.116666666666667,0.116666666666667
"115","sp|P04128|FIMA1_ECOLI","UPS1-UPS2",-0.251534882823807,0.291589591188204,-0.862633270957384,6,0.421475056880187,0.888950418363234,NA,0.05,0.05
"116","sp|P04335|FRSA_ECOLI","UPS1-UPS2",-0.0277537010461296,0.0764746706917967,-0.362913639183629,6,0.729111467679408,0.935082117418867,NA,0.16304347826087,0.16304347826087
"117","sp|P04391|OTC1_ECOLI;sp|P06960|OTC2_ECOLI","UPS1-UPS2",-0.229604062434389,0.354778488712351,-0.647175828691655,1,0.63433368773156,0.914380874968056,NA,0.625,0
"118","sp|P04425|GSHB_ECOLI","UPS1-UPS2",-0.221762564720081,0.209005261568134,-1.06103819136529,6,0.329503339896035,0.888950418363234,NA,0.113095238095238,0.113095238095238
"119","sp|P04693|TYRB_ECOLI","UPS1-UPS2",-0.134965859602984,0.237676253307647,-0.567855886840679,6,0.590733118314152,0.909417355333161,NA,0.15,0.15
"120","sp|P04805|SYE_ECOLI","UPS1-UPS2",-0.0809479564129438,0.0755012302128892,-1.072140893396,6,0.324874745604479,0.888950418363234,NA,0.0994318181818182,0.0994318181818182
"121","sp|P04816|LIVK_ECOLI","UPS1-UPS2",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"122","sp|P04825|AMPN_ECOLI","UPS1-UPS2",-0.157357442038404,0.181463005559799,-0.867159901562128,6,0.419178342796229,0.888950418363234,NA,0.073943661971831,0.073943661971831
"123","sp|P04846|NLPA_ECOLI","UPS1-UPS2",-0.181901546373588,0.333958436083186,-0.544683190240709,6,0.60560817868208,0.911559830893464,NA,0.125,0.125
"124","sp|P04949|FLIC_ECOLI","UPS1-UPS2",-0.262187683767155,0.30009391888988,-0.87368542733905,4,0.431605405891815,0.888950418363234,NA,0.25,0
"125","sp|P04951|KDSB_ECOLI","UPS1-UPS2",-0.0480277739386649,0.100387989724512,-0.478421513076059,6,0.649284151033449,0.916619372894628,NA,0.198529411764706,0.198529411764706
"126","sp|P04968|ILVA_ECOLI","UPS1-UPS2",-1.69223462885666,0.292533624231422,-5.78475255042115,6,0.00116731463478992,0.0631204035446158,NA,0.1875,0.1875
"127","sp|P04982|RBSD_ECOLI","UPS1-UPS2",-0.0272198879583067,0.162180514830575,-0.167836980828076,6,0.872225835756937,0.968552080650748,NA,0.0416666666666666,0.0416666666666667
"128","sp|P04983|RBSA_ECOLI","UPS1-UPS2",-0.0634992584000746,0.159087442668978,-0.399146892644449,6,0.703603907867267,0.928068049065626,NA,0.09375,0.09375
"129","sp|P04994|EX7L_ECOLI","UPS1-UPS2",0.0258711199829826,0.16955789816193,0.152579857756171,6,0.88373132491392,0.971835959309064,NA,0.197916666666667,0.197916666666667
"130","sp|P04995|EX1_ECOLI","UPS1-UPS2",-0.101648575815474,0.195395114169735,-0.520220662872738,6,0.621539151342051,0.914380874968056,NA,0.225,0.225
"131","sp|P05020|PYRC_ECOLI","UPS1-UPS2",-0.129878119011936,0.111192612249522,-1.16804629718099,6,0.287096812865787,0.888950418363234,NA,0.145833333333333,0.145833333333333
"132","sp|P05041|PABB_ECOLI","UPS1-UPS2",-0.261580229966088,0.247216082869421,-1.05810361093802,6,0.330735726156538,0.888950418363234,NA,0.160714285714286,0.160714285714286
"133","sp|P05042|FUMC_ECOLI","UPS1-UPS2",-0.307725071196907,0.161206253428692,-1.90889040996803,6,0.104869133509335,0.888950418363234,NA,0.116666666666667,0.116666666666667
"134","sp|P05055|PNP_ECOLI","UPS1-UPS2",-0.301852278946225,0.229584847030692,-1.31477439757107,6,0.236601647029337,0.888950418363234,NA,0.112980769230769,0.112980769230769
"135","sp|P05100|3MG1_ECOLI","UPS1-UPS2",0.0520823631733954,0.227154680767367,0.22928148782782,5,0.827733830444187,0.956729546764596,NA,0.333333333333333,0.208333333333333
"136","sp|P05194|AROD_ECOLI","UPS1-UPS2",-0.149830670219352,0.13677703162136,-1.09543735847498,6,0.315336732813634,0.888950418363234,NA,0.1875,0.1875
"137","sp|P05458|PTRA_ECOLI","UPS1-UPS2",-0.0837956244088232,0.176161271512437,-0.475675633409056,6,0.651129251230755,0.916619372894628,NA,0.222222222222222,0.222222222222222
"138","sp|P05459|PDXB_ECOLI","UPS1-UPS2",-0.023489629538853,0.160699993370237,-0.146170693888799,6,0.888573984463043,0.971864096474873,NA,0.151315789473684,0.151315789473684
"139","sp|P05523|FPG_ECOLI","UPS1-UPS2",-0.0847617255434067,0.24514590003118,-0.345760322863348,6,0.741323534732733,0.93855939302969,NA,0.28125,0.28125
"140","sp|P05637|APAH_ECOLI","UPS1-UPS2",0.192871825067739,0.241358261603368,0.799110102080085,6,0.454688300603505,0.888950418363234,NA,0.196428571428571,0.196428571428571
"141","sp|P05704|MCP3_ECOLI","UPS1-UPS2",-0.192476165757814,0.0923434843458304,-2.08435026164902,6,0.0822384075389806,0.888950418363234,NA,0.2,0.2
"142","sp|P05707|SRLD_ECOLI","UPS1-UPS2",-0.378272324901699,0.292991817486999,-1.29106788082396,6,0.244188951264552,0.888950418363234,NA,0.166666666666667,0.166666666666667
"143","sp|P05791|ILVD_ECOLI","UPS1-UPS2",-0.102252472109611,0.21972082848444,-0.465374506435799,6,0.658075196592258,0.919894521339872,NA,0.284090909090909,0.284090909090909
"144","sp|P05793|ILVC_ECOLI","UPS1-UPS2",-0.124733312379528,0.129332812389498,-0.964436712347071,6,0.372072149629379,0.888950418363234,NA,0.147727272727273,0.147727272727273
"145","sp|P05804|BGLR_ECOLI","UPS1-UPS2",-0.173648267874059,0.205026988279152,-0.846953219825044,6,0.429502884006181,0.888950418363234,NA,0.205882352941177,0.205882352941176
"146","sp|P05825|FEPA_ECOLI","UPS1-UPS2",-0.0727337853698481,0.222982875722887,-0.326185520453321,6,0.755360906096433,0.93855939302969,NA,0.46875,0.46875
"147","sp|P05827|ILVY_ECOLI","UPS1-UPS2",-0.428445389140109,0.299040426606754,-1.43273400858114,4,0.225213703679554,0.888950418363234,NA,0.5625,0.3125
"148","sp|P05852|TSAD_ECOLI","UPS1-UPS2",0.0041917430712315,0.215834123924571,0.0194211322797891,6,0.985134882606818,0.993583771126798,NA,0.181818181818182,0.181818181818182
"149","sp|P06129|BTUB_ECOLI","UPS1-UPS2",-0.174544982543296,0.283163078346941,-0.616411516509357,6,0.560267222352617,0.909385085846216,NA,0.133333333333333,0.133333333333333
