"","modelName","subject_Id","protein_Id","contrast","diff","std.error","avgAbd","statistic","df","p.value","conf.low","conf.high","sigma","FDR"
"11","WaldTest_moderated","CON__P15636","CON__P15636","ups1 - ups2",-0.00572457971411224,0.118596736103201,35.1245510899573,-0.0426641286325595,8.02498141309692,0.96701171507292,-0.443065920758891,0.431616761330666,0.189756090890956,0.984905324235901
"12","WaldTest_moderated","CON__P35527","CON__P35527","ups1 - ups2",0.667782324175713,0.197024500779881,29.4623109597298,3.49480606432263,8.02498141309692,0.00810105541265491,0.0449779647321724,1.29058668361925,0.270225815733601,0.275309305039444
"13","WaldTest_moderated","CON__P35908v2","CON__P35908v2","ups1 - ups2",0.204020663713644,0.101730693957109,28.5562772220145,1.65344929851041,8.02498141309692,0.136721158003885,-0.19816175256685,0.606203079994139,0.174501141273658,0.552567110081701
"14","WaldTest_moderated","CON__Q3ZBD7","CON__Q3ZBD7","ups1 - ups2",-0.818087355684115,0.569173960255351,24.786708295641,-1.66798464369139,7.02498141309692,0.139100760419238,-2.33548142729178,0.699306715923554,0.642168850155769,0.552567110081701
"15","WaldTest_moderated","CON__Q7Z3Y9","CON__Q7Z3Y9","ups1 - ups2",0.625586864840688,0.334377601440976,28.2862500724156,2.07285652872215,8.02498141309692,0.0718008041618134,-0.358102968449683,1.60927669813106,0.426808810181166,0.547342648295791
"16","WaldTest_moderated","CON__Q86YZ3","CON__Q86YZ3","ups1 - ups2",-0.0379375464210899,0.538478400491579,24.7689262268147,-0.0832909125686657,6.02498141309692,0.936318638363767,-1.32358817823472,1.24771308539254,0.525945795600521,0.97908102675824
"17","WaldTest_moderated","CON__Q922U2","CON__Q922U2","ups1 - ups2",-0.639377341075628,0.500977031869314,26.0452624208965,-1.4474030160802,8.02498141309692,0.185693777552004,-2.07919525644181,0.800440574290554,0.62471619664851,0.569933626647708
"18","WaldTest_moderated","CON__REFSEQ:XP_986630","CON__REFSEQ:XP_986630","ups1 - ups2",0.499050151739093,0.268963043506852,26.1341105507404,2.01289549195279,7.02498141309692,0.0838614948783154,-0.267982259156421,1.26608256263461,0.32461199799938,0.547342648295791
"19","WaldTest_moderated","O00762ups|UBE2C_HUMAN_UPS","O00762ups|UBE2C_HUMAN_UPS","ups1 - ups2",7.7654075913789,1.0327211755759,29.3412725096282,8.85488054970219,7.02498141309692,4.641041477342e-05,5.05226699581799,10.4785481869398,1.14821483038769,0.00265638558242601
"20","WaldTest_moderated","O76070ups|SYUG_HUMAN_UPS","O76070ups|SYUG_HUMAN_UPS","ups1 - ups2",4.69253758463608,1.1038883966868,31.8319372271492,4.89611573008916,8.02498141309692,0.00118887532832018,1.56864645315378,7.81642871611838,1.35541124025207,0.0507020360607136
"21","WaldTest_moderated","P00167ups|CYB5_HUMAN_UPS","P00167ups|CYB5_HUMAN_UPS","ups1 - ups2",0.695564722936389,0.114549113589531,33.2142306684105,5.28856719022025,8.02498141309692,0.0007310349374907,0.266878697350598,1.12425074852218,0.186000674531273,0.0338298082774951
"22","WaldTest_moderated","P00441ups|SODC_HUMAN_UPS","P00441ups|SODC_HUMAN_UPS","ups1 - ups2",6.96006262482996,0.211899962287123,29.7008806804045,29.2290702021127,5.02498141309692,8.32366425133748e-07,6.41339230764379,7.50673294201612,0.212982117448956,1e-04
"23","WaldTest_moderated","P00709ups|LALBA_HUMAN_UPS","P00709ups|LALBA_HUMAN_UPS","ups1 - ups2",4.38347645488384,0.157850466965609,30.3996055835857,27.1241853486023,8.02498141309692,3.51248789249375e-09,3.85672980774605,4.91022310202163,0.228547761828331,1e-04
"24","WaldTest_moderated","P00915ups|CAH1_HUMAN_UPS","P00915ups|CAH1_HUMAN_UPS","ups1 - ups2",-1.5263677519516,0.102491014992236,35.4968003366682,-12.323283568878,8.02498141309692,1.70380028728086e-06,-1.93008057594822,-1.12265492795498,0.175165163076372,0.000137250578697625
"25","WaldTest_moderated","P00918ups|CAH2_HUMAN_UPS","P00918ups|CAH2_HUMAN_UPS","ups1 - ups2",-2.01002115756584,0.0653520114620279,34.7385698046994,-19.4490393695249,8.02498141309692,4.88621922767969e-08,-2.3468755994968,-1.67316671563487,0.146156276805147,1e-04
"26","WaldTest_moderated","P01008ups|ANT3_HUMAN_UPS","P01008ups|ANT3_HUMAN_UPS","ups1 - ups2",8.3819921109405,0.18215537186098,30.0535409759072,46.641826295149,8.02498141309692,4.65186368440675e-11,7.79624317858297,8.96774104329803,0.254148001152116,1e-04
"27","WaldTest_moderated","P01031ups|CO5_HUMAN_UPS","P01031ups|CO5_HUMAN_UPS","ups1 - ups2",-1.68377334175567,0.287220141301849,32.3497390116227,-6.40229155969098,8.02498141309692,0.000205848074015608,-2.5409848372731,-0.826561846238231,0.371931686283288,0.0106599895472368
"28","WaldTest_moderated","P01127ups|PDGFB_HUMAN_UPS","P01127ups|PDGFB_HUMAN_UPS","ups1 - ups2",7.68406674298398,0.563377687734101,29.2903249488613,15.5307397404084,8.02498141309692,2.8486750656942e-07,6.07142167906321,9.29671180690475,0.699703400079139,1e-04
"29","WaldTest_moderated","P01133ups|EGF_HUMAN_UPS","P01133ups|EGF_HUMAN_UPS","ups1 - ups2",0.759158615911593,0.142277716843681,30.3480821187939,5.04732654166106,8.02498141309692,0.0009831913263635,0.268916150438771,1.24940108138442,0.21270912467281,0.0436416558130737
"30","WaldTest_moderated","P01344ups|IGF2_HUMAN_UPS","P01344ups|IGF2_HUMAN_UPS","ups1 - ups2",7.63422209838507,0.504188030919054,28.5957420929557,17.4723705379139,7.02498141309692,4.77178996735862e-07,6.28244927820418,8.98599491856597,0.572077098395196,1e-04
"31","WaldTest_moderated","P01375ups|TNFA_HUMAN_UPS","P01375ups|TNFA_HUMAN_UPS","ups1 - ups2",7.36121465644023,0.141865405962806,29.8348848352895,49.0366473043576,8.02498141309692,3.11653149679762e-11,6.87192220243529,7.85050711044518,0.212296928418927,1e-04
"32","WaldTest_moderated","P02144ups|MYG_HUMAN_UPS","P02144ups|MYG_HUMAN_UPS","ups1 - ups2",0.885242983397273,0.127197738420009,32.8699279351917,6.3256965060969,8.02498141309692,0.000223475256346652,0.429107406678759,1.34137856011579,0.197910638284559,0.0113036902919528
"33","WaldTest_moderated","P02753ups|RETBP_HUMAN_UPS","P02753ups|RETBP_HUMAN_UPS","ups1 - ups2",4.04473612186852,0.297606268745038,30.5952260055297,14.8981715073491,8.02498141309692,3.93722687147228e-07,3.1598303473353,4.92964189640173,0.383947833930167,1e-04
"34","WaldTest_moderated","P02768ups|ALBU_HUMAN_UPS","P02768ups|ALBU_HUMAN_UPS","ups1 - ups2",-1.66626208192111,0.0844124532153134,36.8565515210221,-14.7191377166989,8.02498141309692,4.32500300679403e-07,-2.03524031591051,-1.29728384793171,0.160094326181042,1e-04
"35","WaldTest_moderated","P02787ups|TRFE_HUMAN_UPS","P02787ups|TRFE_HUMAN_UPS","ups1 - ups2",8.878918757805,0.521362907659026,30.9216651413011,19.3423752480432,8.02498141309692,5.10245168415431e-08,7.38271726791658,10.3751202476934,0.649180215225482,1e-04
"36","WaldTest_moderated","P02788ups|TRFL_HUMAN_UPS","P02788ups|TRFL_HUMAN_UPS","ups1 - ups2",10.9485165683592,0.891434383469778,30.0414104620742,14.1153867129024,8.02498141309692,5.98502788781116e-07,8.42036967488742,13.476663461831,1.09692642035001,1e-04
"37","WaldTest_moderated","P04040ups|CATA_HUMAN_UPS","P04040ups|CATA_HUMAN_UPS","ups1 - ups2",0.792960989857687,0.0721047656911037,34.7224104550606,7.43497561761237,8.02498141309692,7.25095266572019e-05,0.445335127677352,1.14058685203802,0.150829840468214,0.00394270551198536
"38","WaldTest_moderated","P05413ups|FABPH_HUMAN_UPS","P05413ups|FABPH_HUMAN_UPS","ups1 - ups2",11.2818695645102,0.127031886813647,28.2314577254185,77.0051548486036,7.02498141309692,1.52290879093736e-11,10.8286047301844,11.7351343988359,0.191823971716593,1e-04
"39","WaldTest_moderated","P06396ups|GELS_HUMAN_UPS","P06396ups|GELS_HUMAN_UPS","ups1 - ups2",7.54276664208506,0.248221419864654,31.2600723615972,32.5937210720142,8.02498141309692,8.13987556645885e-10,6.78847979939378,8.29705348477633,0.327274166072775,1e-04
"40","WaldTest_moderated","P06732ups|KCRM_HUMAN_UPS","P06732ups|KCRM_HUMAN_UPS","ups1 - ups2",4.11756552623619,0.162805201885572,32.4047915587599,24.9184025751096,8.02498141309692,6.8881121020929e-09,3.57897324333071,4.65615780914167,0.233687412088755,1e-04
"41","WaldTest_moderated","P08263ups|GSTA1_HUMAN_UPS","P08263ups|GSTA1_HUMAN_UPS","ups1 - ups2",8.45113406233925,1.0743495302593,29.1645100044836,9.26798137644311,7.02498141309692,3.44569052898595e-05,5.63002036663162,11.2722477580469,1.19390959278749,0.0021412505430127
"42","WaldTest_moderated","P08758ups|ANXA5_HUMAN_UPS","P08758ups|ANXA5_HUMAN_UPS","ups1 - ups2",10.0656016631031,0.91357399160611,29.0626861122635,12.9513812806894,7.02498141309692,3.69294486379029e-06,7.66115913236088,12.4700441938453,1.01757224713316,0.000251004846210746
"43","WaldTest_moderated","P09211ups|GSTP1_HUMAN_UPS","P09211ups|GSTP1_HUMAN_UPS","ups1 - ups2",7.62726128985419,0.535312697204863,28.0689607512386,16.8372858555803,6.02498141309692,2.6994373816322e-06,6.34862246475067,8.90590011495771,0.523077341163922,0.00020105965495368
"44","WaldTest_moderated","P10145ups|IL8_HUMAN_UPS","P10145ups|IL8_HUMAN_UPS","ups1 - ups2",8.48278541839389,0.609991702275111,27.8948802762032,16.5727730630945,6.02498141309692,2.96441798145909e-06,7.03802895549,9.92754188129778,0.591034273641717,0.00020798739063463
"45","WaldTest_moderated","P10599ups|THIO_HUMAN_UPS","P10599ups|THIO_HUMAN_UPS","ups1 - ups2",6.86524540872483,0.234638519394733,29.3683428157333,31.1252112057958,8.02498141309692,1.175317676488e-09,6.14632044460331,7.58417037284635,0.311931157730759,1e-04
"46","WaldTest_moderated","P10636-8ups|TAU_HUMAN_UPS","P10636-8ups|TAU_HUMAN_UPS","ups1 - ups2",12.0372026090788,0.312234485731446,29.0981103209632,42.7271986849346,7.02498141309692,9.46604251908478e-10,11.1656132868991,12.9087919312584,0.368861011984274,1e-04
"47","WaldTest_moderated","P12081ups|SYHC_HUMAN_UPS","P12081ups|SYHC_HUMAN_UPS","ups1 - ups2",4.70986191374912,0.162312140371513,32.2195323434466,28.565583725612,8.02498141309692,2.32717057297485e-09,4.17245298654285,5.24727084095539,0.23317397114334,1e-04
"48","WaldTest_moderated","P15559ups|NQO1_HUMAN_UPS","P15559ups|NQO1_HUMAN_UPS","ups1 - ups2",0.993339728819594,0.104381049410042,33.0327236031885,7.94449347893669,8.02498141309692,4.51153261494617e-05,0.58579864342718,1.40088081421201,0.176826190400335,0.00265204957770484
"49","WaldTest_moderated","P16083ups|NQO2_HUMAN_UPS","P16083ups|NQO2_HUMAN_UPS","ups1 - ups2",4.40251840511413,0.185002789289993,31.6815176213171,24.2067491922846,8.02498141309692,8.66743012518952e-09,3.80972342823776,4.9953133819905,0.257205178095289,1e-04
"50","WaldTest_moderated","P41159ups|LEP_HUMAN_UPS","P41159ups|LEP_HUMAN_UPS","ups1 - ups2",-1.68713182430728,0.260935544997676,33.4807599735175,-6.98174845668827,8.02498141309692,0.0001130059832995,-2.47476613236106,-0.899497516253493,0.341743149620485,0.00599482960186374
"51","WaldTest_moderated","P55957ups|BID_HUMAN_UPS","P55957ups|BID_HUMAN_UPS","ups1 - ups2",6.63052835828136,0.196409866251399,29.6666491539086,34.7867825977733,8.02498141309692,4.84290330455264e-10,6.00926794830341,7.25178876825931,0.269555918361393,1e-04
"52","WaldTest_moderated","P61626ups|LYSC_HUMAN_UPS","P61626ups|LYSC_HUMAN_UPS","ups1 - ups2",4.5980498054095,0.155313395054022,30.4351445028218,28.7811250288931,8.02498141309692,2.19208498641464e-09,4.07732806486119,5.11877154595782,0.225933641883324,1e-04
"53","WaldTest_moderated","P61769ups|B2MG_HUMAN_UPS","P61769ups|B2MG_HUMAN_UPS","ups1 - ups2",8.02683142967849,0.731377548580594,28.7101430149608,12.5753780323717,8.02498141309692,1.45872405246489e-06,5.94635452877935,10.1073083305776,0.902688876748862,0.000122027877465813
"54","WaldTest_moderated","P62937ups|PPIA_HUMAN_UPS","P62937ups|PPIA_HUMAN_UPS","ups1 - ups2",0.715828138068131,0.210861910206668,32.8275743876223,3.54688275479706,8.02498141309692,0.00750571486937682,0.0580162191403852,1.37364005699588,0.285415090142204,0.25912587049039
"55","WaldTest_moderated","P62988ups|UBIQ_HUMAN_UPS","P62988ups|UBIQ_HUMAN_UPS","ups1 - ups2",-2.25910258641271,0.107073996908269,33.5224669657417,-17.8266587877839,8.02498141309692,9.69061770216251e-08,-2.67215561040123,-1.84604956242419,0.179217740942366,1e-04
"56","WaldTest_moderated","P63165ups|SUMO1_HUMAN_UPS","P63165ups|SUMO1_HUMAN_UPS","ups1 - ups2",0.947339765929259,0.0889290275156057,33.4890105659729,8.18363139789411,8.02498141309692,3.64089627771923e-05,0.570028725638134,1.32465080622038,0.163709810475734,0.0021997081677887
"57","WaldTest_moderated","P63279ups|UBC9_HUMAN_UPS","P63279ups|UBC9_HUMAN_UPS","ups1 - ups2",4.21147629860378,0.100127702672385,30.4646965545404,34.4056068377683,8.02498141309692,5.28780445072527e-10,3.81250197803665,4.6104506191709,0.173109194881581,1e-04
"58","WaldTest_moderated","P68871ups|HBB_HUMAN_UPS","P68871ups|HBB_HUMAN_UPS","ups1 - ups2",-1.76844758580843,0.101785435647245,34.3071049853294,-14.3281510849279,8.02498141309692,5.32988174126189e-07,-2.17074000176352,-1.36615516985334,0.174548868543622,1e-04
"59","WaldTest_moderated","P69905ups|HBA_HUMAN_UPS","P69905ups|HBA_HUMAN_UPS","ups1 - ups2",-1.87640067886352,0.136488481986602,33.9067866770017,-12.8220271306842,8.02498141309692,1.25651913748827e-06,-2.35339004273688,-1.39941131499016,0.206958795317512,0.000109317164961479
"60","WaldTest_moderated","P99999ups|CYC_HUMAN_UPS","P99999ups|CYC_HUMAN_UPS","ups1 - ups2",8.65537885664545,0.324131569520783,27.7314734230198,29.7384453207285,6.02498141309692,9.10205372085895e-08,7.83385691014663,9.47690080314427,0.336075760445975,1e-04
"61","WaldTest_moderated","Q06830ups|PRDX1_HUMAN_UPS","Q06830ups|PRDX1_HUMAN_UPS","ups1 - ups2",0.45359037536273,0.0842780190656547,33.9958514345164,4.0095015067428,8.02498141309692,0.00387297316715541,0.0848563156799926,0.822324435045468,0.159988382476252,0.150423511402911
"62","WaldTest_moderated","Q15843ups|NEDD8_HUMAN_UPS","Q15843ups|NEDD8_HUMAN_UPS","ups1 - ups2",4.67700157084072,0.430742679067816,27.287800890489,12.2315252722303,8.02498141309692,1.80418055740399e-06,3.43068977935862,5.92331336232282,0.540756684510955,0.000140146168298345
"63","WaldTest_moderated","REV__CON__Q2UVX4","REV__CON__Q2UVX4","ups1 - ups2",-1.08649463353053,0.572232951337656,27.3077029364652,-2.16301461984446,8.02498141309692,0.0623906717146266,-2.72371800600287,0.550728738941799,0.710367573148886,0.547342648295791
"64","WaldTest_moderated","REV__CON__Q99PS0","REV__CON__Q99PS0","ups1 - ups2",0.544828582849918,0.471135838003875,26.7988388747828,1.30821031983292,8.02498141309692,0.2270272515819,-0.812616028694343,1.90227319439418,0.588975609925837,0.593490711767587
"65","WaldTest_moderated","REV__P00709ups|LALBA_HUMAN_UPS","REV__P00709ups|LALBA_HUMAN_UPS","ups1 - ups2",0.430535955711854,0.399304896720105,26.9089541521058,1.20954876933456,8.02498141309692,0.260875985159898,-0.7296453094831,1.59071722090681,0.503385893230199,0.616102957218117
"66","WaldTest_moderated","REV__P06396ups|GELS_HUMAN_UPS","REV__P06396ups|GELS_HUMAN_UPS","ups1 - ups2",-2.046987801296,0.900621442154324,27.2675492065479,-2.61249047831016,8.02498141309692,0.0309290815125309,-4.60086695671809,0.506891354126096,1.10809127713169,0.525552752263709
"67","WaldTest_moderated","REV__sp|P00562|AK2H_ECOLI","REV__sp|P00562|AK2H_ECOLI","ups1 - ups2",-0.093278613038195,0.181369584827129,25.9432758806358,-0.52077623539196,8.02498141309692,0.616582744081518,-0.677087534337042,0.490530308260652,0.253306258375406,0.849402475989145
"68","WaldTest_moderated","REV__sp|P0A6M8|EFG_ECOLI","REV__sp|P0A6M8|EFG_ECOLI","ups1 - ups2",0.402938569122316,0.0787282515807629,27.8610976397916,3.65978735892004,8.02498141309692,0.00636891124842594,0.0440804369909547,0.761796701253676,0.155703360160286,0.22995751720381
"69","WaldTest_moderated","REV__sp|P0A8V2|RPOB_ECOLI","REV__sp|P0A8V2|RPOB_ECOLI","ups1 - ups2",2.47347560212797,0.251908994540186,24.1645469924151,10.5533571357218,8.02498141309692,5.53848428484891e-06,1.70953991105051,3.23741129320543,0.33146066201891,0.000365036464228678
"70","WaldTest_moderated","REV__sp|P0A9M0|LON_ECOLI","REV__sp|P0A9M0|LON_ECOLI","ups1 - ups2",0.0453809503095589,0.419129748151488,26.9764825229704,0.121795776211869,8.02498141309692,0.906055426635553,-1.16907331267785,1.25983521329697,0.526934163049435,0.963721595029768
"71","WaldTest_moderated","REV__sp|P0AFG3|ODO1_ECOLI","REV__sp|P0AFG3|ODO1_ECOLI","ups1 - ups2",-0.69826126980226,0.454620446682761,26.3267867431155,-1.73476424272505,8.02498141309692,0.120885911711563,-2.01021131004912,0.613688770444595,0.569236172566606,0.550709630955345
"72","WaldTest_moderated","REV__sp|P22523|MUKB_ECOLI","REV__sp|P22523|MUKB_ECOLI","ups1 - ups2",-0.0856070123595939,0.39243366421699,30.8672395874335,-0.24446057250458,8.02498141309692,0.813008615446297,-1.22701345951357,1.05579943479438,0.49523977086698,0.931944395539731
"73","WaldTest_moderated","REV__sp|P33018|SFGH2_ECOLI","REV__sp|P33018|SFGH2_ECOLI","ups1 - ups2",0.148225516434069,0.965604718041996,24.4417363959605,0.195205318715727,5.02498141309692,0.85287993214966,-1.98680605545477,2.28325708832291,0.831805808191346,0.946435638992607
"74","WaldTest_moderated","REV__sp|P37650|BCSC_ECOLI","REV__sp|P37650|BCSC_ECOLI","ups1 - ups2",1.42445572830844,1.70921292995394,27.4536795002792,0.962179420281661,8.02498141309692,0.36405156412619,-3.40093735636291,6.24984881297978,2.0936683611297,0.676162063175165
"75","WaldTest_moderated","REV__sp|P39161|UXUR_ECOLI","REV__sp|P39161|UXUR_ECOLI","ups1 - ups2",-0.212563878230784,0.147775768135097,28.2462634520302,-1.33055413074701,7.02498141309692,0.224899961337941,-0.706815005219123,0.281687248757555,0.209169578190074,0.591429603883324
"76","WaldTest_moderated","REV__sp|P45522|KEFB_ECOLI","REV__sp|P45522|KEFB_ECOLI","ups1 - ups2",0.741551592512618,0.804912757557192,24.9479250321975,1.11151807321111,6.02498141309692,0.308721400741252,-1.1415605830609,2.62466376808614,0.770360863891846,0.637297317940003
"77","WaldTest_moderated","REV__sp|P60906|SYH_ECOLI","REV__sp|P60906|SYH_ECOLI","ups1 - ups2",-0.296131056308466,0.169393506919583,28.8815257939842,-1.74070514810811,8.02498141309692,0.119798557559199,-0.850627221746536,0.258365109129604,0.240587877002875,0.550709630955345
"78","WaldTest_moderated","REV__sp|P76042|YCJN_ECOLI","REV__sp|P76042|YCJN_ECOLI","ups1 - ups2",0.78820617550698,0.467940566947129,27.5425685727993,1.93557394818268,7.02498141309692,0.0939988794097448,-0.471649555097517,2.04806190611148,0.533177320923149,0.547342648295791
"79","WaldTest_moderated","REV__sp|P76594|LYSAC_ECOLI","REV__sp|P76594|LYSAC_ECOLI","ups1 - ups2",-0.285925014988585,0.342483201800851,27.8241308366874,-0.926762073286199,8.02498141309692,0.381077223022342,-1.29152140412745,0.719671374150283,0.436313748344032,0.685396876702348
"80","WaldTest_moderated","REV__sp|P77213|GCS2_ECOLI","REV__sp|P77213|GCS2_ECOLI","ups1 - ups2",0.0446776406974675,0.535395558272264,28.0182370712188,0.0948647492128231,8.02498141309692,0.926748244581948,-1.49038171672011,1.57973699811505,0.666040082680681,0.973287026540675
"81","WaldTest_moderated","REV__sp|P77489|PAOC_ECOLI","REV__sp|P77489|PAOC_ECOLI","ups1 - ups2",-1.00000071711502,0.708064196662575,29.4196218349484,-1.61725779161863,8.02498141309692,0.144366802076952,-3.0153989081878,1.01539747395777,0.874452164556564,0.552567110081701
"82","WaldTest_moderated","REV__sp|P77754|SPY_ECOLI","REV__sp|P77754|SPY_ECOLI","ups1 - ups2",-1.44905836091064,0.687409614539352,27.4495694826893,-2.41247381889615,8.02498141309692,0.0422525169092276,-3.40683469009373,0.508717968272452,0.849450870976758,0.537566673003855
"83","WaldTest_moderated","REV__sp|Q06067|ATOS_ECOLI","REV__sp|Q06067|ATOS_ECOLI","ups1 - ups2",-0.929714169822645,1.10299321063747,30.4923309148784,-0.970829176889631,8.02498141309692,0.359980971992762,-4.05109267459242,2.19166433494713,1.35432104781406,0.676162063175165
"84","WaldTest_moderated","sp|P00350|6PGD_ECOLI","sp|P00350|6PGD_ECOLI","ups1 - ups2",-0.126014719175332,0.0457600854440507,35.0221562059291,-1.32440055197042,8.02498141309692,0.221844169124793,-0.436143254451137,0.184113816100473,0.134560291938304,0.589866831108099
"85","WaldTest_moderated","sp|P00363|FRDA_ECOLI","sp|P00363|FRDA_ECOLI","ups1 - ups2",-0.137406245151331,0.149823698834476,32.0963444108789,-0.8819954837101,8.02498141309692,0.40342318686839,-0.645191301461297,0.370378811158636,0.220320601450659,0.70083500913638
"86","WaldTest_moderated","sp|P00370|DHE4_ECOLI","sp|P00370|DHE4_ECOLI","ups1 - ups2",-0.278318715294472,0.142136993848173,30.7187021078517,-1.85164920481645,8.02498141309692,0.101104683308855,-0.768236836133327,0.211599405544383,0.212568396220987,0.549867388281528
"87","WaldTest_moderated","sp|P00393|NDH_ECOLI","sp|P00393|NDH_ECOLI","ups1 - ups2",-0.0678577156200812,0.176097255701888,31.3179081663844,-0.387455371514968,8.02498141309692,0.708492926943913,-0.638701602186163,0.502986170946001,0.247680917072712,0.895537649334303
"88","WaldTest_moderated","sp|P00448|SODM_ECOLI","sp|P00448|SODM_ECOLI","ups1 - ups2",0.0699547429353054,0.0797595810204795,33.7293255149575,0.632202082898831,8.02498141309692,0.544841186331021,-0.290707806093568,0.430617291964179,0.156486270588995,0.808788588063426
"89","WaldTest_moderated","sp|P00452|RIR1_ECOLI","sp|P00452|RIR1_ECOLI","ups1 - ups2",-0.0160230465357434,0.130313792653631,32.2697975098747,-0.112781733487969,8.02498141309692,0.912973838403355,-0.479092500071012,0.447046406999525,0.200919147281956,0.966510707724563
"90","WaldTest_moderated","sp|P00490|PHSM_ECOLI","sp|P00490|PHSM_ECOLI","ups1 - ups2",-0.208557099765392,0.0698358391170712,32.6321558231077,-1.97650871189001,8.02498141309692,0.0833866836845938,-0.552483925204017,0.135369725673233,0.149224881855127,0.547342648295791
"91","WaldTest_moderated","sp|P00509|AAT_ECOLI","sp|P00509|AAT_ECOLI","ups1 - ups2",-0.109157584657098,0.0555523783172808,34.0534808902642,-1.1029405956302,8.02498141309692,0.302026667357459,-0.431740676824296,0.213425507510101,0.139964144279005,0.637297317940003
"92","WaldTest_moderated","sp|P00547|KHSE_ECOLI","sp|P00547|KHSE_ECOLI","ups1 - ups2",0.0715304739793467,0.368123730940987,26.3878993800678,0.216851071347588,8.02498141309692,0.833735778341618,-1.00362021072702,1.14668115868571,0.466492352543746,0.939000368860321
"93","WaldTest_moderated","sp|P00550|PTM3C_ECOLI","sp|P00550|PTM3C_ECOLI","ups1 - ups2",-0.349382519057258,0.200936771477982,31.6800012672939,-1.80000700795607,8.02498141309692,0.109435397283728,-0.982037280549248,0.283272242434731,0.27449976290254,0.549867388281528
"94","WaldTest_moderated","sp|P00561|AK1H_ECOLI","sp|P00561|AK1H_ECOLI","ups1 - ups2",-0.228509128276612,0.29193974860761,30.1656641537496,-0.85631244872077,8.02498141309692,0.416660025008583,-1.09829250070027,0.64127424414705,0.377386442083847,0.712449335215149
"95","WaldTest_moderated","sp|P00562|AK2H_ECOLI","sp|P00562|AK2H_ECOLI","ups1 - ups2",0.0167535068856848,0.314145830660553,28.4839625510814,0.0587668982207388,8.02498141309692,0.954574810384118,-0.912454117921801,0.94596113169317,0.403169766865204,0.984447706299411
"96","WaldTest_moderated","sp|P00579|RPOD_ECOLI","sp|P00579|RPOD_ECOLI","ups1 - ups2",0.191730621606095,0.245618214304398,32.5587235326435,0.836040735891547,8.02498141309692,0.427322181199308,-0.555756727092717,0.939217970304907,0.324323963841802,0.723368598138099
"97","WaldTest_moderated","sp|P00582|DPO1_ECOLI","sp|P00582|DPO1_ECOLI","ups1 - ups2",-0.0867799121618299,0.0461936622419406,32.2903380405341,-0.910549329819055,8.02498141309692,0.389063445942671,-0.39741859230414,0.22385876798048,0.134781636427313,0.691685853442828
