"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"34","P41159ups|LEP_HUMAN_UPS","UPS1-UPS2",-2.55643682308402,0.580196022811577,-4.40616054328633,6,0.00453810864638093,0.232179450475652,NA,0.170454545454545,0.170454545454545
"35","P51965ups|UB2E1_HUMAN_UPS","UPS1-UPS2",1.71917341087984,0.27703549428202,6.20560703001376,4,0.00343033222760059,0.180378302967997,NA,0.5,0.25
"36","P55957ups|BID_HUMAN_UPS","UPS1-UPS2",4.50457699688624,0.613218158831981,7.34579844384627,6,0.000325621914047503,0.0254915736964691,NA,0.419642857142857,0.419642857142857
"37","P61626ups|LYSC_HUMAN_UPS","UPS1-UPS2",5.29149950474093,0.637947606904914,8.29456752790927,6,0.00016638674766245,0.0165773743855273,NA,0.458333333333333,0.458333333333333
"38","P61769ups|B2MG_HUMAN_UPS","UPS1-UPS2",3.93613236187959,0.348672488311374,11.2889100626847,6,2.89010088101449e-05,0.00497360087978221,NA,0.392857142857143,0.392857142857143
"39","P62937ups|PPIA_HUMAN_UPS","UPS1-UPS2",0.804956378969254,0.51744201695036,1.55564556530104,6,0.170793415650136,0.996072594297922,NA,0.159722222222222,0.159722222222222
"40","P62988ups|UBIQ_HUMAN_UPS","UPS1-UPS2",-2.61888414814963,0.252710867933897,-10.3631639175671,6,4.72423527768662e-05,0.00707192103348469,NA,0.0375,0.0375
"41","P63165ups|SUMO1_HUMAN_UPS","UPS1-UPS2",1.09298480710723,0.358725585744504,3.04685489561286,6,0.0226029937589178,0.725211308231042,NA,0.16796875,0.16796875
"42","P63279ups|UBC9_HUMAN_UPS","UPS1-UPS2",3.45283561234821,0.409097950660549,8.44011955272105,6,0.00015098271950853,0.0158783493349804,NA,0.335526315789474,0.335526315789474
"43","P68871ups|HBB_HUMAN_UPS","UPS1-UPS2",-2.22049836202657,0.566352920847022,-3.92069729013785,6,0.00779573412953827,0.335393743345817,NA,0.113636363636364,0.113636363636364
"44","P69905ups|HBA_HUMAN_UPS","UPS1-UPS2",-0.826721444490572,0.450410109850904,-1.83548598579245,6,0.116102168810337,0.996072594297922,NA,0.152173913043478,0.152173913043478
"45","P99999ups|CYC_HUMAN_UPS","UPS1-UPS2",4.50995841312898,0.856428125321984,5.26600923041079,6,0.00189045122229681,0.111832005118996,NA,0.471153846153846,0.471153846153846
"46","Q06830ups|PRDX1_HUMAN_UPS","UPS1-UPS2",0.903192006030365,0.411948858378367,2.19248576045525,6,0.0708317403389249,0.996072594297922,NA,0.15625,0.15625
"47","Q15843ups|NEDD8_HUMAN_UPS","UPS1-UPS2",3.62268135789159,0.533528302692215,6.79004532582681,6,0.00049932308659506,0.0350080964046092,NA,0.333333333333333,0.333333333333333
"48","sp|P00350|6PGD_ECOLI","UPS1-UPS2",0.0444303798490998,0.214952771823609,0.206698334113875,6,0.843081442303965,0.996072594297922,NA,0.103070175438597,0.103070175438596
"49","sp|P00363|FRDA_ECOLI","UPS1-UPS2",0.0433082072049889,0.209601702484978,0.206621447686442,6,0.843138853156624,0.996072594297922,NA,0.25,0.25
"50","sp|P00370|DHE4_ECOLI","UPS1-UPS2",-0.299856143009936,0.192056103523585,-1.56129452544638,6,0.169477466923489,0.996072594297922,NA,0.25,0.25
"51","sp|P00393|NDH_ECOLI","UPS1-UPS2",-0.189110031339359,0.277829624954768,-0.680669066051349,6,0.521467374161064,0.996072594297922,NA,0.2,0.2
"52","sp|P00448|SODM_ECOLI","UPS1-UPS2",0.338625352611924,0.301729421606166,1.12228151570157,6,0.304635889151625,0.996072594297922,NA,0.229838709677419,0.229838709677419
"53","sp|P00452|RIR1_ECOLI","UPS1-UPS2",-0.108731541747572,0.323856708468445,-0.335739661721927,6,0.748496290274223,0.996072594297922,NA,0.239583333333333,0.239583333333333
"54","sp|P00490|PHSM_ECOLI","UPS1-UPS2",-0.0110489207010601,0.203389053426918,-0.0543240676668485,6,0.95844064363953,0.996072594297922,NA,0.24537037037037,0.24537037037037
"55","sp|P00509|AAT_ECOLI","UPS1-UPS2",-0.0853919361664984,0.393510607629945,-0.217000341314307,6,0.835398671670036,0.996072594297922,NA,0.2125,0.2125
"56","sp|P00547|KHSE_ECOLI","UPS1-UPS2",0.251826987539109,1.21985814808064,0.206439566711376,5,0.844590688447667,0.996072594297922,NA,0.375,0.25
"57","sp|P00550|PTM3C_ECOLI","UPS1-UPS2",0.0553323504280901,0.4227597078706,0.130883689712991,6,0.900145480269028,0.996072594297922,NA,0.24537037037037,0.24537037037037
"58","sp|P00561|AK1H_ECOLI","UPS1-UPS2",-0.140599213017121,0.219862609933257,-0.639486691528872,6,0.546131596811184,0.996072594297922,NA,0.240740740740741,0.240740740740741
"59","sp|P00562|AK2H_ECOLI","UPS1-UPS2",-0.784597919268989,0.508292056230058,-1.54359665796916,6,0.1736325684969,0.996072594297922,NA,0.241071428571429,0.241071428571429
"60","sp|P00579|RPOD_ECOLI","UPS1-UPS2",-0.127416266645525,0.395931138910847,-0.321814209905364,6,0.758509904984591,0.996072594297922,NA,0.220588235294118,0.220588235294118
"61","sp|P00582|DPO1_ECOLI","UPS1-UPS2",0.183477101937291,0.310134233897991,0.59160544655525,6,0.575711020812951,0.996072594297922,NA,0.241803278688525,0.241803278688525
"62","sp|P00634|PPB_ECOLI","UPS1-UPS2",-0.102189295362468,0.316035143984376,-0.323347884903331,6,0.75740449621263,0.996072594297922,NA,0.25,0.25
"63","sp|P00722|BGAL_ECOLI","UPS1-UPS2",-0.278188832420683,0.314893157962143,-0.88343879626031,6,0.410995869581377,0.996072594297922,NA,0.25,0.25
"64","sp|P00803|LEP_ECOLI","UPS1-UPS2",1.06208003611378,0.451733094798437,2.35112292710739,6,0.0569709347931728,0.996072594297922,NA,0.211538461538462,0.211538461538462
"65","sp|P00805|ASPG2_ECOLI","UPS1-UPS2",0.520639719890702,0.28140427244897,1.8501485971046,6,0.113766688024417,0.996072594297922,NA,0.181818181818182,0.181818181818182
"66","sp|P00811|AMPC_ECOLI","UPS1-UPS2",0.263585038885378,0.237435993568634,1.11013092380699,6,0.309441263986714,0.996072594297922,NA,0.28125,0.28125
"67","sp|P00864|CAPP_ECOLI","UPS1-UPS2",-0.17388206019172,0.135870899250242,-1.27975939771673,6,0.24788375824717,0.996072594297922,NA,0.173611111111111,0.173611111111111
"68","sp|P00887|AROH_ECOLI","UPS1-UPS2",0.18339935948652,0.349844452181085,0.52423114999574,6,0.618911569091982,0.996072594297922,NA,0.230769230769231,0.230769230769231
"69","sp|P00888|AROF_ECOLI","UPS1-UPS2",-1.23884783194375,1.032841459727,-1.19945594774168,5,0.284084426644286,0.996072594297922,NA,0.125,0
"70","sp|P00893|ILVI_ECOLI","UPS1-UPS2",0.988356976353639,0.571715468523059,1.7287567518628,3,0.182296635947557,0.996072594297922,NA,0.5,0.125
"71","sp|P00895|TRPE_ECOLI","UPS1-UPS2",-0.394931897965173,0.173861996802738,-2.27152514769089,6,0.0635345338494799,0.996072594297922,NA,0.203125,0.203125
"72","sp|P00904|TRPGD_ECOLI","UPS1-UPS2",-0.64667985696371,0.392715992428572,-1.64668582240467,6,0.150722117942766,0.996072594297922,NA,0.2625,0.2625
"73","sp|P00909|TRPC_ECOLI","UPS1-UPS2",0.00159074794562071,0.356655858869068,0.00446017612234063,6,0.996585902061534,0.999659510132243,NA,0.15625,0.15625
"74","sp|P00926|SDHD_ECOLI","UPS1-UPS2",0.569632269065773,0.556808280908409,1.02303124539822,6,0.345757288112459,0.996072594297922,NA,0.318181818181818,0.318181818181818
"75","sp|P00934|THRC_ECOLI","UPS1-UPS2",-0.045101190444095,0.198539196403454,-0.227165170712409,6,0.827837658950982,0.996072594297922,NA,0.2265625,0.2265625
"76","sp|P00935|METB_ECOLI","UPS1-UPS2",-0.648515572202886,0.600046311104665,-1.08077586713097,5,0.329146980469178,0.996072594297922,NA,0.541666666666667,0.416666666666667
"77","sp|P00936|CYAA_ECOLI","UPS1-UPS2",1.42981956234352,0.670034880872421,2.13394795280183,6,0.0767894846386405,0.996072594297922,NA,0.541666666666667,0.541666666666667
"78","sp|P00944|XYLA_ECOLI","UPS1-UPS2",-0.0120129173881424,0.343846650611996,-0.0349368457327159,6,0.973263393666291,0.996072594297922,NA,0.2875,0.2875
"79","sp|P00946|MANA_ECOLI","UPS1-UPS2",0.186440072617569,0.480881342788385,0.387704940966307,6,0.711615303943896,0.996072594297922,NA,0.190217391304348,0.190217391304348
"80","sp|P00954|SYW_ECOLI","UPS1-UPS2",0.3965637596676,0.309501455638926,1.28129852846393,6,0.247377988697697,0.996072594297922,NA,0.220588235294118,0.220588235294118
"81","sp|P00956|SYI_ECOLI","UPS1-UPS2",-0.118566249722403,0.289582803986251,-0.409438157550378,6,0.696433597571548,0.996072594297922,NA,0.19921875,0.19921875
"82","sp|P00957|SYA_ECOLI","UPS1-UPS2",-0.173165287466906,0.144390923226741,-1.19928097692803,6,0.275626502385457,0.996072594297922,NA,0.182565789473684,0.182565789473684
"83","sp|P00959|SYM_ECOLI","UPS1-UPS2",-0.182774200386268,0.234592229044847,-0.77911447080085,6,0.465521745811054,0.996072594297922,NA,0.194711538461538,0.194711538461538
"84","sp|P00960|SYGA_ECOLI","UPS1-UPS2",-0.0862817007758935,0.541167623552021,-0.159436183949019,6,0.878556892019883,0.996072594297922,NA,0.19375,0.19375
"85","sp|P00961|SYGB_ECOLI","UPS1-UPS2",-0.0158375545218402,0.30580846594433,-0.051789130405315,6,0.960377867216108,0.996072594297922,NA,0.1859375,0.1859375
"86","sp|P00962|SYQ_ECOLI","UPS1-UPS2",-0.106807285719236,0.14598228816889,-0.731645510280453,6,0.491960311963641,0.996072594297922,NA,0.178030303030303,0.178030303030303
"87","sp|P00963|ASNA_ECOLI","UPS1-UPS2",-0.430714348930536,0.339779253156653,-1.26762992422012,6,0.251901652109233,0.996072594297922,NA,0.330357142857143,0.330357142857143
"88","sp|P00968|CARB_ECOLI","UPS1-UPS2",-0.035938626493026,0.191422333298372,-0.187745211719931,6,0.85726473803677,0.996072594297922,NA,0.240909090909091,0.240909090909091
"89","sp|P02358|RS6_ECOLI","UPS1-UPS2",0.269947146317632,0.306307351623992,0.881295028951857,6,0.412066523386423,0.996072594297922,NA,0.159722222222222,0.159722222222222
"90","sp|P02359|RS7_ECOLI","UPS1-UPS2",0.124409015367563,0.294867911128417,0.421914391740585,6,0.687786871710986,0.996072594297922,NA,0.199074074074074,0.199074074074074
"91","sp|P02413|RL15_ECOLI","UPS1-UPS2",-0.610241266705067,0.666203865656582,-0.915997787109264,6,0.394991977542122,0.996072594297922,NA,0.15,0.15
"92","sp|P02916|MALF_ECOLI","UPS1-UPS2",-0.0258192983222721,0.604062313687056,-0.0427427729511499,6,0.967293498008539,0.996072594297922,NA,0.277777777777778,0.277777777777778
"93","sp|P02918|PBPA_ECOLI","UPS1-UPS2",0.721502464849603,0.504079350827934,1.43132715844154,6,0.202295576358733,0.996072594297922,NA,0.339285714285714,0.339285714285714
"94","sp|P02919|PBPB_ECOLI","UPS1-UPS2",0.00239111400800913,0.273610304841241,0.00873912263427558,6,0.99331060207167,0.99738530449105,NA,0.233333333333333,0.233333333333333
"95","sp|P02924|ARAF_ECOLI","UPS1-UPS2",0.0410115309417159,0.23023242146025,0.178130997717872,6,0.864482172218521,0.996072594297922,NA,0.173611111111111,0.173611111111111
"96","sp|P02925|RBSB_ECOLI","UPS1-UPS2",0.0884000769343868,0.123050809690752,0.718403049574005,6,0.499515359189103,0.996072594297922,NA,0.10472972972973,0.10472972972973
"97","sp|P02930|TOLC_ECOLI","UPS1-UPS2",0.0113840388127805,0.200251749583288,0.0568486359618334,6,0.956511653256936,0.996072594297922,NA,0.15,0.15
"98","sp|P02931|OMPF_ECOLI","UPS1-UPS2",-0.0429814891403256,0.204097476091121,-0.210592947857601,6,0.840174737190691,0.996072594297922,NA,0.115740740740741,0.115740740740741
"99","sp|P02943|LAMB_ECOLI","UPS1-UPS2",-0.394809723077908,0.396149658491617,-0.996617603006877,6,0.357429749078937,0.996072594297922,NA,0.166666666666667,0.166666666666667
"100","sp|P03004|DNAA_ECOLI","UPS1-UPS2",-0.149031252439309,0.404788474389774,-0.368170691282592,6,0.725385942123705,0.996072594297922,NA,0.420454545454545,0.420454545454545
"101","sp|P03018|UVRD_ECOLI","UPS1-UPS2",0.58552575884396,0.617598863831969,0.948068063485403,6,0.379698626261191,0.996072594297922,NA,0.416666666666667,0.416666666666667
"102","sp|P03023|LACI_ECOLI","UPS1-UPS2",0.662437316655931,0.721615698736697,0.91799183113066,6,0.394027486973052,0.996072594297922,NA,0.275,0.275
"103","sp|P03813|YGEA_ECOLI","UPS1-UPS2",0.615709964467294,0.47329577377643,1.30089892743926,6,0.241016634327868,0.996072594297922,NA,0.1875,0.1875
"104","sp|P03817|MIOC_ECOLI","UPS1-UPS2",-0.343835484054841,0.583408567605985,-0.589356247313557,6,0.577123863575832,0.996072594297922,NA,0.09375,0.09375
"105","sp|P03819|KEFC_ECOLI","UPS1-UPS2",-0.166019206664853,0.3130011653984,-0.530410825958226,5,0.618529742674311,0.996072594297922,NA,0.25,0.125
"106","sp|P03841|MALM_ECOLI","UPS1-UPS2",-0.704440355658569,0.767952870613072,-0.91729633759452,6,0.394363682304737,0.996072594297922,NA,0.197916666666667,0.197916666666667
"107","sp|P04036|DAPB_ECOLI","UPS1-UPS2",0.224200799733787,0.428012945264905,0.52381780087288,6,0.619182102238362,0.996072594297922,NA,0.275,0.275
"108","sp|P04079|GUAA_ECOLI","UPS1-UPS2",-0.512746514606065,0.275175376413215,-1.86334446522607,6,0.111704691472078,0.996072594297922,NA,0.190625,0.190625
"109","sp|P04128|FIMA1_ECOLI","UPS1-UPS2",-0.573093211117112,0.86140934490214,-0.665297183631341,6,0.53058825150745,0.996072594297922,NA,0.175,0.175
"110","sp|P04335|FRSA_ECOLI","UPS1-UPS2",0.0319070150195151,0.389076232009043,0.0820071039928585,6,0.937308350682385,0.996072594297922,NA,0.239130434782609,0.239130434782609
"111","sp|P04425|GSHB_ECOLI","UPS1-UPS2",-0.762969026378776,0.385506195477185,-1.97913557636697,6,0.09513784680876,0.996072594297922,NA,0.2125,0.2125
"112","sp|P04693|TYRB_ECOLI","UPS1-UPS2",-0.0378022268379919,0.224955080986126,-0.168043445261516,6,0.872070367224268,0.996072594297922,NA,0.09375,0.09375
"113","sp|P04805|SYE_ECOLI","UPS1-UPS2",-0.0962781556987998,0.194695402730825,-0.49450656948438,6,0.638530770478956,0.996072594297922,NA,0.180232558139535,0.180232558139535
"114","sp|P04825|AMPN_ECOLI","UPS1-UPS2",-0.349478554482072,0.480040515733475,-0.728018871382323,6,0.494021631094529,0.996072594297922,NA,0.182377049180328,0.182377049180328
"115","sp|P04846|NLPA_ECOLI","UPS1-UPS2",0.0592398134631994,0.236304173818587,0.250693047464657,6,0.810415426862621,0.996072594297922,NA,0.125,0.125
"116","sp|P04951|KDSB_ECOLI","UPS1-UPS2",-0.186715746725092,0.298378905608328,-0.625767248339558,6,0.554508981551055,0.996072594297922,NA,0.134615384615385,0.134615384615385
"117","sp|P04982|RBSD_ECOLI","UPS1-UPS2",0.585696568414907,0.478108669426155,1.22502812826608,6,0.266470425899163,0.996072594297922,NA,0.196428571428571,0.196428571428571
"118","sp|P04983|RBSA_ECOLI","UPS1-UPS2",0.158473494395083,0.21936166044469,0.72243022811655,6,0.497209555374482,0.996072594297922,NA,0.206140350877193,0.206140350877193
"119","sp|P04994|EX7L_ECOLI","UPS1-UPS2",0.69468423691525,0.728743720221653,0.953262741947136,6,0.377265229939491,0.996072594297922,NA,0.46875,0.46875
"120","sp|P04995|EX1_ECOLI","UPS1-UPS2",-0.350250710888912,0.464387492950705,-0.754220809573118,6,0.479260735991661,0.996072594297922,NA,0.319444444444444,0.319444444444444
"121","sp|P05020|PYRC_ECOLI","UPS1-UPS2",-0.0927281536873184,0.379001976041042,-0.244664037522793,6,0.814869003235379,0.996072594297922,NA,0.284090909090909,0.284090909090909
"122","sp|P05041|PABB_ECOLI","UPS1-UPS2",0.254673883229862,0.398543847633671,0.63901095134694,6,0.546420761003877,0.996072594297922,NA,0.3125,0.3125
"123","sp|P05042|FUMC_ECOLI","UPS1-UPS2",-0.36743806200909,0.169524338117011,-2.16746495571316,6,0.0733178741730718,0.996072594297922,NA,0.205555555555556,0.205555555555556
"124","sp|P05055|PNP_ECOLI","UPS1-UPS2",-0.0390452198528534,0.357031461490085,-0.109360726054496,6,0.9164822826095,0.996072594297922,NA,0.202830188679245,0.202830188679245
"125","sp|P05194|AROD_ECOLI","UPS1-UPS2",-0.168485718777358,0.416046425551088,-0.404968552618101,6,0.699543575023647,0.996072594297922,NA,0.2875,0.2875
"126","sp|P05458|PTRA_ECOLI","UPS1-UPS2",0.298927966802154,0.243330312292937,1.22848634839331,6,0.265260959279954,0.996072594297922,NA,0.309210526315789,0.309210526315789
"127","sp|P05459|PDXB_ECOLI","UPS1-UPS2",0.0498103745568483,0.335938055844416,0.148272497534239,6,0.886985303527585,0.996072594297922,NA,0.254807692307692,0.254807692307692
"128","sp|P05523|FPG_ECOLI","UPS1-UPS2",0.313277219508935,1.17250607812772,0.267186008970787,2,0.814355132533434,0.996072594297922,NA,0.5,0
"129","sp|P05637|APAH_ECOLI","UPS1-UPS2",-0.138462568701578,0.305470009262714,-0.45327712869677,6,0.666280292926764,0.996072594297922,NA,0.275,0.275
"130","sp|P05704|MCP3_ECOLI","UPS1-UPS2",-0.0809219431461194,0.35331601229906,-0.229035595130696,6,0.826448533652356,0.996072594297922,NA,0.425,0.425
"131","sp|P05707|SRLD_ECOLI","UPS1-UPS2",-0.574019125562544,0.505040008366096,-1.13658149068152,6,0.299060845581628,0.996072594297922,NA,0.21875,0.21875
"132","sp|P05791|ILVD_ECOLI","UPS1-UPS2",-0.41656467622121,0.643723601297742,-0.647117295965875,6,0.541506714789174,0.996072594297922,NA,0.402777777777778,0.402777777777778
"133","sp|P05793|ILVC_ECOLI","UPS1-UPS2",0.0487352230737658,0.560388193133328,0.0869668984303005,6,0.933527569503356,0.996072594297922,NA,0.3125,0.3125
"134","sp|P05804|BGLR_ECOLI","UPS1-UPS2",-0.734838788328636,0.634398499419736,-1.15832365461263,6,0.29074951768806,0.996072594297922,NA,0.352272727272727,0.352272727272727
"135","sp|P05825|FEPA_ECOLI","UPS1-UPS2",0.667995968201674,0.999886617960504,0.668071715535311,6,0.528934425177576,0.996072594297922,NA,0.375,0.375
"136","sp|P05827|ILVY_ECOLI","UPS1-UPS2",-0.644235992930258,0.541917156203463,-1.18880900070338,6,0.27942747939422,0.996072594297922,NA,0.416666666666667,0.416666666666667
"137","sp|P05852|TSAD_ECOLI","UPS1-UPS2",0.2304370593274,0.356721093333293,0.645986636714239,6,0.542190438726767,0.996072594297922,NA,0.296875,0.296875
"138","sp|P06129|BTUB_ECOLI","UPS1-UPS2",-0.26900130577614,0.521690340450398,-0.515634055144474,6,0.624551703542351,0.996072594297922,NA,0.322916666666667,0.322916666666667
"139","sp|P06149|DLD_ECOLI","UPS1-UPS2",-0.208144086379836,0.13838749832162,-1.50406712242242,6,0.183262075690183,0.996072594297922,NA,0.236979166666667,0.236979166666667
"140","sp|P06282|CDH_ECOLI","UPS1-UPS2",0.564248603135391,0.63669198249723,0.886219111668875,5,0.416082345806615,0.996072594297922,NA,0.40625,0.28125
"141","sp|P06610|BTUE_ECOLI","UPS1-UPS2",-0.272403212910763,0.394665163691193,-0.69021347200511,6,0.515855882418954,0.996072594297922,NA,0.208333333333333,0.208333333333333
"142","sp|P06612|TOP1_ECOLI","UPS1-UPS2",0.118004908454101,0.198387300918054,0.594820877687349,6,0.573694833371469,0.996072594297922,NA,0.23546511627907,0.23546511627907
"143","sp|P06616|ERA_ECOLI","UPS1-UPS2",0.638709278919967,1.92186710900459,0.332337899913787,6,0.750937589401741,0.996072594297922,NA,0.3125,0.3125
"144","sp|P06709|BIRA_ECOLI","UPS1-UPS2",-0.683228230369635,0.640953151155151,-1.0659565822218,6,0.327446284306161,0.996072594297922,NA,0.392857142857143,0.392857142857143
"145","sp|P06710|DPO3X_ECOLI","UPS1-UPS2",0.2041225330849,0.221013059204184,0.923576795959016,6,0.391335722337346,0.996072594297922,NA,0.277777777777778,0.277777777777778
"146","sp|P06715|GSHR_ECOLI","UPS1-UPS2",-0.184690285637109,0.292170636096593,-0.632131579355734,6,0.550612897850121,0.996072594297922,NA,0.216666666666667,0.216666666666667
"147","sp|P06720|AGAL_ECOLI","UPS1-UPS2",-0.230197431660738,0.150083805228364,-1.53379261213744,6,0.175975517499551,0.996072594297922,NA,0.335526315789474,0.335526315789474
"148","sp|P06721|METC_ECOLI","UPS1-UPS2",-0.0592416299460189,0.497080717235747,-0.119179094846929,6,0.909023660646181,0.996072594297922,NA,0.229166666666667,0.229166666666667
"149","sp|P06846|EBGR_ECOLI","UPS1-UPS2",0.228477469590813,1.24768938985902,0.183120471687772,5,0.861897448203277,0.996072594297922,NA,0.5,0.375
"150","sp|P06959|ODP2_ECOLI","UPS1-UPS2",-0.170590614092033,0.208706367647808,-0.817371391274009,6,0.444952614561331,0.996072594297922,NA,0.133771929824561,0.133771929824561
"151","sp|P06961|CCA_ECOLI","UPS1-UPS2",0.254291474357432,0.307868451210667,0.825974449013702,6,0.440418474257553,0.996072594297922,NA,0.291666666666667,0.291666666666667
